,addrcode,rainfall
0,801403,20.35
1,801404,18.45
2,800802,16.29
3,801503,14.52
4,801409,14.24
5,801401,14.24
6,801304,30.11
7,800603,20.61
8,800909,37.6
9,801903,33.75
10,802003,24.62
11,801215,21.51
12,801206,23.11
13,801207,20.51
14,801217,21.51
15,802001,24.62
16,801003,38.44
17,801208,20.16
18,801213,20.51
19,802301,23.19
20,801301,30.11
21,800906,27.64
22,801216,21.51
23,801001,30.79
24,801303,25.84
25,801203,20.51
26,801104,54.04
27,801211,20.51
28,800102,24.12
29,801214,20.16
30,800103,24.12
31,800401,49.14
32,800304,31.42
33,800108,24.12
34,800405,54.09
35,800115,24.12
36,800303,26.8
37,801103,62.27
38,800114,24.62
39,802002,24.62
40,800122,23.33
41,801210,20.16
42,801002,49.12
43,801102,68.71
44,800101,24.12
45,800119,23.33
46,800416,49.14
47,800113,24.62
48,801202,20.16
49,810602,111.8
50,800807,20.47
51,800204,21.74
52,800501,24.61
53,800415,36.13
54,800810,20.47
55,810301,74.31
56,800201,20.47
57,800403,30.84
58,801209,16.44
59,800116,26.8
60,801803,60.76
61,800107,20.82
62,800121,17.18
63,801802,54.09
64,800203,20.47
65,800404,43.44
66,800806,17.18
67,802103,17.76
68,800502,29.99
69,800811,17.18
70,800813,16.19
71,800809,17.76
72,800709,34.84
73,801901,34.0
74,801604,32.71
75,800703,42.01
76,801605,33.67
77,801602,42.13
78,801704,63.0
79,801902,34.0
80,800701,39.14
81,801610,33.67
82,800710,48.33
83,800702,39.14
84,800707,45.43
85,810304,67.95
86,810802,71.74
87,810302,71.86
88,810106,90.49
89,810801,79.58
90,810101,79.58
91,810805,70.11
92,810701,57.12
93,810806,76.41
94,810116,83.48
95,810804,79.58
96,810203,65.33
97,810508,95.8
98,810509,97.89
99,810507,107.33
100,810604,108.42
101,800610,20.69
102,800904,30.68
103,800901,30.68
104,800607,20.61
105,800604,20.61
106,801611,20.69
107,800913,37.85
108,800601,20.61
109,801306,33.75
110,800902,30.68
111,800605,20.61
112,800612,24.02
113,801607,20.69
114,801906,34.84
115,800613,27.27
116,801606,25.66
117,800907,44.72
118,801601,25.66
