SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,24.5632553101,24.5632553101,0.0,24.5632553101,0.0,24.5632553101
100301,2,1,0.01,26.4904251099,26.4904251099,0.0,26.4904251099,0.0,26.4904251099
103001,3,1,0.01,25.4170150757,25.4170150757,0.0,25.4170150757,0.0,25.4170150757
103902,4,1,0.01,24.8238544464,24.8238544464,0.0,24.8238544464,0.0,24.8238544464
101104,5,1,0.01,25.0421791077,25.0421791077,0.0,25.0421791077,0.0,25.0421791077
101602,6,1,0.01,21.2762966156,21.2762966156,0.0,21.2762966156,0.0,21.2762966156
100308,7,1,0.01,27.1661472321,27.1661472321,0.0,27.1661472321,0.0,27.1661472321
103602,8,1,0.01,25.2188415527,25.2188415527,0.0,25.2188415527,0.0,25.2188415527
100304,9,1,0.01,26.82072258,26.82072258,0.0,26.82072258,0.0,26.82072258
104401,10,1,0.01,25.1732749939,25.1732749939,0.0,25.1732749939,0.0,25.1732749939
104003,11,1,0.01,20.1020793915,20.1020793915,0.0,20.1020793915,0.0,20.1020793915
105001,12,1,0.01,22.7360267639,22.7360267639,0.0,22.7360267639,0.0,22.7360267639
104301,13,1,0.01,24.9431304932,24.9431304932,0.0,24.9431304932,0.0,24.9431304932
104901,14,1,0.01,23.389585495,23.389585495,0.0,23.389585495,0.0,23.389585495
