POINT_BANG,X,Y,P_RAIN16_2
0,100.650034127,13.865927928,26.8157272339
1,100.745101685,13.8529962881,26.3868732452
2,100.547002765,13.7545254811,25.1955909729
3,100.497556366,13.7595788722,26.9455318451
4,100.475634063,13.7521615498,26.9455318451
5,100.492151394,13.7512280636,26.9455318451
6,100.529770716,13.7630430098,25.1955909729
7,100.499228357,13.7679029825,26.9455318451
8,100.503045965,13.761822636,25.1955909729
9,100.538408182,13.7573163195,25.1955909729
10,100.494662802,13.761895874,26.9455318451
11,100.481251675,13.7588328289,26.9455318451
12,100.585996523,13.7515581026,25.1955909729
13,100.510667602,13.7588747831,25.1955909729
14,100.708169637,13.8911411594,26.3868732452
15,100.629576885,13.8976550732,26.8157272339
16,100.672300751,13.8963130805,26.8157272339
17,100.563893467,13.8827841602,27.1128501892
18,100.872021917,13.8720997756,25.0669536591
19,100.605776678,13.8678984281,26.8157272339
20,100.811679778,13.8732427011,25.0669536591
21,100.5800601,13.8714663258,27.1128501892
22,100.505483589,13.764769074,25.1955909729
23,100.501439816,13.757277497,25.1955909729
24,100.441472717,13.7522748199,26.9455318451
25,100.418633297,13.7506263367,26.9455318451
26,100.706384042,13.8442969932,26.3868732452
27,100.527961506,13.7522245241,25.1955909729
28,100.828575304,13.8388436557,25.0669536591
29,100.583669608,13.8421016037,27.1128501892
30,100.668300128,13.8243118787,26.8157272339
31,100.774460621,13.8122749002,26.3868732452
32,100.60812621,13.8392281244,26.8157272339
33,100.526686536,13.829422278,27.1128501892
34,100.822299625,13.9135716162,24.8723468781
35,100.579764321,13.9169673853,47.1367950439
36,100.486477187,13.7427943514,26.9455318451
37,100.511837693,13.7437205042,25.1955909729
38,100.423065678,13.7380094564,26.9455318451
39,100.510977362,13.7382068339,25.1955909729
40,100.600737579,13.7934808191,26.9233856201
41,100.372648064,13.7856977068,28.4645633698
42,100.563266751,13.775071483,25.1955909729
43,100.620595798,13.7881933823,26.9233856201
