SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,63.4806137085,63.4806137085,0.0,63.4806137085,0.0,63.4806137085
100301,2,1,0.01,55.8751869202,55.8751869202,0.0,55.8751869202,0.0,55.8751869202
103001,3,1,0.01,64.2631607056,64.2631607056,0.0,64.2631607056,0.0,64.2631607056
103902,4,1,0.01,69.0978317261,69.0978317261,0.0,69.0978317261,0.0,69.0978317261
101104,5,1,0.01,66.1398773193,66.1398773193,0.0,66.1398773193,0.0,66.1398773193
101602,6,1,0.01,63.4853210449,63.4853210449,0.0,63.4853210449,0.0,63.4853210449
100308,7,1,0.01,58.3749694824,58.3749694824,0.0,58.3749694824,0.0,58.3749694824
103602,8,1,0.01,54.3410224915,54.3410224915,0.0,54.3410224915,0.0,54.3410224915
100304,9,1,0.01,49.0951461792,49.0951461792,0.0,49.0951461792,0.0,49.0951461792
104401,10,1,0.01,76.4637985229,76.4637985229,0.0,76.4637985229,0.0,76.4637985229
104003,11,1,0.01,57.2080612183,57.2080612183,0.0,57.2080612183,0.0,57.2080612183
105001,12,1,0.01,62.8182601929,62.8182601929,0.0,62.8182601929,0.0,62.8182601929
104301,13,1,0.01,59.7393913269,59.7393913269,0.0,59.7393913269,0.0,59.7393913269
104901,14,1,0.01,70.135559082,70.135559082,0.0,70.135559082,0.0,70.135559082
