,addrcode,rainfall
0,100508,8.19
1,104604,8.42
2,103704,7.63
3,100108,9.28
4,102005,9.28
5,100101,9.28
6,103701,7.63
7,100112,9.28
8,100110,7.63
9,103702,7.63
10,100109,9.28
11,102004,9.28
12,101702,7.63
13,100805,7.63
14,104601,8.42
15,104203,8.19
16,104202,8.19
17,104101,7.64
18,100302,9.61
19,100502,8.19
20,100306,9.61
21,104102,7.64
22,100111,7.63
23,100107,7.63
24,101904,9.28
25,101907,9.28
26,104603,8.42
27,103703,7.63
28,100305,9.61
29,103002,7.64
30,104302,8.19
31,101002,8.42
32,103802,8.19
33,102902,7.64
34,100303,9.91
35,103604,7.78
36,101601,9.28
37,100801,7.63
38,102208,9.28
39,101302,7.63
40,104502,8.71
41,104802,6.62
42,102601,7.63
43,104503,8.71
44,101903,9.28
45,100307,8.83
46,103004,7.64
47,102704,8.19
48,102901,7.64
49,101801,9.28
50,103201,8.71
51,100401,7.63
52,100204,7.63
53,103605,8.67
54,104201,8.67
55,100203,7.63
56,100608,8.71
57,101105,8.83
58,102007,9.28
59,101106,8.83
60,100405,7.63
61,101101,8.38
62,100404,7.63
63,104002,6.62
64,102705,8.19
65,103801,8.19
66,101001,8.42
67,103003,7.64
68,103005,7.64
69,100601,8.71
70,102701,8.71
71,102502,7.64
72,101704,7.63
73,102303,6.62
74,101802,7.63
75,101502,9.28
76,102206,9.28
77,103302,7.63
78,100702,7.63
79,100703,7.63
80,100704,7.63
81,103901,7.63
82,100102,9.28
83,102209,9.28
84,100403,7.63
85,104501,7.63
86,102202,9.28
87,100402,7.63
88,100206,7.63
89,101902,9.28
90,102501,9.28
91,101401,7.63
92,103102,7.63
93,103203,7.72
94,101701,7.63
95,102503,9.28
96,102105,18.88
97,101506,9.28
98,104001,8.19
99,104004,6.46
100,103501,8.19
101,100905,7.72
102,103103,8.1
103,102210,9.28
104,102207,9.28
105,100104,7.63
106,103301,7.63
107,102009,9.28
108,100202,7.63
109,102504,9.28
110,101103,8.38
111,100201,7.63
112,101901,9.28
113,101905,9.28
114,101102,8.38
115,102006,9.28
116,104801,6.62
117,100701,7.63
118,100802,7.63
119,100103,9.28
120,103401,8.71
121,101501,9.28
122,101303,7.63
123,102107,8.19
124,102802,7.63
125,101507,9.28
126,101803,7.63
127,101301,7.63
128,102801,7.63
129,100803,7.63
130,100105,9.28
131,100804,7.63
132,100106,7.63
133,103903,7.63
134,103303,7.63
135,102201,9.28
136,101505,9.28
137,103101,8.19
138,103202,7.72
139,103504,8.19
140,102302,6.46
141,101204,8.1
142,102402,8.19
143,103503,8.19
144,102401,8.1
145,104701,7.72
146,101504,9.28
147,101203,8.1
148,101804,7.63
149,101503,9.28
150,102803,7.63
151,103502,9.28
152,104902,8.19
153,104602,8.42
154,104504,8.71
