SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,1.99215257168,1.99215257168,0.0,1.99215257168,0.0,1.99215257168
100301,2,1,0.01,2.13022065163,2.13022065163,0.0,2.13022065163,0.0,2.13022065163
103001,3,1,0.01,3.04296827316,3.04296827316,0.0,3.04296827316,0.0,3.04296827316
103902,4,1,0.01,1.38654816151,1.38654816151,0.0,1.38654816151,0.0,1.38654816151
101104,5,1,0.01,0.760770857334,0.760770857334,0.0,0.760770857334,0.0,0.760770857334
101602,6,1,0.01,13.6861553192,13.6861553192,0.0,13.6861553192,0.0,13.6861553192
100308,7,1,0.01,0.802394986153,0.802394986153,0.0,0.802394986153,0.0,0.802394986153
103602,8,1,0.01,0.495964884758,0.495964884758,0.0,0.495964884758,0.0,0.495964884758
100304,9,1,0.01,1.34385478497,1.34385478497,0.0,1.34385478497,0.0,1.34385478497
104401,10,1,0.01,1.87465763092,1.87465763092,0.0,1.87465763092,0.0,1.87465763092
104003,11,1,0.01,0.147171616554,0.147171616554,0.0,0.147171616554,0.0,0.147171616554
105001,12,1,0.01,0.0529519096017,0.0529519096017,0.0,0.0529519096017,0.0,0.0529519096017
104301,13,1,0.01,3.11630940437,3.11630940437,0.0,3.11630940437,0.0,3.11630940437
104901,14,1,0.01,0.0529460534453,0.0529460534453,0.0,0.0529460534453,0.0,0.0529460534453
