,addrcode,rainfall
0,801403,0.0
1,801404,0.0
2,800802,0.05
3,801503,0.78
4,801409,0.86
5,801401,0.86
6,801304,0.1
7,800603,3.7
8,800909,0.22
9,801903,0.36
10,802003,1.37
11,801215,1.6
12,801206,0.96
13,801207,1.52
14,801217,1.6
15,802001,1.37
16,801003,0.09
17,801208,2.26
18,801213,1.52
19,802301,0.71
20,801301,0.1
21,800906,0.05
22,801216,1.6
23,801001,0.11
24,801303,0.34
25,801203,1.52
26,801104,0.0
27,801211,1.52
28,800102,1.56
29,801214,2.26
30,800103,1.56
31,800401,0.08
32,800304,0.13
33,800108,1.56
34,800405,0.0
35,800115,1.56
36,800303,0.26
37,801103,0.0
38,800114,1.37
39,802002,1.37
40,800122,2.85
41,801210,2.26
42,801002,0.0
43,801102,0.0
44,800101,1.56
45,800119,2.85
46,800416,0.08
47,800113,1.37
48,801202,2.26
49,810602,0.17
50,800807,0.0
51,800204,0.0
52,800501,0.01
53,800415,0.0
54,800810,0.0
55,810301,0.0
56,800201,0.0
57,800403,0.95
58,801209,2.83
59,800116,0.26
60,801803,0.0
61,800107,2.17
62,800121,0.49
63,801802,0.0
64,800203,0.0
65,800404,0.06
66,800806,0.0
67,802103,0.0
68,800502,0.0
69,800811,0.0
70,800813,0.0
71,800809,0.0
72,800709,0.14
73,801901,0.52
74,801604,4.23
75,800703,1.1
76,801605,12.5
77,801602,13.54
78,801704,1.3
79,801902,0.52
80,800701,3.36
81,801610,12.5
82,800710,2.54
83,800702,3.36
84,800707,2.64
85,810304,0.0
86,810802,0.0
87,810302,0.0
88,810106,0.0
89,810801,0.0
90,810101,0.0
91,810805,0.0
92,810701,0.0
93,810806,0.0
94,810116,0.0
95,810804,0.0
96,810203,0.0
97,810508,0.0
98,810509,0.0
99,810507,0.02
100,810604,0.05
101,800610,5.35
102,800904,0.09
103,800901,0.09
104,800607,3.7
105,800604,3.7
106,801611,5.35
107,800913,0.1
108,800601,3.7
109,801306,0.36
110,800902,0.09
111,800605,3.7
112,800612,1.57
113,801607,5.35
114,801906,0.14
115,800613,0.94
116,801606,4.59
117,800907,0.17
118,801601,4.59
