POINT_BANG,X,Y,P_RAIN19_2
0,100.650034127,13.865927928,36.1194381714
1,100.745101685,13.8529962881,37.0796775818
2,100.547002765,13.7545254811,36.4464607239
3,100.497556366,13.7595788722,40.9439277649
4,100.475634063,13.7521615498,40.9439277649
5,100.492151394,13.7512280636,40.9439277649
6,100.529770716,13.7630430098,36.4464607239
7,100.499228357,13.7679029825,40.9439277649
8,100.503045965,13.761822636,36.4464607239
9,100.538408182,13.7573163195,36.4464607239
10,100.494662802,13.761895874,40.9439277649
11,100.481251675,13.7588328289,40.9439277649
12,100.585996523,13.7515581026,36.4464607239
13,100.510667602,13.7588747831,36.4464607239
14,100.708169637,13.8911411594,37.0796775818
15,100.629576885,13.8976550732,36.1194381714
16,100.672300751,13.8963130805,36.1194381714
17,100.563893467,13.8827841602,49.2932662964
18,100.872021917,13.8720997756,39.609161377
19,100.605776678,13.8678984281,36.1194381714
20,100.811679778,13.8732427011,39.609161377
21,100.5800601,13.8714663258,49.2932662964
22,100.505483589,13.764769074,36.4464607239
23,100.501439816,13.757277497,36.4464607239
24,100.441472717,13.7522748199,40.9439277649
25,100.418633297,13.7506263367,40.9439277649
26,100.706384042,13.8442969932,37.0796775818
27,100.527961506,13.7522245241,36.4464607239
28,100.828575304,13.8388436557,39.609161377
29,100.583669608,13.8421016037,49.2932662964
30,100.668300128,13.8243118787,36.1194381714
31,100.774460621,13.8122749002,37.0796775818
32,100.60812621,13.8392281244,36.1194381714
33,100.526686536,13.829422278,49.2932662964
34,100.822299625,13.9135716162,37.5894203186
35,100.579764321,13.9169673853,47.9103736877
36,100.486477187,13.7427943514,40.9439277649
37,100.511837693,13.7437205042,36.4464607239
38,100.423065678,13.7380094564,40.9439277649
39,100.510977362,13.7382068339,36.4464607239
40,100.600737579,13.7934808191,34.3901519775
41,100.372648064,13.7856977068,47.2652015686
42,100.563266751,13.775071483,36.4464607239
43,100.620595798,13.7881933823,34.3901519775
44,100.428539617,13.7861848561,40.9439277649
45,100.836667625,13.7977538507,39.3476295471
46,100.565745619,13.8085226659,49.2932662964
47,100.638646785,13.8112652613,36.1194381714
48,100.53021961,13.8106105983,49.2932662964
49,100.498881145,13.7327783523,40.9439277649
50,100.679827921,13.7174530162,34.3901519775
51,100.520240658,13.7336035808,36.4464607239
52,100.517383748,13.7574561632,36.4464607239
53,100.609121981,13.9200704078,41.9675598145
54,100.652272341,13.9214167064,41.9675598145
55,100.520598024,13.767802731,36.4464607239
56,100.643832442,13.7551040065,34.3901519775
57,100.82440238,13.7237646609,39.3476295471
58,100.463129537,13.7598434125,40.9439277649
59,100.853805065,13.7274620425,39.3476295471
60,100.523239584,13.7294329607,36.4464607239
61,100.749717361,13.722808283,37.4469680786
62,100.514435465,13.7246085607,36.4464607239
63,100.397434355,13.7199086637,47.2652015686
64,100.645313807,13.8287250195,36.1194381714
65,100.600568279,13.8138021185,36.1194381714
66,100.723055462,13.8022867906,37.0796775818
67,100.581233511,13.8193746013,49.2932662964
68,100.552654141,13.8152995128,49.2932662964
69,100.635093523,13.7884470736,34.3901519775
70,100.660654297,13.7936094857,34.3901519775
71,100.508703275,13.8001458031,49.2932662964
72,100.585425012,13.7846089658,36.4464607239
73,100.351082261,13.7141059285,47.2652015686
74,100.505093404,13.731164719,36.4464607239
75,100.489966851,13.7305525625,40.9439277649
76,100.451837222,13.7285695496,40.9439277649
77,100.570753548,13.7228534241,36.4464607239
78,100.526549121,13.7417642048,36.4464607239
79,100.534862613,13.7403758155,36.4464607239
80,100.545509766,13.7362756101,36.4464607239
81,100.56093748,13.7429474334,36.4464607239
82,100.499016059,13.7439699805,40.9439277649
83,100.463278732,13.7217532981,40.9439277649
84,100.52542642,13.7266989228,36.4464607239
85,100.598853998,13.7797838931,36.4464607239
86,100.435247983,13.7235128788,40.9439277649
87,100.529100155,13.7239195509,36.4464607239
88,100.522621746,13.7890724785,36.4464607239
89,100.451589916,13.7908873626,40.9439277649
90,100.492534843,13.790006204,40.9439277649
91,100.544958214,13.7818865454,36.4464607239
92,100.508032368,13.7053301913,36.4464607239
93,100.689161824,13.6808165465,33.5502700806
94,100.576834796,13.7686950314,36.4464607239
95,100.481059963,13.7833887915,40.9439277649
96,100.437753208,13.5734451418,26.3942718506
97,100.484048614,13.7004388412,40.9439277649
98,100.416504326,13.6964336911,33.313293457
99,100.393565878,13.6919475895,40.3686485291
100,100.449475682,13.6974544868,33.313293457
101,100.611847331,13.695262471,33.5502700806
102,100.515160712,13.6939969888,34.2609519958
103,100.459862079,13.733080791,40.9439277649
104,100.445116934,13.7365795311,40.9439277649
105,100.503377964,13.7511174599,36.4464607239
106,100.560189609,13.7219170128,36.4464607239
107,100.477539303,13.7721640218,40.9439277649
108,100.504814581,13.7781125777,36.4464607239
109,100.492479855,13.7743228027,40.9439277649
110,100.754458628,13.7523418891,37.4469680786
111,100.512323168,13.772860755,36.4464607239
112,100.455598012,13.7596681038,40.9439277649
113,100.428371726,13.7671510721,40.9439277649
114,100.724758346,13.7517055582,37.4469680786
115,100.466588454,13.7726659787,40.9439277649
116,100.348442514,13.7581884755,47.2652015686
117,100.519718068,13.7445387648,36.4464607239
118,100.512103222,13.7485519185,36.4464607239
119,100.499158189,13.7499474665,40.9439277649
120,100.628077493,13.7261563316,34.3901519775
121,100.493059194,13.7369182668,40.9439277649
122,100.513536164,13.7343560975,36.4464607239
123,100.412962354,13.6213077751,33.313293457
124,100.514451544,13.7144691647,36.4464607239
125,100.491742507,13.7090301874,40.9439277649
126,100.500844526,13.7143803429,36.4464607239
127,100.504445335,13.7406006938,36.4464607239
128,100.526141963,13.7085286401,36.4464607239
129,100.513553471,13.7533301066,36.4464607239
130,100.497081401,13.7539650076,40.9439277649
131,100.506767949,13.751658507,36.4464607239
132,100.500224236,13.7534157783,36.4464607239
133,100.596319806,13.7191208366,36.4464607239
134,100.595281362,13.7070053136,36.4464607239
135,100.442999315,13.7140386452,40.9439277649
136,100.473382695,13.7150621001,40.9439277649
137,100.497435806,13.6959963973,33.313293457
138,100.65581988,13.6868617778,33.5502700806
139,100.467796476,13.6929143136,33.313293457
140,100.358747568,13.679635857,40.3686485291
141,100.533442629,13.6791546693,34.2609519958
142,100.492041031,13.6749132553,33.313293457
143,100.468010078,13.6710579613,33.313293457
144,100.510128893,13.6715444821,34.2609519958
145,100.618442305,13.6677005684,33.5502700806
146,100.484612424,13.7135228111,40.9439277649
147,100.544139651,13.6970352359,34.2609519958
148,100.50462847,13.7235647686,36.4464607239
149,100.486129323,13.7226820305,40.9439277649
150,100.541358231,13.7175890517,36.4464607239
151,100.462095424,13.7092817056,40.9439277649
152,100.497607731,13.6175571855,33.313293457
153,100.760118563,13.8988193704,37.0796775818
154,100.613777112,13.7685481626,34.3901519775
