SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,37.4464607239,37.4464607239,0.0,37.4464607239,0.0,37.4464607239
100301,2,1,0.01,35.816734314,35.816734314,0.0,35.816734314,0.0,35.816734314
103001,3,1,0.01,38.8101272583,38.8101272583,0.0,38.8101272583,0.0,38.8101272583
103902,4,1,0.01,40.5383262634,40.5383262634,0.0,40.5383262634,0.0,40.5383262634
101104,5,1,0.01,41.2204742432,41.2204742432,0.0,41.2204742432,0.0,41.2204742432
101602,6,1,0.01,45.507194519,45.507194519,0.0,45.507194519,0.0,45.507194519
100308,7,1,0.01,46.8061332703,46.8061332703,0.0,46.8061332703,0.0,46.8061332703
103602,8,1,0.01,50.2520217896,50.2520217896,0.0,50.2520217896,0.0,50.2520217896
100304,9,1,0.01,36.9640693665,36.9640693665,0.0,36.9640693665,0.0,36.9640693665
104401,10,1,0.01,39.6020851135,39.6020851135,0.0,39.6020851135,0.0,39.6020851135
104003,11,1,0.01,40.8951034546,40.8951034546,0.0,40.8951034546,0.0,40.8951034546
105001,12,1,0.01,40.084197998,40.084197998,0.0,40.084197998,0.0,40.084197998
104301,13,1,0.01,38.544921875,38.544921875,0.0,38.544921875,0.0,38.544921875
104901,14,1,0.01,46.799446106,46.799446106,0.0,46.799446106,0.0,46.799446106
