,addrcode,rainfall
0,801904,0.1
1,800905,0.1
2,801701,0.0
3,800611,3.7
4,801204,2.85
5,801101,0.0
6,801302,0.08
7,800305,0.24
8,801105,0.0
9,801212,2.32
10,800302,0.26
11,801205,2.26
12,800911,0.07
13,801107,0.0
14,802302,0.96
15,800912,0.09
16,801218,1.6
17,802304,0.34
18,800407,0.0
19,802203,0.95
20,800118,1.56
21,800112,0.26
22,800106,2.17
23,801801,0.0
24,801106,0.0
25,802202,0.08
26,802004,1.37
27,802201,0.25
28,800301,0.13
29,810601,0.14
30,800120,0.02
31,810603,0.22
32,800205,0.0
33,800410,0.06
34,800406,0.0
35,800505,0.0
36,800504,0.01
37,800202,0.0
38,802101,0.0
39,800803,0.0
40,800503,0.02
41,800801,0.0
42,802104,0.0
43,801408,0.1
44,802102,0.0
45,801407,0.0
46,801405,0.0
47,800804,0.0
48,800409,0.04
49,800704,1.26
50,801702,0.04
51,801703,0.17
52,801603,4.59
53,800910,1.18
54,801905,0.14
55,800908,0.22
56,801501,0.9
57,801502,0.91
58,801406,0.87
59,801402,0.07
60,800705,2.54
61,801609,8.36
62,800708,1.1
63,800711,3.36
64,810405,0.0
65,810803,0.0
66,810403,0.0
67,810305,0.0
68,810303,0.0
69,810404,0.0
70,810115,0.0
71,810406,0.0
72,810702,0.0
73,810703,0.0
74,810117,0.0
75,810704,0.0
76,810402,0.0
77,810401,0.0
78,810118,0.0
79,810807,0.0
80,810204,0.0
81,810201,0.0
82,810111,0.0
83,810506,0.05
84,810501,0.05
85,810202,0.0
86,810502,0.0
87,810505,0.0
88,810504,0.0
89,810105,0.0
90,810407,0.0
91,810103,0.0
92,810206,0.0
93,810808,0.0
94,810503,0.15
95,810205,0.02
96,802303,0.71
97,801608,5.35
98,800606,1.52
99,800903,0.11
100,801305,0.36
101,800706,0.52
