,addrcode,rainfall
0,801403,0.54
1,801404,0.41
2,800802,0.26
3,801503,0.02
4,801409,0.09
5,801401,0.09
6,801304,0.9
7,800603,0.26
8,800909,1.65
9,801903,0.67
10,802003,0.37
11,801215,0.05
12,801206,0.15
13,801207,0.05
14,801217,0.05
15,802001,0.37
16,801003,2.24
17,801208,0.02
18,801213,0.05
19,802301,0.15
20,801301,0.9
21,800906,1.01
22,801216,0.05
23,801001,1.57
24,801303,0.46
25,801203,0.05
26,801104,5.97
27,801211,0.05
28,800102,1.38
29,801214,0.02
30,800103,1.38
31,800401,2.8
32,800304,0.75
33,800108,1.38
34,800405,3.87
35,800115,1.38
36,800303,2.58
37,801103,2.94
38,800114,0.37
39,802002,0.37
40,800122,0.12
41,801210,0.02
42,801002,2.26
43,801102,4.11
44,800101,1.38
45,800119,0.12
46,800416,2.8
47,800113,0.37
48,801202,0.02
49,810602,1.5
50,800807,0.67
51,800204,0.29
52,800501,0.29
53,800415,1.89
54,800810,0.67
55,810301,2.27
56,800201,0.67
57,800403,2.15
58,801209,0.03
59,800116,2.58
60,801803,4.49
61,800107,0.11
62,800121,0.1
63,801802,3.87
64,800203,0.67
65,800404,6.82
66,800806,0.26
67,802103,0.29
68,800502,1.93
69,800811,0.26
70,800813,0.24
71,800809,0.29
72,800709,0.71
73,801901,0.56
74,801604,0.0
75,800703,1.18
76,801605,0.0
77,801602,0.02
78,801704,4.63
79,801902,0.56
80,800701,0.26
81,801610,0.0
82,800710,0.83
83,800702,0.26
84,800707,0.32
85,810304,7.14
86,810802,0.75
87,810302,4.3
88,810106,7.34
89,810801,3.64
90,810101,3.64
91,810805,4.85
92,810701,7.22
93,810806,3.09
94,810116,2.53
95,810804,3.64
96,810203,4.2
97,810508,3.2
98,810509,4.52
99,810507,3.26
100,810604,6.55
101,800610,0.05
102,800904,1.38
103,800901,1.38
104,800607,0.26
105,800604,0.26
106,801611,0.05
107,800913,2.3
108,800601,0.26
109,801306,0.67
110,800902,1.38
111,800605,0.26
112,800612,0.13
113,801607,0.05
114,801906,0.71
115,800613,0.51
116,801606,0.04
117,800907,3.07
118,801601,0.04
