,addrcode,rainfall
0,801403,12.58
1,801404,10.83
2,800802,10.14
3,801503,9.15
4,801409,10.45
5,801401,10.45
6,801304,30.15
7,800603,16.25
8,800909,34.41
9,801903,19.9
10,802003,15.44
11,801215,12.61
12,801206,20.87
13,801207,13.12
14,801217,12.61
15,802001,15.44
16,801003,34.18
17,801208,9.57
18,801213,13.12
19,802301,28.23
20,801301,30.15
21,800906,29.56
22,801216,12.61
23,801001,32.29
24,801303,18.1
25,801203,13.12
26,801104,23.64
27,801211,13.12
28,800102,15.21
29,801214,9.57
30,800103,15.21
31,800401,35.14
32,800304,17.48
33,800108,15.21
34,800405,26.05
35,800115,15.21
36,800303,16.06
37,801103,36.31
38,800114,15.44
39,802002,15.44
40,800122,33.38
41,801210,9.57
42,801002,30.51
43,801102,32.01
44,800101,15.21
45,800119,33.38
46,800416,35.14
47,800113,15.44
48,801202,9.57
49,810602,28.05
50,800807,14.31
51,800204,12.53
52,800501,13.74
53,800415,33.96
54,800810,14.31
55,810301,56.68
56,800201,14.31
57,800403,18.73
58,801209,8.36
59,800116,16.06
60,801803,33.41
61,800107,11.48
62,800121,31.01
63,801802,26.05
64,800203,14.31
65,800404,36.09
66,800806,9.17
67,802103,8.88
68,800502,19.29
69,800811,9.17
70,800813,8.73
71,800809,8.88
72,800709,47.15
73,801901,24.86
74,801604,34.94
75,800703,69.32
76,801605,30.65
77,801602,23.54
78,801704,76.38
79,801902,24.86
80,800701,45.55
81,801610,30.65
82,800710,73.75
83,800702,45.55
84,800707,43.53
85,810304,62.07
86,810802,32.96
87,810302,50.86
88,810106,28.81
89,810801,31.08
90,810101,31.08
91,810805,36.12
92,810701,31.6
93,810806,36.51
94,810116,25.09
95,810804,31.08
96,810203,23.84
97,810508,27.11
98,810509,27.98
99,810507,29.06
100,810604,27.66
101,800610,15.42
102,800904,39.41
103,800901,39.41
104,800607,16.25
105,800604,16.25
106,801611,15.42
107,800913,28.46
108,800601,16.25
109,801306,19.9
110,800902,39.41
111,800605,16.25
112,800612,25.25
113,801607,15.42
114,801906,47.15
115,800613,65.05
116,801606,21.92
117,800907,34.98
118,801601,21.92
