,addrcode,rainfall
0,801904,242.01
1,800905,241.98
2,801701,171.72
3,800611,281.69
4,801204,284.37
5,801101,136.7
6,801302,234.22
7,800305,243.32
8,801105,155.81
9,801212,289.41
10,800302,239.54
11,801205,294.26
12,800911,248.2
13,801107,169.17
14,802302,276.67
15,800912,216.74
16,801218,293.34
17,802304,250.65
18,800407,162.2
19,802203,241.77
20,800118,290.8
21,800112,235.06
22,800106,288.91
23,801801,138.34
24,801106,129.18
25,802202,214.83
26,802004,262.07
27,802201,242.0
28,800301,234.48
29,810601,67.92
30,800120,206.95
31,810603,60.2
32,800205,197.0
33,800410,203.14
34,800406,143.07
35,800505,187.95
36,800504,205.41
37,800202,201.61
38,802101,187.58
39,800803,182.02
40,800503,172.79
41,800801,190.64
42,802104,185.79
43,801408,162.89
44,802102,171.74
45,801407,181.92
46,801405,173.99
47,800804,182.63
48,800409,142.1
49,800704,312.79
50,801702,172.17
51,801703,252.07
52,801603,300.99
53,800910,259.78
54,801905,242.62
55,800908,316.67
56,801501,112.68
57,801502,114.66
58,801406,129.99
59,801402,164.37
60,800705,252.49
61,801609,320.05
62,800708,273.14
63,800711,353.16
64,810405,134.47
65,810803,124.51
66,810403,138.99
67,810305,124.81
68,810303,119.8
69,810404,143.63
70,810115,81.89
71,810406,147.26
72,810702,148.49
73,810703,137.74
74,810117,78.15
75,810704,152.83
76,810402,136.8
77,810401,134.32
78,810118,103.45
79,810807,153.45
80,810204,130.69
81,810201,122.64
82,810111,76.79
83,810506,67.54
84,810501,67.57
85,810202,106.67
86,810502,74.89
87,810505,69.91
88,810504,65.85
89,810105,77.06
90,810407,152.96
91,810103,94.21
92,810206,128.94
93,810808,129.78
94,810503,67.28
95,810205,81.6
96,802303,270.37
97,801608,285.28
98,800606,297.32
99,800903,252.39
100,801305,245.94
101,800706,251.75
