POINT_NAKH,X,Y,P_RAIN12_2
63,99.7843495738,8.8989502351,37.8653259277
64,99.8909272668,8.89301842195,35.6808509827
65,99.9019268233,8.81222649824,31.6360111237
78,99.8143726422,9.2798847122,17.6220607758
79,99.8606315579,9.07186117749,24.1782741547
80,99.877872103,9.0103030219,24.1782741547
0,99.8996068804,8.14044207504,27.6831989288
1,100.164679943,8.14045025554,30.3452453613
2,99.669483254,8.09858317981,15.740978241
3,99.9349454428,8.1033900504,21.4434566498
4,99.9085303272,8.30200519156,38.0555343628
5,100.227060223,8.29377852123,38.6500205994
6,100.089070524,8.2806622455,41.3134346008
7,100.149546132,8.27814400986,32.1511039734
8,100.212688964,8.24609469583,38.6500205994
9,99.9109471056,8.3352212058,38.0555343628
10,99.5279660229,8.28190587835,39.4986572266
11,100.183975352,8.31398186234,61.3729095459
12,100.15291921,8.23165166418,32.1511039734
13,100.081289313,8.17690248172,32.3519515991
14,99.8247355255,8.1747320445,27.6831989288
15,99.7012766744,8.24311992405,43.3144264221
16,100.256136117,8.26258513634,38.6500205994
17,99.6118643628,8.25096723769,66.534034729
18,99.9236238606,8.25220182276,34.1457138062
19,100.120488081,8.2442530761,32.1511039734
20,99.3366319744,8.19378919478,18.4410629272
21,100.184946737,8.24597145074,32.1511039734
22,99.9613538546,8.44909131242,79.021697998
23,100.199619741,8.39705975156,61.3729095459
24,99.9663605763,8.43429046869,79.021697998
25,99.504279774,8.39090578517,95.3645858765
26,99.7537186387,8.45446834779,69.173286438
27,99.9139319362,8.47207797774,79.021697998
28,99.4767986823,8.45834931128,70.83959198
29,99.9193831928,8.45227063334,79.021697998
30,99.8192094507,8.41408752564,75.4629135132
31,99.4286045433,8.36558987907,42.2278213501
32,99.9526069244,8.39847622667,38.0555343628
33,99.9179446213,8.37122022425,38.0555343628
34,100.012341183,8.32542449041,42.975944519
35,100.165284197,8.35981667475,61.3729095459
36,99.4867736403,8.25516819972,32.619342804
37,99.3418470359,8.37159772906,40.1896018982
38,99.9718522757,8.40750469109,79.021697998
39,100.060596466,8.37636567618,42.975944519
40,99.5538554519,8.39048935092,95.3645858765
41,99.9124551563,8.39946723757,38.0555343628
42,100.108299318,8.35824060298,61.3729095459
43,98.8033636451,8.56315513198,32.6408042908
44,99.8847252548,8.58896321248,36.8577384949
45,99.7760535351,8.58009546134,35.6527442932
46,99.651809934,8.55782449393,56.1020774841
47,99.5004771487,8.5326942602,79.6040496826
48,99.8839685712,8.56156767713,36.8577384949
49,99.0757645856,7.52460805864,4.39283275604
50,99.8009469059,8.5042021206,36.8577384949
51,99.6336246089,8.46582419442,93.6242599487
52,100.181310671,8.47360584005,99.7924957275
53,99.8611364533,8.46637636276,75.4629135132
54,99.347331262,8.46566447827,36.5101623535
55,100.012307606,8.44320042718,209.816558838
56,100.032335522,8.51013125978,57.875831604
57,99.4185800948,8.49096825319,70.83959198
58,99.8997571016,8.53924920914,36.8577384949
59,99.5206528024,8.48570708807,77.6814422607
60,99.8707747056,8.74996642616,27.0452079773
61,99.8273253692,8.6658061913,25.6169605255
62,99.525144591,8.63294436894,56.7871551514
66,99.8213932423,8.78321411643,27.0452079773
67,99.9217687009,8.61672251233,31.4572792053
68,99.8792246733,8.664989458,25.6169605255
69,99.8849907525,8.00915259593,21.9851703644
70,99.909545107,8.0351190874,11.2217102051
71,100.191794957,7.96951729775,4.38326787949
72,99.960160418,7.97349415485,17.4363994598
73,100.269118333,7.97575087416,1.65214347839
74,100.322345555,7.96735643975,3.50820159912
75,99.5065049615,7.93253162187,58.2687149048
76,99.9329972975,8.05849977339,11.2217102051
77,100.019807461,7.99577336717,1.04872858524
81,100.291003946,7.93304909085,1.65214347839
82,99.8799145896,7.98022837458,24.8709049225
83,100.000747472,7.94576096896,1.04872858524
84,100.039714184,7.87278518799,1.26539492607
85,99.0885545737,7.80693614332,18.0170040131
86,98.962972508,7.83620064015,4.3419303894
87,99.086515273,7.64591919012,5.01844072342
88,98.7424482523,8.14079930827,11.4363870621
89,98.9914739031,8.08126192991,8.76891899109
90,98.9064480901,8.0894902489,8.76891899109
91,99.0867384798,8.08954257043,13.3234949112
92,99.3023073467,8.09252650575,6.65888881683
93,98.9712323424,7.96699749899,16.6737480164
94,98.8320582422,8.05226076674,9.74562072754
95,98.9761965864,8.03557493048,8.76891899109
96,99.2494736688,8.27514123302,25.6398525238
97,98.8913764556,8.38768797665,18.1064434052
98,98.7951249215,8.35878430825,19.9099884033
99,98.7192835818,8.45918267644,18.5632514954
100,98.8308684698,8.45050342365,37.634059906
101,100.222057406,8.15728437627,20.6051177979
102,99.6322271047,8.149180586,57.7974510193
103,99.6885189229,8.16828189335,57.7974510193
104,100.116993764,8.14678872809,30.3452453613
105,100.197168301,8.15574993602,30.3452453613
106,100.291367362,8.11167234402,20.6051177979
107,99.500257118,8.17297578656,40.8316001892
108,100.116932532,8.19868236912,30.3452453613
109,99.9192016424,8.18264107046,21.4434566498
110,99.6726335781,8.14759861008,57.7974510193
111,100.193124146,8.18449327508,30.3452453613
112,100.190528385,8.08368048865,7.51859951019
113,100.246572214,8.10654372602,20.6051177979
114,99.8427351932,8.06783688099,21.9851703644
115,100.094136161,8.07477686129,18.4664592743
116,100.243786276,8.0824587503,11.858707428
117,99.5936293786,8.04748477069,18.1818161011
118,100.286330758,8.0367649157,11.858707428
