SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,30.3890476227,30.3890476227,0.0,30.3890476227,0.0,30.3890476227
100301,2,1,0.01,29.5330467224,29.5330467224,0.0,29.5330467224,0.0,29.5330467224
103001,3,1,0.01,30.49609375,30.49609375,0.0,30.49609375,0.0,30.49609375
103902,4,1,0.01,31.6021461487,31.6021461487,0.0,31.6021461487,0.0,31.6021461487
101104,5,1,0.01,29.2963733673,29.2963733673,0.0,29.2963733673,0.0,29.2963733673
101602,6,1,0.01,28.8742332458,28.8742332458,0.0,28.8742332458,0.0,28.8742332458
100308,7,1,0.01,30.7871208191,30.7871208191,0.0,30.7871208191,0.0,30.7871208191
103602,8,1,0.01,30.4388217926,30.4388217926,0.0,30.4388217926,0.0,30.4388217926
100304,9,1,0.01,32.9940261841,32.9940261841,0.0,32.9940261841,0.0,32.9940261841
104401,10,1,0.01,31.7223415375,31.7223415375,0.0,31.7223415375,0.0,31.7223415375
104003,11,1,0.01,27.9375228882,27.9375228882,0.0,27.9375228882,0.0,27.9375228882
105001,12,1,0.01,28.7302474976,28.7302474976,0.0,28.7302474976,0.0,28.7302474976
104301,13,1,0.01,31.8243350983,31.8243350983,0.0,31.8243350983,0.0,31.8243350983
104901,14,1,0.01,28.7008228302,28.7008228302,0.0,28.7008228302,0.0,28.7008228302
