POINT_BANG,X,Y,P_RAIN43_2
0,100.650034127,13.865927928,54.1000289917
1,100.745101685,13.8529962881,51.3918457031
2,100.547002765,13.7545254811,59.2515525818
3,100.497556366,13.7595788722,58.220085144
4,100.475634063,13.7521615498,58.220085144
5,100.492151394,13.7512280636,58.220085144
6,100.529770716,13.7630430098,59.2515525818
7,100.499228357,13.7679029825,58.220085144
8,100.503045965,13.761822636,59.2515525818
9,100.538408182,13.7573163195,59.2515525818
10,100.494662802,13.761895874,58.220085144
11,100.481251675,13.7588328289,58.220085144
12,100.585996523,13.7515581026,59.2515525818
13,100.510667602,13.7588747831,59.2515525818
14,100.708169637,13.8911411594,51.3918457031
15,100.629576885,13.8976550732,54.1000289917
16,100.672300751,13.8963130805,54.1000289917
17,100.563893467,13.8827841602,57.4935379028
18,100.872021917,13.8720997756,53.178237915
19,100.605776678,13.8678984281,54.1000289917
20,100.811679778,13.8732427011,53.178237915
21,100.5800601,13.8714663258,57.4935379028
22,100.505483589,13.764769074,59.2515525818
23,100.501439816,13.757277497,59.2515525818
24,100.441472717,13.7522748199,58.220085144
25,100.418633297,13.7506263367,58.220085144
26,100.706384042,13.8442969932,51.3918457031
27,100.527961506,13.7522245241,59.2515525818
28,100.828575304,13.8388436557,53.178237915
29,100.583669608,13.8421016037,57.4935379028
30,100.668300128,13.8243118787,54.1000289917
31,100.774460621,13.8122749002,51.3918457031
32,100.60812621,13.8392281244,54.1000289917
33,100.526686536,13.829422278,57.4935379028
34,100.822299625,13.9135716162,55.5333595276
35,100.579764321,13.9169673853,58.0992240906
36,100.486477187,13.7427943514,58.220085144
37,100.511837693,13.7437205042,59.2515525818
38,100.423065678,13.7380094564,58.220085144
39,100.510977362,13.7382068339,59.2515525818
40,100.600737579,13.7934808191,55.4081764221
41,100.372648064,13.7856977068,60.3059463501
42,100.563266751,13.775071483,59.2515525818
43,100.620595798,13.7881933823,55.4081764221
44,100.428539617,13.7861848561,58.220085144
45,100.836667625,13.7977538507,51.8595924377
46,100.565745619,13.8085226659,57.4935379028
47,100.638646785,13.8112652613,54.1000289917
48,100.53021961,13.8106105983,57.4935379028
49,100.498881145,13.7327783523,58.220085144
50,100.679827921,13.7174530162,55.4081764221
51,100.520240658,13.7336035808,59.2515525818
52,100.517383748,13.7574561632,59.2515525818
53,100.609121981,13.9200704078,55.8183555603
54,100.652272341,13.9214167064,55.8183555603
55,100.520598024,13.767802731,59.2515525818
56,100.643832442,13.7551040065,55.4081764221
57,100.82440238,13.7237646609,51.8595924377
58,100.463129537,13.7598434125,58.220085144
59,100.853805065,13.7274620425,51.8595924377
60,100.523239584,13.7294329607,59.2515525818
61,100.749717361,13.722808283,52.051574707
62,100.514435465,13.7246085607,59.2515525818
63,100.397434355,13.7199086637,60.3059463501
64,100.645313807,13.8287250195,54.1000289917
65,100.600568279,13.8138021185,54.1000289917
66,100.723055462,13.8022867906,51.3918457031
67,100.581233511,13.8193746013,57.4935379028
68,100.552654141,13.8152995128,57.4935379028
69,100.635093523,13.7884470736,55.4081764221
70,100.660654297,13.7936094857,55.4081764221
71,100.508703275,13.8001458031,57.4935379028
72,100.585425012,13.7846089658,59.2515525818
73,100.351082261,13.7141059285,60.3059463501
74,100.505093404,13.731164719,59.2515525818
75,100.489966851,13.7305525625,58.220085144
76,100.451837222,13.7285695496,58.220085144
77,100.570753548,13.7228534241,59.2515525818
78,100.526549121,13.7417642048,59.2515525818
79,100.534862613,13.7403758155,59.2515525818
80,100.545509766,13.7362756101,59.2515525818
