POINT_BANG,X,Y,P_RAIN27_2
0,100.650034127,13.865927928,68.6985855103
1,100.745101685,13.8529962881,75.2079315186
2,100.547002765,13.7545254811,60.7502861023
3,100.497556366,13.7595788722,54.3316078186
4,100.475634063,13.7521615498,54.3316078186
5,100.492151394,13.7512280636,54.3316078186
6,100.529770716,13.7630430098,60.7502861023
7,100.499228357,13.7679029825,54.3316078186
8,100.503045965,13.761822636,60.7502861023
9,100.538408182,13.7573163195,60.7502861023
10,100.494662802,13.761895874,54.3316078186
11,100.481251675,13.7588328289,54.3316078186
12,100.585996523,13.7515581026,60.7502861023
13,100.510667602,13.7588747831,60.7502861023
14,100.708169637,13.8911411594,75.2079315186
15,100.629576885,13.8976550732,68.6985855103
16,100.672300751,13.8963130805,68.6985855103
17,100.563893467,13.8827841602,61.6625900269
18,100.872021917,13.8720997756,79.1593856812
19,100.605776678,13.8678984281,68.6985855103
20,100.811679778,13.8732427011,79.1593856812
21,100.5800601,13.8714663258,61.6625900269
22,100.505483589,13.764769074,60.7502861023
23,100.501439816,13.757277497,60.7502861023
24,100.441472717,13.7522748199,54.3316078186
25,100.418633297,13.7506263367,54.3316078186
26,100.706384042,13.8442969932,75.2079315186
27,100.527961506,13.7522245241,60.7502861023
28,100.828575304,13.8388436557,79.1593856812
29,100.583669608,13.8421016037,61.6625900269
30,100.668300128,13.8243118787,68.6985855103
31,100.774460621,13.8122749002,75.2079315186
32,100.60812621,13.8392281244,68.6985855103
33,100.526686536,13.829422278,61.6625900269
34,100.822299625,13.9135716162,83.2263031006
35,100.579764321,13.9169673853,63.9408111572
36,100.486477187,13.7427943514,54.3316078186
37,100.511837693,13.7437205042,60.7502861023
38,100.423065678,13.7380094564,54.3316078186
39,100.510977362,13.7382068339,60.7502861023
40,100.600737579,13.7934808191,66.4343795776
41,100.372648064,13.7856977068,45.636920929
42,100.563266751,13.775071483,60.7502861023
43,100.620595798,13.7881933823,66.4343795776
44,100.428539617,13.7861848561,54.3316078186
45,100.836667625,13.7977538507,76.905380249
46,100.565745619,13.8085226659,61.6625900269
47,100.638646785,13.8112652613,68.6985855103
48,100.53021961,13.8106105983,61.6625900269
49,100.498881145,13.7327783523,54.3316078186
50,100.679827921,13.7174530162,66.4343795776
51,100.520240658,13.7336035808,60.7502861023
52,100.517383748,13.7574561632,60.7502861023
53,100.609121981,13.9200704078,70.1696014404
54,100.652272341,13.9214167064,70.1696014404
55,100.520598024,13.767802731,60.7502861023
56,100.643832442,13.7551040065,66.4343795776
57,100.82440238,13.7237646609,76.905380249
58,100.463129537,13.7598434125,54.3316078186
59,100.853805065,13.7274620425,76.905380249
60,100.523239584,13.7294329607,60.7502861023
61,100.749717361,13.722808283,73.5656661987
62,100.514435465,13.7246085607,60.7502861023
63,100.397434355,13.7199086637,45.636920929
64,100.645313807,13.8287250195,68.6985855103
65,100.600568279,13.8138021185,68.6985855103
66,100.723055462,13.8022867906,75.2079315186
67,100.581233511,13.8193746013,61.6625900269
68,100.552654141,13.8152995128,61.6625900269
69,100.635093523,13.7884470736,66.4343795776
70,100.660654297,13.7936094857,66.4343795776
71,100.508703275,13.8001458031,61.6625900269
72,100.585425012,13.7846089658,60.7502861023
73,100.351082261,13.7141059285,45.636920929
74,100.505093404,13.731164719,60.7502861023
75,100.489966851,13.7305525625,54.3316078186
76,100.451837222,13.7285695496,54.3316078186
77,100.570753548,13.7228534241,60.7502861023
78,100.526549121,13.7417642048,60.7502861023
79,100.534862613,13.7403758155,60.7502861023
80,100.545509766,13.7362756101,60.7502861023
81,100.56093748,13.7429474334,60.7502861023
82,100.499016059,13.7439699805,54.3316078186
83,100.463278732,13.7217532981,54.3316078186
84,100.52542642,13.7266989228,60.7502861023
85,100.598853998,13.7797838931,60.7502861023
86,100.435247983,13.7235128788,54.3316078186
87,100.529100155,13.7239195509,60.7502861023
88,100.522621746,13.7890724785,60.7502861023
89,100.451589916,13.7908873626,54.3316078186
90,100.492534843,13.790006204,54.3316078186
91,100.544958214,13.7818865454,60.7502861023
92,100.508032368,13.7053301913,60.7502861023
93,100.689161824,13.6808165465,63.0578346252
94,100.576834796,13.7686950314,60.7502861023
95,100.481059963,13.7833887915,54.3316078186
96,100.437753208,13.5734451418,62.1533546448
97,100.484048614,13.7004388412,54.3316078186
98,100.416504326,13.6964336911,59.9557800293
99,100.393565878,13.6919475895,52.7294006348
100,100.449475682,13.6974544868,59.9557800293
101,100.611847331,13.695262471,63.0578346252
102,100.515160712,13.6939969888,59.5801849365
103,100.459862079,13.733080791,54.3316078186
104,100.445116934,13.7365795311,54.3316078186
105,100.503377964,13.7511174599,60.7502861023
106,100.560189609,13.7219170128,60.7502861023
107,100.477539303,13.7721640218,54.3316078186
108,100.504814581,13.7781125777,60.7502861023
109,100.492479855,13.7743228027,54.3316078186
110,100.754458628,13.7523418891,73.5656661987
111,100.512323168,13.772860755,60.7502861023
112,100.455598012,13.7596681038,54.3316078186
