,addrcode,rainfall
0,104605,96.43
1,100301,94.95
2,103001,95.49
3,103902,97.72
4,101104,95.69
5,101602,90.79
6,100308,99.84
7,103602,97.55
8,100304,95.58
9,104401,96.03
10,104003,87.57
11,105001,87.01
12,104301,95.4
13,104901,91.86
