,addrcode,rainfall
0,100508,0.0
1,104604,0.0
2,103704,0.28
3,100108,0.3
4,102005,0.3
5,100101,0.3
6,103701,0.28
7,100112,0.3
8,100110,0.28
9,103702,0.28
10,100109,0.3
11,102004,0.3
12,101702,0.28
13,100805,0.28
14,104601,0.0
15,104203,0.0
16,104202,0.0
17,104101,0.04
18,100302,0.0
19,100502,0.0
20,100306,0.0
21,104102,0.04
22,100111,0.28
23,100107,0.28
24,101904,0.3
25,101907,0.3
26,104603,0.0
27,103703,0.28
28,100305,0.0
29,103002,0.04
30,104302,0.0
31,101002,0.0
32,103802,0.0
33,102902,0.04
34,100303,0.0
35,103604,0.19
36,101601,0.3
37,100801,0.28
38,102208,0.3
39,101302,0.28
40,104502,0.0
41,104802,0.4
42,102601,0.28
43,104503,0.0
44,101903,0.3
45,100307,0.0
46,103004,0.04
47,102704,0.0
48,102901,0.04
49,101801,0.3
50,103201,0.0
51,100401,0.28
52,100204,0.28
53,103605,0.0
54,104201,0.0
55,100203,0.28
56,100608,0.0
57,101105,0.0
58,102007,0.3
59,101106,0.0
60,100405,0.28
61,101101,0.0
62,100404,0.28
63,104002,0.4
64,102705,0.0
65,103801,0.0
66,101001,0.0
67,103003,0.04
68,103005,0.04
69,100601,0.0
70,102701,0.0
71,102502,0.04
72,101704,0.28
73,102303,0.4
74,101802,0.28
75,101502,0.3
76,102206,0.3
77,103302,0.28
78,100702,0.28
79,100703,0.28
80,100704,0.28
81,103901,0.28
82,100102,0.3
83,102209,0.3
84,100403,0.28
85,104501,0.28
86,102202,0.3
87,100402,0.28
88,100206,0.28
89,101902,0.3
90,102501,0.3
91,101401,0.28
92,103102,0.28
93,103203,0.0
94,101701,0.28
95,102503,0.3
96,102105,0.03
97,101506,0.3
98,104001,0.3
99,104004,0.44
100,103501,0.3
101,100905,0.0
102,103103,0.21
103,102210,0.3
104,102207,0.3
105,100104,0.28
106,103301,0.28
107,102009,0.3
108,100202,0.28
109,102504,0.3
110,101103,0.0
111,100201,0.28
112,101901,0.3
113,101905,0.3
114,101102,0.0
115,102006,0.3
116,104801,0.4
117,100701,0.28
118,100802,0.28
119,100103,0.3
120,103401,0.0
121,101501,0.3
122,101303,0.28
123,102107,0.3
124,102802,0.28
125,101507,0.3
126,101803,0.28
127,101301,0.28
128,102801,0.28
129,100803,0.28
130,100105,0.3
131,100804,0.28
132,100106,0.28
133,103903,0.28
134,103303,0.28
135,102201,0.3
136,101505,0.3
137,103101,0.3
138,103202,0.0
139,103504,0.3
140,102302,0.44
141,101204,0.21
142,102402,0.3
143,103503,0.3
144,102401,0.21
145,104701,0.0
146,101504,0.3
147,101203,0.21
148,101804,0.28
149,101503,0.3
150,102803,0.28
151,103502,0.3
152,104902,0.3
153,104602,0.0
154,104504,0.0
