,addrcode,rainfall
0,801904,8.58
1,800905,14.41
2,801701,9.27
3,800611,7.93
4,801204,10.88
5,801101,11.07
6,801302,9.72
7,800305,6.36
8,801105,8.57
9,801212,6.85
10,800302,6.4
11,801205,9.9
12,800911,10.62
13,801107,9.99
14,802302,30.56
15,800912,7.48
16,801218,6.44
17,802304,10.06
18,800407,20.01
19,802203,6.29
20,800118,7.99
21,800112,10.66
22,800106,7.08
23,801801,25.95
24,801106,10.69
25,802202,12.27
26,802004,8.92
27,802201,84.44
28,800301,9.98
29,810601,4.79
30,800120,6.57
31,810603,6.19
32,800205,35.67
33,800410,5.82
34,800406,3.4
35,800505,4.75
36,800504,21.68
37,800202,16.08
38,802101,4.58
39,800803,4.4
40,800503,14.29
41,800801,4.07
42,802104,16.18
43,801408,8.69
44,802102,8.82
45,801407,4.18
46,801405,4.13
47,800804,4.36
48,800409,3.45
49,800704,47.75
50,801702,8.4
51,801703,17.18
52,801603,10.12
53,800910,15.37
54,801905,17.09
55,800908,17.28
56,801501,2.47
57,801502,2.51
58,801406,15.01
59,801402,8.13
60,800705,10.28
61,801609,6.66
62,800708,9.4
63,800711,15.09
64,810405,6.74
65,810803,7.95
66,810403,6.08
67,810305,8.86
68,810303,24.8
69,810404,6.46
70,810115,8.25
71,810406,11.65
72,810702,9.55
73,810703,12.69
74,810117,12.43
75,810704,17.08
76,810402,7.21
77,810401,9.09
78,810118,7.28
79,810807,37.91
80,810204,11.4
81,810201,14.19
82,810111,9.28
83,810506,9.15
84,810501,11.51
85,810202,6.75
86,810502,11.17
87,810505,11.34
88,810504,8.83
89,810105,12.59
90,810407,10.5
91,810103,7.46
92,810206,13.7
93,810808,9.77
94,810503,7.51
95,810205,8.4
96,802303,7.89
97,801608,5.57
98,800606,8.06
99,800903,10.12
100,801305,10.05
101,800706,13.33
