SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,38.11460495,38.11460495,0.0,38.11460495,0.0,38.11460495
100301,2,1,0.01,37.5884971619,37.5884971619,0.0,37.5884971619,0.0,37.5884971619
103001,3,1,0.01,43.229019165,43.229019165,0.0,43.229019165,0.0,43.229019165
103902,4,1,0.01,48.039932251,48.039932251,0.0,48.039932251,0.0,48.039932251
101104,5,1,0.01,41.0028686523,41.0028686523,0.0,41.0028686523,0.0,41.0028686523
101602,6,1,0.01,47.5546607971,47.5546607971,0.0,47.5546607971,0.0,47.5546607971
100308,7,1,0.01,37.022026062,37.022026062,0.0,37.022026062,0.0,37.022026062
103602,8,1,0.01,45.6416244507,45.6416244507,0.0,45.6416244507,0.0,45.6416244507
100304,9,1,0.01,40.2301597595,40.2301597595,0.0,40.2301597595,0.0,40.2301597595
104401,10,1,0.01,42.3809013367,42.3809013367,0.0,42.3809013367,0.0,42.3809013367
104003,11,1,0.01,45.4538917542,45.4538917542,0.0,45.4538917542,0.0,45.4538917542
105001,12,1,0.01,48.2754936218,48.2754936218,0.0,48.2754936218,0.0,48.2754936218
104301,13,1,0.01,41.7844352722,41.7844352722,0.0,41.7844352722,0.0,41.7844352722
104901,14,1,0.01,53.5741424561,53.5741424561,0.0,53.5741424561,0.0,53.5741424561
