POINT_NAKH,X,Y,P_RAIN50_2
63,99.7843495738,8.8989502351,98.0079803467
64,99.8909272668,8.89301842195,89.034576416
65,99.9019268233,8.81222649824,104.593032837
78,99.8143726422,9.2798847122,58.4293861389
79,99.8606315579,9.07186117749,76.6828918457
80,99.877872103,9.0103030219,76.6828918457
0,99.8996068804,8.14044207504,81.9563903809
1,100.164679943,8.14045025554,98.681022644
2,99.669483254,8.09858317981,72.5436859131
3,99.9349454428,8.1033900504,83.4245529175
4,99.9085303272,8.30200519156,105.361968994
5,100.227060223,8.29377852123,92.0238113403
6,100.089070524,8.2806622455,99.076171875
7,100.149546132,8.27814400986,94.9590606689
8,100.212688964,8.24609469583,92.0238113403
9,99.9109471056,8.3352212058,105.361968994
10,99.5279660229,8.28190587835,59.9953460693
11,100.183975352,8.31398186234,96.8193206787
12,100.15291921,8.23165166418,94.9590606689
13,100.081289313,8.17690248172,99.2968444824
14,99.8247355255,8.1747320445,81.9563903809
15,99.7012766744,8.24311992405,82.0126342773
16,100.256136117,8.26258513634,92.0238113403
17,99.6118643628,8.25096723769,71.094833374
18,99.9236238606,8.25220182276,141.850814819
19,100.120488081,8.2442530761,94.9590606689
20,99.3366319744,8.19378919478,26.3101787567
21,100.184946737,8.24597145074,94.9590606689
22,99.9613538546,8.44909131242,144.134857178
23,100.199619741,8.39705975156,96.8193206787
24,99.9663605763,8.43429046869,144.134857178
25,99.504279774,8.39090578517,63.1178245544
26,99.7537186387,8.45446834779,179.469818115
27,99.9139319362,8.47207797774,144.134857178
28,99.4767986823,8.45834931128,98.8099594116
29,99.9193831928,8.45227063334,144.134857178
30,99.8192094507,8.41408752564,177.238479614
31,99.4286045433,8.36558987907,67.7660675049
32,99.9526069244,8.39847622667,105.361968994
33,99.9179446213,8.37122022425,105.361968994
34,100.012341183,8.32542449041,95.7309417725
35,100.165284197,8.35981667475,96.8193206787
36,99.4867736403,8.25516819972,43.1235351563
37,99.3418470359,8.37159772906,43.6328315735
38,99.9718522757,8.40750469109,144.134857178
39,100.060596466,8.37636567618,95.7309417725
40,99.5538554519,8.39048935092,63.1178245544
41,99.9124551563,8.39946723757,105.361968994
42,100.108299318,8.35824060298,96.8193206787
43,98.8033636451,8.56315513198,53.6586799622
44,99.8847252548,8.58896321248,128.478683472
45,99.7760535351,8.58009546134,106.204376221
46,99.651809934,8.55782449393,108.209861755
47,99.5004771487,8.5326942602,54.6018066406
48,99.8839685712,8.56156767713,128.478683472
49,99.0757645856,7.52460805864,68.0342941284
50,99.8009469059,8.5042021206,128.478683472
51,99.6336246089,8.46582419442,109.398193359
52,100.181310671,8.47360584005,123.033050537
53,99.8611364533,8.46637636276,177.238479614
54,99.347331262,8.46566447827,68.1304779053
55,100.012307606,8.44320042718,185.039077759
56,100.032335522,8.51013125978,148.693649292
57,99.4185800948,8.49096825319,98.8099594116
58,99.8997571016,8.53924920914,128.478683472
59,99.5206528024,8.48570708807,90.8740844727
60,99.8707747056,8.74996642616,95.3031463623
61,99.8273253692,8.6658061913,115.621894836
62,99.525144591,8.63294436894,66.2476196289
66,99.8213932423,8.78321411643,95.3031463623
67,99.9217687009,8.61672251233,124.112045288
68,99.8792246733,8.664989458,115.621894836
69,99.8849907525,8.00915259593,62.3342323303
70,99.909545107,8.0351190874,77.8303146362
71,100.191794957,7.96951729775,92.2896652222
72,99.960160418,7.97349415485,56.5666923523
73,100.269118333,7.97575087416,118.005195618
74,100.322345555,7.96735643975,70.5936889648
75,99.5065049615,7.93253162187,31.4538955688
76,99.9329972975,8.05849977339,77.8303146362
77,100.019807461,7.99577336717,95.5270309448
81,100.291003946,7.93304909085,118.005195618
82,99.8799145896,7.98022837458,170.584564209
83,100.000747472,7.94576096896,95.5270309448
84,100.039714184,7.87278518799,58.7950019836
85,99.0885545737,7.80693614332,45.4801940918
86,98.962972508,7.83620064015,63.4000511169
87,99.086515273,7.64591919012,79.2390136719
88,98.7424482523,8.14079930827,51.7693557739
89,98.9914739031,8.08126192991,68.8827514648
90,98.9064480901,8.0894902489,68.8827514648
91,99.0867384798,8.08954257043,136.809829712
92,99.3023073467,8.09252650575,76.8131332397
93,98.9712323424,7.96699749899,79.339630127
94,98.8320582422,8.05226076674,68.9067840576
95,98.9761965864,8.03557493048,68.8827514648
96,99.2494736688,8.27514123302,30.9278240204
97,98.8913764556,8.38768797665,53.828453064
98,98.7951249215,8.35878430825,54.588760376
99,98.7192835818,8.45918267644,52.8485679626
100,98.8308684698,8.45050342365,51.9596977234
101,100.222057406,8.15728437627,87.6477432251
102,99.6322271047,8.149180586,85.6918945313
103,99.6885189229,8.16828189335,85.6918945313
104,100.116993764,8.14678872809,98.681022644
105,100.197168301,8.15574993602,98.681022644
106,100.291367362,8.11167234402,87.6477432251
107,99.500257118,8.17297578656,54.7156600952
108,100.116932532,8.19868236912,98.681022644
109,99.9192016424,8.18264107046,83.4245529175
110,99.6726335781,8.14759861008,85.6918945313
111,100.193124146,8.18449327508,98.681022644
112,100.190528385,8.08368048865,94.8509140015
113,100.246572214,8.10654372602,87.6477432251
114,99.8427351932,8.06783688099,62.3342323303
115,100.094136161,8.07477686129,86.1870498657
116,100.243786276,8.0824587503,84.5587310791
117,99.5936293786,8.04748477069,93.8378372192
118,100.286330758,8.0367649157,84.5587310791
