,addrcode,rainfall
0,100508,13.28
1,104604,12.22
2,103704,17.83
3,100108,24.88
4,102005,24.88
5,100101,24.88
6,103701,17.83
7,100112,24.88
8,100110,17.83
9,103702,17.83
10,100109,24.88
11,102004,24.88
12,101702,17.83
13,100805,17.83
14,104601,12.22
15,104203,13.28
16,104202,13.28
17,104101,17.19
18,100302,12.06
19,100502,13.28
20,100306,12.06
21,104102,17.19
22,100111,17.83
23,100107,17.83
24,101904,24.88
25,101907,24.88
26,104603,12.22
27,103703,17.83
28,100305,12.06
29,103002,17.19
30,104302,13.28
31,101002,12.22
32,103802,13.28
33,102902,17.19
34,100303,10.2
35,103604,15.16
36,101601,24.88
37,100801,17.83
38,102208,24.88
39,101302,17.83
40,104502,13.62
41,104802,29.6
42,102601,17.83
43,104503,13.62
44,101903,24.88
45,100307,13.82
46,103004,17.19
47,102704,13.28
48,102901,17.19
49,101801,24.88
50,103201,13.62
51,100401,17.83
52,100204,17.83
53,103605,11.51
54,104201,11.51
55,100203,17.83
56,100608,13.62
57,101105,13.82
58,102007,24.88
59,101106,13.82
60,100405,17.83
61,101101,13.19
62,100404,17.83
63,104002,29.6
64,102705,13.28
65,103801,13.28
66,101001,12.22
67,103003,17.19
68,103005,17.19
69,100601,13.62
70,102701,13.62
71,102502,17.19
72,101704,17.83
73,102303,29.6
74,101802,17.83
75,101502,24.88
76,102206,24.88
77,103302,17.83
78,100702,17.83
79,100703,17.83
80,100704,17.83
81,103901,17.83
82,100102,24.88
83,102209,24.88
84,100403,17.83
85,104501,17.83
86,102202,24.88
87,100402,17.83
88,100206,17.83
89,101902,24.88
90,102501,24.88
91,101401,17.83
92,103102,17.83
93,103203,14.36
94,101701,17.83
95,102503,24.88
96,102105,38.14
97,101506,24.88
98,104001,26.76
99,104004,31.64
100,103501,26.76
101,100905,14.36
102,103103,18.54
103,102210,24.88
104,102207,24.88
105,100104,17.83
106,103301,17.83
107,102009,24.88
108,100202,17.83
109,102504,24.88
110,101103,13.19
111,100201,17.83
112,101901,24.88
113,101905,24.88
114,101102,13.19
115,102006,24.88
116,104801,29.6
117,100701,17.83
118,100802,17.83
119,100103,24.88
120,103401,13.62
121,101501,24.88
122,101303,17.83
123,102107,26.76
124,102802,17.83
125,101507,24.88
126,101803,17.83
127,101301,17.83
128,102801,17.83
129,100803,17.83
130,100105,24.88
131,100804,17.83
132,100106,17.83
133,103903,17.83
134,103303,17.83
135,102201,24.88
136,101505,24.88
137,103101,26.76
138,103202,14.36
139,103504,26.76
140,102302,31.64
141,101204,18.54
142,102402,26.76
143,103503,26.76
144,102401,18.54
145,104701,14.36
146,101504,24.88
147,101203,18.54
148,101804,17.83
149,101503,24.88
150,102803,17.83
151,103502,24.88
152,104902,26.76
153,104602,12.22
154,104504,13.62
