POINT_BANG,X,Y,P_RAIN37_2
0,100.650034127,13.865927928,60.8668441772
1,100.745101685,13.8529962881,74.9137649536
2,100.547002765,13.7545254811,72.4211654663
3,100.497556366,13.7595788722,68.1872558594
4,100.475634063,13.7521615498,68.1872558594
5,100.492151394,13.7512280636,68.1872558594
6,100.529770716,13.7630430098,72.4211654663
7,100.499228357,13.7679029825,68.1872558594
8,100.503045965,13.761822636,72.4211654663
9,100.538408182,13.7573163195,72.4211654663
10,100.494662802,13.761895874,68.1872558594
11,100.481251675,13.7588328289,68.1872558594
12,100.585996523,13.7515581026,72.4211654663
13,100.510667602,13.7588747831,72.4211654663
14,100.708169637,13.8911411594,74.9137649536
15,100.629576885,13.8976550732,60.8668441772
16,100.672300751,13.8963130805,60.8668441772
17,100.563893467,13.8827841602,55.5165901184
18,100.872021917,13.8720997756,73.6613769531
19,100.605776678,13.8678984281,60.8668441772
20,100.811679778,13.8732427011,73.6613769531
21,100.5800601,13.8714663258,55.5165901184
22,100.505483589,13.764769074,72.4211654663
23,100.501439816,13.757277497,72.4211654663
24,100.441472717,13.7522748199,68.1872558594
25,100.418633297,13.7506263367,68.1872558594
26,100.706384042,13.8442969932,74.9137649536
27,100.527961506,13.7522245241,72.4211654663
28,100.828575304,13.8388436557,73.6613769531
29,100.583669608,13.8421016037,55.5165901184
30,100.668300128,13.8243118787,60.8668441772
31,100.774460621,13.8122749002,74.9137649536
32,100.60812621,13.8392281244,60.8668441772
33,100.526686536,13.829422278,55.5165901184
34,100.822299625,13.9135716162,77.8373184204
35,100.579764321,13.9169673853,62.3322143555
36,100.486477187,13.7427943514,68.1872558594
37,100.511837693,13.7437205042,72.4211654663
38,100.423065678,13.7380094564,68.1872558594
39,100.510977362,13.7382068339,72.4211654663
40,100.600737579,13.7934808191,57.5012512207
41,100.372648064,13.7856977068,67.8007507324
42,100.563266751,13.775071483,72.4211654663
43,100.620595798,13.7881933823,57.5012512207
44,100.428539617,13.7861848561,68.1872558594
45,100.836667625,13.7977538507,76.4798660278
46,100.565745619,13.8085226659,55.5165901184
47,100.638646785,13.8112652613,60.8668441772
48,100.53021961,13.8106105983,55.5165901184
49,100.498881145,13.7327783523,68.1872558594
50,100.679827921,13.7174530162,57.5012512207
51,100.520240658,13.7336035808,72.4211654663
52,100.517383748,13.7574561632,72.4211654663
53,100.609121981,13.9200704078,62.9004554749
54,100.652272341,13.9214167064,62.9004554749
55,100.520598024,13.767802731,72.4211654663
56,100.643832442,13.7551040065,57.5012512207
57,100.82440238,13.7237646609,76.4798660278
58,100.463129537,13.7598434125,68.1872558594
59,100.853805065,13.7274620425,76.4798660278
60,100.523239584,13.7294329607,72.4211654663
61,100.749717361,13.722808283,65.1592941284
62,100.514435465,13.7246085607,72.4211654663
63,100.397434355,13.7199086637,67.8007507324
64,100.645313807,13.8287250195,60.8668441772
65,100.600568279,13.8138021185,60.8668441772
66,100.723055462,13.8022867906,74.9137649536
67,100.581233511,13.8193746013,55.5165901184
68,100.552654141,13.8152995128,55.5165901184
69,100.635093523,13.7884470736,57.5012512207
70,100.660654297,13.7936094857,57.5012512207
71,100.508703275,13.8001458031,55.5165901184
72,100.585425012,13.7846089658,72.4211654663
73,100.351082261,13.7141059285,67.8007507324
74,100.505093404,13.731164719,72.4211654663
75,100.489966851,13.7305525625,68.1872558594
76,100.451837222,13.7285695496,68.1872558594
77,100.570753548,13.7228534241,72.4211654663
78,100.526549121,13.7417642048,72.4211654663
79,100.534862613,13.7403758155,72.4211654663
80,100.545509766,13.7362756101,72.4211654663
81,100.56093748,13.7429474334,72.4211654663
82,100.499016059,13.7439699805,68.1872558594
83,100.463278732,13.7217532981,68.1872558594
84,100.52542642,13.7266989228,72.4211654663
85,100.598853998,13.7797838931,72.4211654663
86,100.435247983,13.7235128788,68.1872558594
87,100.529100155,13.7239195509,72.4211654663
88,100.522621746,13.7890724785,72.4211654663
89,100.451589916,13.7908873626,68.1872558594
90,100.492534843,13.790006204,68.1872558594
91,100.544958214,13.7818865454,72.4211654663
92,100.508032368,13.7053301913,72.4211654663
93,100.689161824,13.6808165465,73.8245697021
94,100.576834796,13.7686950314,72.4211654663
95,100.481059963,13.7833887915,68.1872558594
96,100.437753208,13.5734451418,69.4645004272
97,100.484048614,13.7004388412,68.1872558594
98,100.416504326,13.6964336911,67.7707595825
99,100.393565878,13.6919475895,71.7701339722
100,100.449475682,13.6974544868,67.7707595825
101,100.611847331,13.695262471,73.8245697021
102,100.515160712,13.6939969888,73.3949737549
103,100.459862079,13.733080791,68.1872558594
104,100.445116934,13.7365795311,68.1872558594
105,100.503377964,13.7511174599,72.4211654663
106,100.560189609,13.7219170128,72.4211654663
107,100.477539303,13.7721640218,68.1872558594
108,100.504814581,13.7781125777,72.4211654663
109,100.492479855,13.7743228027,68.1872558594
110,100.754458628,13.7523418891,65.1592941284
111,100.512323168,13.772860755,72.4211654663
112,100.455598012,13.7596681038,68.1872558594
113,100.428371726,13.7671510721,68.1872558594
114,100.724758346,13.7517055582,65.1592941284
115,100.466588454,13.7726659787,68.1872558594
116,100.348442514,13.7581884755,67.8007507324
117,100.519718068,13.7445387648,72.4211654663
118,100.512103222,13.7485519185,72.4211654663
119,100.499158189,13.7499474665,68.1872558594
120,100.628077493,13.7261563316,57.5012512207
121,100.493059194,13.7369182668,68.1872558594
122,100.513536164,13.7343560975,72.4211654663
123,100.412962354,13.6213077751,67.7707595825
124,100.514451544,13.7144691647,72.4211654663
125,100.491742507,13.7090301874,68.1872558594
126,100.500844526,13.7143803429,72.4211654663
127,100.504445335,13.7406006938,72.4211654663
128,100.526141963,13.7085286401,72.4211654663
129,100.513553471,13.7533301066,72.4211654663
130,100.497081401,13.7539650076,68.1872558594
131,100.506767949,13.751658507,72.4211654663
132,100.500224236,13.7534157783,72.4211654663
133,100.596319806,13.7191208366,72.4211654663
134,100.595281362,13.7070053136,72.4211654663
135,100.442999315,13.7140386452,68.1872558594
136,100.473382695,13.7150621001,68.1872558594
137,100.497435806,13.6959963973,67.7707595825
138,100.65581988,13.6868617778,73.8245697021
139,100.467796476,13.6929143136,67.7707595825
140,100.358747568,13.679635857,71.7701339722
141,100.533442629,13.6791546693,73.3949737549
142,100.492041031,13.6749132553,67.7707595825
143,100.468010078,13.6710579613,67.7707595825
144,100.510128893,13.6715444821,73.3949737549
145,100.618442305,13.6677005684,73.8245697021
146,100.484612424,13.7135228111,68.1872558594
147,100.544139651,13.6970352359,73.3949737549
148,100.50462847,13.7235647686,72.4211654663
149,100.486129323,13.7226820305,68.1872558594
150,100.541358231,13.7175890517,72.4211654663
151,100.462095424,13.7092817056,68.1872558594
152,100.497607731,13.6175571855,67.7707595825
153,100.760118563,13.8988193704,74.9137649536
154,100.613777112,13.7685481626,57.5012512207
