POINT_BANG,X,Y,P_RAIN29_2
0,100.650034127,13.865927928,51.7838096619
1,100.745101685,13.8529962881,53.5914726257
2,100.547002765,13.7545254811,56.361946106
3,100.497556366,13.7595788722,62.215045929
4,100.475634063,13.7521615498,62.215045929
5,100.492151394,13.7512280636,62.215045929
6,100.529770716,13.7630430098,56.361946106
7,100.499228357,13.7679029825,62.215045929
8,100.503045965,13.761822636,56.361946106
9,100.538408182,13.7573163195,56.361946106
10,100.494662802,13.761895874,62.215045929
11,100.481251675,13.7588328289,62.215045929
12,100.585996523,13.7515581026,56.361946106
13,100.510667602,13.7588747831,56.361946106
14,100.708169637,13.8911411594,53.5914726257
15,100.629576885,13.8976550732,51.7838096619
16,100.672300751,13.8963130805,51.7838096619
17,100.563893467,13.8827841602,60.6728401184
18,100.872021917,13.8720997756,53.940864563
19,100.605776678,13.8678984281,51.7838096619
20,100.811679778,13.8732427011,53.940864563
21,100.5800601,13.8714663258,60.6728401184
22,100.505483589,13.764769074,56.361946106
23,100.501439816,13.757277497,56.361946106
24,100.441472717,13.7522748199,62.215045929
25,100.418633297,13.7506263367,62.215045929
26,100.706384042,13.8442969932,53.5914726257
27,100.527961506,13.7522245241,56.361946106
28,100.828575304,13.8388436557,53.940864563
29,100.583669608,13.8421016037,60.6728401184
30,100.668300128,13.8243118787,51.7838096619
31,100.774460621,13.8122749002,53.5914726257
32,100.60812621,13.8392281244,51.7838096619
33,100.526686536,13.829422278,60.6728401184
34,100.822299625,13.9135716162,55.0811462402
35,100.579764321,13.9169673853,65.0450363159
36,100.486477187,13.7427943514,62.215045929
37,100.511837693,13.7437205042,56.361946106
38,100.423065678,13.7380094564,62.215045929
39,100.510977362,13.7382068339,56.361946106
40,100.600737579,13.7934808191,53.2588157654
41,100.372648064,13.7856977068,63.672203064
42,100.563266751,13.775071483,56.361946106
43,100.620595798,13.7881933823,53.2588157654
44,100.428539617,13.7861848561,62.215045929
45,100.836667625,13.7977538507,53.8730926514
46,100.565745619,13.8085226659,60.6728401184
47,100.638646785,13.8112652613,51.7838096619
48,100.53021961,13.8106105983,60.6728401184
49,100.498881145,13.7327783523,62.215045929
50,100.679827921,13.7174530162,53.2588157654
51,100.520240658,13.7336035808,56.361946106
52,100.517383748,13.7574561632,56.361946106
53,100.609121981,13.9200704078,58.7978363037
54,100.652272341,13.9214167064,58.7978363037
55,100.520598024,13.767802731,56.361946106
56,100.643832442,13.7551040065,53.2588157654
57,100.82440238,13.7237646609,53.8730926514
58,100.463129537,13.7598434125,62.215045929
59,100.853805065,13.7274620425,53.8730926514
60,100.523239584,13.7294329607,56.361946106
61,100.749717361,13.722808283,54.1314353943
62,100.514435465,13.7246085607,56.361946106
63,100.397434355,13.7199086637,63.672203064
64,100.645313807,13.8287250195,51.7838096619
65,100.600568279,13.8138021185,51.7838096619
66,100.723055462,13.8022867906,53.5914726257
67,100.581233511,13.8193746013,60.6728401184
68,100.552654141,13.8152995128,60.6728401184
69,100.635093523,13.7884470736,53.2588157654
70,100.660654297,13.7936094857,53.2588157654
71,100.508703275,13.8001458031,60.6728401184
72,100.585425012,13.7846089658,56.361946106
73,100.351082261,13.7141059285,63.672203064
74,100.505093404,13.731164719,56.361946106
75,100.489966851,13.7305525625,62.215045929
76,100.451837222,13.7285695496,62.215045929
77,100.570753548,13.7228534241,56.361946106
78,100.526549121,13.7417642048,56.361946106
79,100.534862613,13.7403758155,56.361946106
80,100.545509766,13.7362756101,56.361946106
81,100.56093748,13.7429474334,56.361946106
82,100.499016059,13.7439699805,62.215045929
83,100.463278732,13.7217532981,62.215045929
84,100.52542642,13.7266989228,56.361946106
85,100.598853998,13.7797838931,56.361946106
86,100.435247983,13.7235128788,62.215045929
87,100.529100155,13.7239195509,56.361946106
88,100.522621746,13.7890724785,56.361946106
89,100.451589916,13.7908873626,62.215045929
90,100.492534843,13.790006204,62.215045929
91,100.544958214,13.7818865454,56.361946106
92,100.508032368,13.7053301913,56.361946106
93,100.689161824,13.6808165465,58.0385704041
94,100.576834796,13.7686950314,56.361946106
95,100.481059963,13.7833887915,62.215045929
96,100.437753208,13.5734451418,79.4673995972
97,100.484048614,13.7004388412,62.215045929
98,100.416504326,13.6964336911,64.5858917236
99,100.393565878,13.6919475895,62.6667633057
100,100.449475682,13.6974544868,64.5858917236
101,100.611847331,13.695262471,58.0385704041
102,100.515160712,13.6939969888,61.3359298706
103,100.459862079,13.733080791,62.215045929
104,100.445116934,13.7365795311,62.215045929
105,100.503377964,13.7511174599,56.361946106
106,100.560189609,13.7219170128,56.361946106
107,100.477539303,13.7721640218,62.215045929
108,100.504814581,13.7781125777,56.361946106
109,100.492479855,13.7743228027,62.215045929
110,100.754458628,13.7523418891,54.1314353943
111,100.512323168,13.772860755,56.361946106
112,100.455598012,13.7596681038,62.215045929
113,100.428371726,13.7671510721,62.215045929
114,100.724758346,13.7517055582,54.1314353943
115,100.466588454,13.7726659787,62.215045929
116,100.348442514,13.7581884755,63.672203064
117,100.519718068,13.7445387648,56.361946106
118,100.512103222,13.7485519185,56.361946106
119,100.499158189,13.7499474665,62.215045929
