POINT_NAKH,X,Y,P_RAIN3_20
63,99.7843495738,8.8989502351,38.8289527893
64,99.8909272668,8.89301842195,47.0764884949
65,99.9019268233,8.81222649824,61.3125457764
78,99.8143726422,9.2798847122,36.6336631775
79,99.8606315579,9.07186117749,46.0566482544
80,99.877872103,9.0103030219,46.0566482544
0,99.8996068804,8.14044207504,12.5746469498
1,100.164679943,8.14045025554,21.6288967133
2,99.669483254,8.09858317981,6.99149370193
3,99.9349454428,8.1033900504,14.189332962
4,99.9085303272,8.30200519156,30.9285373688
5,100.227060223,8.29377852123,15.6355190277
6,100.089070524,8.2806622455,14.6771593094
7,100.149546132,8.27814400986,20.2733154297
8,100.212688964,8.24609469583,15.6355190277
9,99.9109471056,8.3352212058,30.9285373688
10,99.5279660229,8.28190587835,9.86127090454
11,100.183975352,8.31398186234,16.2432994843
12,100.15291921,8.23165166418,20.2733154297
13,100.081289313,8.17690248172,13.2660684586
14,99.8247355255,8.1747320445,12.5746469498
15,99.7012766744,8.24311992405,13.8706521988
16,100.256136117,8.26258513634,15.6355190277
17,99.6118643628,8.25096723769,10.2161626816
18,99.9236238606,8.25220182276,19.2371292114
19,100.120488081,8.2442530761,20.2733154297
20,99.3366319744,8.19378919478,6.79740524292
21,100.184946737,8.24597145074,20.2733154297
22,99.9613538546,8.44909131242,62.888874054
23,100.199619741,8.39705975156,16.2432994843
24,99.9663605763,8.43429046869,62.888874054
25,99.504279774,8.39090578517,15.192738533
26,99.7537186387,8.45446834779,57.048740387
27,99.9139319362,8.47207797774,62.888874054
28,99.4767986823,8.45834931128,21.9523105621
29,99.9193831928,8.45227063334,62.888874054
30,99.8192094507,8.41408752564,56.7028427124
31,99.4286045433,8.36558987907,14.6348285675
32,99.9526069244,8.39847622667,30.9285373688
33,99.9179446213,8.37122022425,30.9285373688
34,100.012341183,8.32542449041,17.47838974
35,100.165284197,8.35981667475,16.2432994843
36,99.4867736403,8.25516819972,9.78224849701
37,99.3418470359,8.37159772906,7.25635147095
38,99.9718522757,8.40750469109,62.888874054
39,100.060596466,8.37636567618,17.47838974
40,99.5538554519,8.39048935092,15.192738533
41,99.9124551563,8.39946723757,30.9285373688
42,100.108299318,8.35824060298,16.2432994843
43,98.8033636451,8.56315513198,3.12013578415
44,99.8847252548,8.58896321248,24.4493179321
45,99.7760535351,8.58009546134,31.1379375458
46,99.651809934,8.55782449393,18.7859039307
47,99.5004771487,8.5326942602,10.7527036667
48,99.8839685712,8.56156767713,24.4493179321
49,99.0757645856,7.52460805864,0.184300735593
50,99.8009469059,8.5042021206,24.4493179321
51,99.6336246089,8.46582419442,38.2567825317
52,100.181310671,8.47360584005,72.3192520142
53,99.8611364533,8.46637636276,56.7028427124
54,99.347331262,8.46566447827,13.6165504456
55,100.012307606,8.44320042718,68.7339706421
56,100.032335522,8.51013125978,28.7099819183
57,99.4185800948,8.49096825319,21.9523105621
58,99.8997571016,8.53924920914,24.4493179321
59,99.5206528024,8.48570708807,22.3620796204
60,99.8707747056,8.74996642616,34.2777175903
61,99.8273253692,8.6658061913,32.470993042
62,99.525144591,8.63294436894,18.2130947113
66,99.8213932423,8.78321411643,34.2777175903
67,99.9217687009,8.61672251233,39.4755325317
68,99.8792246733,8.664989458,32.470993042
69,99.8849907525,8.00915259593,7.6544008255
70,99.909545107,8.0351190874,14.3419475555
71,100.191794957,7.96951729775,19.4061336517
72,99.960160418,7.97349415485,10.4005699158
73,100.269118333,7.97575087416,9.68707942963
74,100.322345555,7.96735643975,10.923324585
75,99.5065049615,7.93253162187,7.45999860764
76,99.9329972975,8.05849977339,14.3419475555
77,100.019807461,7.99577336717,26.614736557
81,100.291003946,7.93304909085,9.68707942963
82,99.8799145896,7.98022837458,13.4255008698
83,100.000747472,7.94576096896,26.614736557
84,100.039714184,7.87278518799,4.12491941452
85,99.0885545737,7.80693614332,0.708326935768
86,98.962972508,7.83620064015,0.0344270765781
87,99.086515273,7.64591919012,0.388692736626
88,98.7424482523,8.14079930827,0.0635359510779
89,98.9914739031,8.08126192991,1.76218700409
90,98.9064480901,8.0894902489,1.76218700409
91,99.0867384798,8.08954257043,1.6001791954
92,99.3023073467,8.09252650575,4.73688554764
93,98.9712323424,7.96699749899,0.184645086527
94,98.8320582422,8.05226076674,0.138155668974
95,98.9761965864,8.03557493048,1.76218700409
96,99.2494736688,8.27514123302,4.27050876617
97,98.8913764556,8.38768797665,2.32294893265
98,98.7951249215,8.35878430825,0.369998335838
99,98.7192835818,8.45918267644,1.03379869461
100,98.8308684698,8.45050342365,1.69355607033
101,100.222057406,8.15728437627,21.3474464417
102,99.6322271047,8.149180586,9.86378097534
103,99.6885189229,8.16828189335,9.86378097534
104,100.116993764,8.14678872809,21.6288967133
105,100.197168301,8.15574993602,21.6288967133
106,100.291367362,8.11167234402,21.3474464417
107,99.500257118,8.17297578656,7.74574708939
108,100.116932532,8.19868236912,21.6288967133
109,99.9192016424,8.18264107046,14.189332962
110,99.6726335781,8.14759861008,9.86378097534
111,100.193124146,8.18449327508,21.6288967133
112,100.190528385,8.08368048865,17.4442901611
113,100.246572214,8.10654372602,21.3474464417
114,99.8427351932,8.06783688099,7.6544008255
115,100.094136161,8.07477686129,22.0429897308
116,100.243786276,8.0824587503,15.5540847778
117,99.5936293786,8.04748477069,5.15551662445
118,100.286330758,8.0367649157,15.5540847778
