POINT_NAKH,X,Y,P_RAIN19_2
63,99.7843495738,8.8989502351,21.7939548492
64,99.8909272668,8.89301842195,12.8931884766
65,99.9019268233,8.81222649824,12.7784690857
78,99.8143726422,9.2798847122,12.184343338
79,99.8606315579,9.07186117749,38.9381065369
80,99.877872103,9.0103030219,38.9381065369
0,99.8996068804,8.14044207504,28.5325870514
1,100.164679943,8.14045025554,13.2631559372
2,99.669483254,8.09858317981,27.8268852234
3,99.9349454428,8.1033900504,25.1448535919
4,99.9085303272,8.30200519156,8.34963798523
5,100.227060223,8.29377852123,5.18692684174
6,100.089070524,8.2806622455,21.6110248566
7,100.149546132,8.27814400986,5.11242485046
8,100.212688964,8.24609469583,5.18692684174
9,99.9109471056,8.3352212058,8.34963798523
10,99.5279660229,8.28190587835,26.2194309235
11,100.183975352,8.31398186234,4.12297487259
12,100.15291921,8.23165166418,5.11242485046
13,100.081289313,8.17690248172,29.2081604004
14,99.8247355255,8.1747320445,28.5325870514
15,99.7012766744,8.24311992405,23.3870849609
16,100.256136117,8.26258513634,5.18692684174
17,99.6118643628,8.25096723769,20.3911266327
18,99.9236238606,8.25220182276,19.7262363434
19,100.120488081,8.2442530761,5.11242485046
20,99.3366319744,8.19378919478,32.7873191833
21,100.184946737,8.24597145074,5.11242485046
22,99.9613538546,8.44909131242,11.7793445587
23,100.199619741,8.39705975156,4.12297487259
24,99.9663605763,8.43429046869,11.7793445587
25,99.504279774,8.39090578517,29.3853168488
26,99.7537186387,8.45446834779,23.6165084839
27,99.9139319362,8.47207797774,11.7793445587
28,99.4767986823,8.45834931128,32.5627326965
29,99.9193831928,8.45227063334,11.7793445587
30,99.8192094507,8.41408752564,13.9955797195
31,99.4286045433,8.36558987907,24.827413559
32,99.9526069244,8.39847622667,8.34963798523
33,99.9179446213,8.37122022425,8.34963798523
34,100.012341183,8.32542449041,16.7298126221
35,100.165284197,8.35981667475,4.12297487259
36,99.4867736403,8.25516819972,25.9930877686
37,99.3418470359,8.37159772906,30.7662525177
38,99.9718522757,8.40750469109,11.7793445587
39,100.060596466,8.37636567618,16.7298126221
40,99.5538554519,8.39048935092,29.3853168488
41,99.9124551563,8.39946723757,8.34963798523
42,100.108299318,8.35824060298,4.12297487259
43,98.8033636451,8.56315513198,25.6619987488
44,99.8847252548,8.58896321248,12.0558538437
45,99.7760535351,8.58009546134,17.6807174683
46,99.651809934,8.55782449393,21.7705917358
47,99.5004771487,8.5326942602,31.6087417603
48,99.8839685712,8.56156767713,12.0558538437
49,99.0757645856,7.52460805864,54.5712013245
50,99.8009469059,8.5042021206,12.0558538437
51,99.6336246089,8.46582419442,19.1335945129
52,100.181310671,8.47360584005,3.11068558693
53,99.8611364533,8.46637636276,13.9955797195
54,99.347331262,8.46566447827,27.4264602661
55,100.012307606,8.44320042718,10.8581647873
56,100.032335522,8.51013125978,5.1096997261
57,99.4185800948,8.49096825319,32.5627326965
58,99.8997571016,8.53924920914,12.0558538437
59,99.5206528024,8.48570708807,37.306640625
60,99.8707747056,8.74996642616,10.8860330582
61,99.8273253692,8.6658061913,8.8014383316
62,99.525144591,8.63294436894,43.3026885986
66,99.8213932423,8.78321411643,10.8860330582
67,99.9217687009,8.61672251233,8.1614780426
68,99.8792246733,8.664989458,8.8014383316
69,99.8849907525,8.00915259593,21.6874332428
70,99.909545107,8.0351190874,15.8775234222
71,100.191794957,7.96951729775,22.3010787964
72,99.960160418,7.97349415485,13.4845218658
73,100.269118333,7.97575087416,10.0638284683
74,100.322345555,7.96735643975,4.34305286407
75,99.5065049615,7.93253162187,52.6078491211
76,99.9329972975,8.05849977339,15.8775234222
77,100.019807461,7.99577336717,41.4119720459
81,100.291003946,7.93304909085,10.0638284683
82,99.8799145896,7.98022837458,17.9480209351
83,100.000747472,7.94576096896,41.4119720459
84,100.039714184,7.87278518799,31.8864803314
85,99.0885545737,7.80693614332,37.3143005371
86,98.962972508,7.83620064015,38.5722618103
87,99.086515273,7.64591919012,38.8378562927
88,98.7424482523,8.14079930827,33.9041023254
89,98.9914739031,8.08126192991,33.7542533875
90,98.9064480901,8.0894902489,33.7542533875
91,99.0867384798,8.08954257043,41.1986656189
92,99.3023073467,8.09252650575,31.9831581116
93,98.9712323424,7.96699749899,61.9506072998
94,98.8320582422,8.05226076674,27.8338546753
95,98.9761965864,8.03557493048,33.7542533875
96,99.2494736688,8.27514123302,34.1181030273
97,98.8913764556,8.38768797665,36.952796936
98,98.7951249215,8.35878430825,34.0106773376
99,98.7192835818,8.45918267644,34.2189559937
100,98.8308684698,8.45050342365,37.8938941956
101,100.222057406,8.15728437627,2.19979691505
102,99.6322271047,8.149180586,24.6836299896
103,99.6885189229,8.16828189335,24.6836299896
104,100.116993764,8.14678872809,13.2631559372
105,100.197168301,8.15574993602,13.2631559372
106,100.291367362,8.11167234402,2.19979691505
107,99.500257118,8.17297578656,29.7548122406
108,100.116932532,8.19868236912,13.2631559372
109,99.9192016424,8.18264107046,25.1448535919
110,99.6726335781,8.14759861008,24.6836299896
111,100.193124146,8.18449327508,13.2631559372
112,100.190528385,8.08368048865,20.001209259
113,100.246572214,8.10654372602,2.19979691505
114,99.8427351932,8.06783688099,21.6874332428
115,100.094136161,8.07477686129,133.753356934
116,100.243786276,8.0824587503,20.9523353577
117,99.5936293786,8.04748477069,34.8328895569
118,100.286330758,8.0367649157,20.9523353577
