TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,10.0884952545,10.0884952545,0.0,10.0884952545,0.0,10.0884952545
800905,2,2,0.02,9.84589195251,11.9813137054,2.13542175293,10.913602829,1.06771087646,21.827205658
801701,3,1,0.01,11.9213991165,11.9213991165,0.0,11.9213991165,0.0,11.9213991165
800611,4,1,0.01,13.2844543457,13.2844543457,0.0,13.2844543457,0.0,13.2844543457
801204,5,1,0.01,87.4518737793,87.4518737793,0.0,87.4518737793,0.0,87.4518737793
801101,6,1,0.01,8.96498012543,8.96498012543,0.0,8.96498012543,0.0,8.96498012543
801302,7,1,0.01,11.7362604141,11.7362604141,0.0,11.7362604141,0.0,11.7362604141
800305,8,1,0.01,18.3348712921,18.3348712921,0.0,18.3348712921,0.0,18.3348712921
801105,9,1,0.01,14.4174194336,14.4174194336,0.0,14.4174194336,0.0,14.4174194336
801212,10,1,0.01,9.74576759338,9.74576759338,0.0,9.74576759338,0.0,9.74576759338
800302,11,1,0.01,21.3346805573,21.3346805573,0.0,21.3346805573,0.0,21.3346805573
801205,12,1,0.01,26.809928894,26.809928894,0.0,26.809928894,0.0,26.809928894
800911,13,2,0.02,10.2919578552,14.5171508789,4.22519302368,12.4045543671,2.11259651184,24.8091087341
801107,14,2,0.02,5.94633483887,15.9111585617,9.96482372284,10.9287467003,4.98241186142,21.8574934006
802302,15,1,0.01,28.5596599579,28.5596599579,0.0,28.5596599579,0.0,28.5596599579
800912,16,1,0.01,11.786491394,11.786491394,0.0,11.786491394,0.0,11.786491394
801218,17,1,0.01,13.0398483276,13.0398483276,0.0,13.0398483276,0.0,13.0398483276
802304,18,1,0.01,9.79400920868,9.79400920868,0.0,9.79400920868,0.0,9.79400920868
800407,19,1,0.01,17.4467124939,17.4467124939,0.0,17.4467124939,0.0,17.4467124939
802203,20,1,0.01,27.0529556274,27.0529556274,0.0,27.0529556274,0.0,27.0529556274
800118,21,1,0.01,18.670999527,18.670999527,0.0,18.670999527,0.0,18.670999527
800112,22,1,0.01,35.8582420349,35.8582420349,0.0,35.8582420349,0.0,35.8582420349
800106,23,1,0.01,96.801864624,96.801864624,0.0,96.801864624,0.0,96.801864624
801801,24,1,0.01,11.8367385864,11.8367385864,0.0,11.8367385864,0.0,11.8367385864
801106,25,1,0.01,13.8660745621,13.8660745621,0.0,13.8660745621,0.0,13.8660745621
802202,26,1,0.01,14.3373308182,14.3373308182,0.0,14.3373308182,0.0,14.3373308182
802004,27,1,0.01,16.2682151794,16.2682151794,0.0,16.2682151794,0.0,16.2682151794
802201,28,1,0.01,18.5722427368,18.5722427368,0.0,18.5722427368,0.0,18.5722427368
800301,29,1,0.01,32.7007827759,32.7007827759,0.0,32.7007827759,0.0,32.7007827759
810601,30,2,0.02,11.2674388885,11.8152704239,0.547831535339,11.5413546562,0.27391576767,23.0827093124
800120,31,1,0.01,14.9780788422,14.9780788422,0.0,14.9780788422,0.0,14.9780788422
810603,32,1,0.01,65.4103927612,65.4103927612,0.0,65.4103927612,0.0,65.4103927612
800205,33,1,0.01,25.1100521088,25.1100521088,0.0,25.1100521088,0.0,25.1100521088
800410,34,1,0.01,28.3274517059,28.3274517059,0.0,28.3274517059,0.0,28.3274517059
800406,35,1,0.01,13.393573761,13.393573761,0.0,13.393573761,0.0,13.393573761
800505,36,1,0.01,16.5124969482,16.5124969482,0.0,16.5124969482,0.0,16.5124969482
800504,37,1,0.01,19.6749572754,19.6749572754,0.0,19.6749572754,0.0,19.6749572754
800202,38,1,0.01,29.3673381805,29.3673381805,0.0,29.3673381805,0.0,29.3673381805
802101,39,1,0.01,25.3361663818,25.3361663818,0.0,25.3361663818,0.0,25.3361663818
800803,40,1,0.01,24.6748332977,24.6748332977,0.0,24.6748332977,0.0,24.6748332977
800503,41,3,0.03,13.3086652756,22.4948158264,9.18615055084,18.3680804571,3.80777793554,55.1042413712
800801,42,1,0.01,20.1426525116,20.1426525116,0.0,20.1426525116,0.0,20.1426525116
802104,43,1,0.01,18.6914920807,18.6914920807,0.0,18.6914920807,0.0,18.6914920807
801408,44,2,0.02,29.7341384888,38.8196487427,9.08551025391,34.2768936157,4.54275512695,68.5537872314
802102,45,3,0.03,18.1916351318,27.3491325378,9.15749740601,22.6955903371,3.74002868858,68.0867710114
801407,46,1,0.01,29.8419761658,29.8419761658,0.0,29.8419761658,0.0,29.8419761658
801405,47,1,0.01,28.9280395508,28.9280395508,0.0,28.9280395508,0.0,28.9280395508
800804,48,1,0.01,20.2093353271,20.2093353271,0.0,20.2093353271,0.0,20.2093353271
800409,49,1,0.01,14.9388551712,14.9388551712,0.0,14.9388551712,0.0,14.9388551712
800704,50,2,0.02,12.5754642487,14.1760082245,1.60054397583,13.3757362366,0.800271987915,26.7514724731
801702,51,2,0.02,7.93120288849,12.9150114059,4.98380851746,10.4231071472,2.49190425873,20.8462142944
801703,52,1,0.01,6.86382675171,6.86382675171,0.0,6.86382675171,0.0,6.86382675171
801603,53,1,0.01,13.5759563446,13.5759563446,0.0,13.5759563446,0.0,13.5759563446
800910,54,2,0.02,9.25886058807,10.4830951691,1.22423458099,9.87097787857,0.612117290497,19.7419557571
801905,55,1,0.01,7.90627002716,7.90627002716,0.0,7.90627002716,0.0,7.90627002716
800908,56,1,0.01,11.7737455368,11.7737455368,0.0,11.7737455368,0.0,11.7737455368
801501,57,2,0.02,36.1810874939,43.0776557922,6.89656829834,39.6293716431,3.44828414917,79.2587432861
