SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,28.1896743774,28.1896743774,0.0,28.1896743774,0.0,28.1896743774
100301,2,1,0.01,30.765291214,30.765291214,0.0,30.765291214,0.0,30.765291214
103001,3,1,0.01,31.9942188263,31.9942188263,0.0,31.9942188263,0.0,31.9942188263
103902,4,1,0.01,36.6614379883,36.6614379883,0.0,36.6614379883,0.0,36.6614379883
101104,5,1,0.01,31.6181125641,31.6181125641,0.0,31.6181125641,0.0,31.6181125641
101602,6,1,0.01,58.1786231995,58.1786231995,0.0,58.1786231995,0.0,58.1786231995
100308,7,1,0.01,25.2753124237,25.2753124237,0.0,25.2753124237,0.0,25.2753124237
103602,8,1,0.01,64.1390304565,64.1390304565,0.0,64.1390304565,0.0,64.1390304565
100304,9,1,0.01,27.5105476379,27.5105476379,0.0,27.5105476379,0.0,27.5105476379
104401,10,1,0.01,30.8215045929,30.8215045929,0.0,30.8215045929,0.0,30.8215045929
104003,11,1,0.01,45.5325965881,45.5325965881,0.0,45.5325965881,0.0,45.5325965881
105001,12,1,0.01,28.4706783295,28.4706783295,0.0,28.4706783295,0.0,28.4706783295
104301,13,1,0.01,28.5075340271,28.5075340271,0.0,28.5075340271,0.0,28.5075340271
104901,14,1,0.01,46.8069610596,46.8069610596,0.0,46.8069610596,0.0,46.8069610596
