POINT_NAKH,X,Y,P_RAIN4_20
63,99.7843495738,8.8989502351,29.8419761658
64,99.8909272668,8.89301842195,28.9280395508
65,99.9019268233,8.81222649824,29.9520797729
78,99.8143726422,9.2798847122,43.0776557922
79,99.8606315579,9.07186117749,30.5785045624
80,99.877872103,9.0103030219,30.5785045624
0,99.8996068804,8.14044207504,10.0884952545
1,100.164679943,8.14045025554,13.2844543457
2,99.669483254,8.09858317981,11.7737455368
3,99.9349454428,8.1033900504,12.2051305771
4,99.9085303272,8.30200519156,16.2682151794
5,100.227060223,8.29377852123,13.0398483276
6,100.089070524,8.2806622455,28.5596599579
7,100.149546132,8.27814400986,8.10538291931
8,100.212688964,8.24609469583,13.0398483276
9,99.9109471056,8.3352212058,16.2682151794
10,99.5279660229,8.28190587835,11.786491394
11,100.183975352,8.31398186234,26.809928894
12,100.15291921,8.23165166418,8.10538291931
13,100.081289313,8.17690248172,38.993927002
14,99.8247355255,8.1747320445,10.0884952545
15,99.7012766744,8.24311992405,14.5171508789
16,100.256136117,8.26258513634,13.0398483276
17,99.6118643628,8.25096723769,12.9350252151
18,99.9236238606,8.25220182276,9.79400920868
19,100.120488081,8.2442530761,8.10538291931
20,99.3366319744,8.19378919478,5.08328437805
21,100.184946737,8.24597145074,8.10538291931
22,99.9613538546,8.44909131242,18.670999527
23,100.199619741,8.39705975156,26.809928894
24,99.9663605763,8.43429046869,18.670999527
25,99.504279774,8.39090578517,14.3373308182
26,99.7537186387,8.45446834779,32.7007827759
27,99.9139319362,8.47207797774,18.670999527
28,99.4767986823,8.45834931128,17.4467124939
29,99.9193831928,8.45227063334,18.670999527
30,99.8192094507,8.41408752564,35.8582420349
31,99.4286045433,8.36558987907,14.4174194336
32,99.9526069244,8.39847622667,16.2682151794
33,99.9179446213,8.37122022425,16.2682151794
34,100.012341183,8.32542449041,87.4518737793
35,100.165284197,8.35981667475,26.809928894
36,99.4867736403,8.25516819972,15.9111585617
37,99.3418470359,8.37159772906,8.96498012543
38,99.9718522757,8.40750469109,18.670999527
39,100.060596466,8.37636567618,87.4518737793
40,99.5538554519,8.39048935092,14.3373308182
41,99.9124551563,8.39946723757,16.2682151794
42,100.108299318,8.35824060298,26.809928894
43,98.8033636451,8.56315513198,11.8152704239
44,99.8847252548,8.58896321248,25.1100521088
45,99.7760535351,8.58009546134,29.3673381805
46,99.651809934,8.55782449393,19.6749572754
47,99.5004771487,8.5326942602,16.5124969482
48,99.8839685712,8.56156767713,25.1100521088
49,99.0757645856,7.52460805864,5.0639591217
50,99.8009469059,8.5042021206,25.1100521088
51,99.6336246089,8.46582419442,27.0529556274
52,100.181310671,8.47360584005,15.6885852814
53,99.8611364533,8.46637636276,35.8582420349
54,99.347331262,8.46566447827,11.8367385864
55,100.012307606,8.44320042718,96.801864624
56,100.032335522,8.51013125978,45.8621788025
57,99.4185800948,8.49096825319,17.4467124939
58,99.8997571016,8.53924920914,25.1100521088
59,99.5206528024,8.48570708807,28.3274517059
60,99.8707747056,8.74996642616,24.6748332977
61,99.8273253692,8.6658061913,20.2093353271
62,99.525144591,8.63294436894,13.3086652756
66,99.8213932423,8.78321411643,24.6748332977
67,99.9217687009,8.61672251233,20.1426525116
68,99.8792246733,8.664989458,20.2093353271
69,99.8849907525,8.00915259593,7.90627002716
70,99.909545107,8.0351190874,4.71358299255
71,100.191794957,7.96951729775,16.1421012878
72,99.960160418,7.97349415485,8.28636741638
73,100.269118333,7.97575087416,11.3188991547
74,100.322345555,7.96735643975,19.8225250244
75,99.5065049615,7.93253162187,5.54175853729
76,99.9329972975,8.05849977339,4.71358299255
77,100.019807461,7.99577336717,8.47124767303
81,100.291003946,7.93304909085,11.3188991547
82,99.8799145896,7.98022837458,11.6301651001
83,100.000747472,7.94576096896,8.47124767303
84,100.039714184,7.87278518799,6.29937744141
85,99.0885545737,7.80693614332,9.52278327942
86,98.962972508,7.83620064015,16.7243728638
87,99.086515273,7.64591919012,4.350045681
88,98.7424482523,8.14079930827,22.6442756653
89,98.9914739031,8.08126192991,13.0275640488
90,98.9064480901,8.0894902489,13.0275640488
91,99.0867384798,8.08954257043,9.95502281189
92,99.3023073467,8.09252650575,9.28206729889
93,98.9712323424,7.96699749899,22.6186752319
94,98.8320582422,8.05226076674,18.6845092773
95,98.9761965864,8.03557493048,13.0275640488
96,99.2494736688,8.27514123302,6.31827545166
97,98.8913764556,8.38768797665,16.873998642
98,98.7951249215,8.35878430825,15.9109010696
99,98.7192835818,8.45918267644,36.1564712524
100,98.8308684698,8.45050342365,15.5692071915
101,100.222057406,8.15728437627,16.4966831207
102,99.6322271047,8.149180586,11.9813137054
103,99.6885189229,8.16828189335,11.9813137054
104,100.116993764,8.14678872809,13.2844543457
105,100.197168301,8.15574993602,13.2844543457
106,100.291367362,8.11167234402,16.4966831207
107,99.500257118,8.17297578656,9.84589195251
108,100.116932532,8.19868236912,13.2844543457
109,99.9192016424,8.18264107046,12.2051305771
110,99.6726335781,8.14759861008,11.9813137054
111,100.193124146,8.18449327508,13.2844543457
112,100.190528385,8.08368048865,12.5754642487
113,100.246572214,8.10654372602,16.4966831207
114,99.8427351932,8.06783688099,7.90627002716
115,100.094136161,8.07477686129,14.1760082245
116,100.243786276,8.0824587503,13.5759563446
117,99.5936293786,8.04748477069,6.86382675171
118,100.286330758,8.0367649157,13.5759563446
