SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,29.4431381226,29.4431381226,0.0,29.4431381226,0.0,29.4431381226
100301,2,1,0.01,31.6165733337,31.6165733337,0.0,31.6165733337,0.0,31.6165733337
103001,3,1,0.01,28.6248607635,28.6248607635,0.0,28.6248607635,0.0,28.6248607635
103902,4,1,0.01,26.4935112,26.4935112,0.0,26.4935112,0.0,26.4935112
101104,5,1,0.01,32.01587677,32.01587677,0.0,32.01587677,0.0,32.01587677
101602,6,1,0.01,25.5571460724,25.5571460724,0.0,25.5571460724,0.0,25.5571460724
100308,7,1,0.01,38.0564880371,38.0564880371,0.0,38.0564880371,0.0,38.0564880371
103602,8,1,0.01,25.1112556458,25.1112556458,0.0,25.1112556458,0.0,25.1112556458
100304,9,1,0.01,29.0165729523,29.0165729523,0.0,29.0165729523,0.0,29.0165729523
104401,10,1,0.01,30.4930496216,30.4930496216,0.0,30.4930496216,0.0,30.4930496216
104003,11,1,0.01,17.6203079224,17.6203079224,0.0,17.6203079224,0.0,17.6203079224
105001,12,1,0.01,20.9035644531,20.9035644531,0.0,20.9035644531,0.0,20.9035644531
104301,13,1,0.01,30.9353733063,30.9353733063,0.0,30.9353733063,0.0,30.9353733063
104901,14,1,0.01,22.9284191132,22.9284191132,0.0,22.9284191132,0.0,22.9284191132
