SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,11.5906848907,11.5906848907,0.0,11.5906848907,0.0,11.5906848907
100301,2,1,0.01,11.1468906403,11.1468906403,0.0,11.1468906403,0.0,11.1468906403
103001,3,1,0.01,10.3415002823,10.3415002823,0.0,10.3415002823,0.0,10.3415002823
103902,4,1,0.01,13.4623165131,13.4623165131,0.0,13.4623165131,0.0,13.4623165131
101104,5,1,0.01,11.3569135666,11.3569135666,0.0,11.3569135666,0.0,11.3569135666
101602,6,1,0.01,7.31976366043,7.31976366043,0.0,7.31976366043,0.0,7.31976366043
100308,7,1,0.01,10.9753780365,10.9753780365,0.0,10.9753780365,0.0,10.9753780365
103602,8,1,0.01,12.5830602646,12.5830602646,0.0,12.5830602646,0.0,12.5830602646
100304,9,1,0.01,12.042506218,12.042506218,0.0,12.042506218,0.0,12.042506218
104401,10,1,0.01,12.3030605316,12.3030605316,0.0,12.3030605316,0.0,12.3030605316
104003,11,1,0.01,7.05018377304,7.05018377304,0.0,7.05018377304,0.0,7.05018377304
105001,12,1,0.01,7.49796295166,7.49796295166,0.0,7.49796295166,0.0,7.49796295166
104301,13,1,0.01,12.5908060074,12.5908060074,0.0,12.5908060074,0.0,12.5908060074
104901,14,1,0.01,7.43785572052,7.43785572052,0.0,7.43785572052,0.0,7.43785572052
