,addrcode,rainfall
0,100508,60.87
1,104604,74.91
2,103704,72.42
3,100108,68.19
4,102005,68.19
5,100101,68.19
6,103701,72.42
7,100112,68.19
8,100110,72.42
9,103702,72.42
10,100109,68.19
11,102004,68.19
12,101702,72.42
13,100805,72.42
14,104601,74.91
15,104203,60.87
16,104202,60.87
17,104101,55.52
18,100302,73.66
19,100502,60.87
20,100306,73.66
21,104102,55.52
22,100111,72.42
23,100107,72.42
24,101904,68.19
25,101907,68.19
26,104603,74.91
27,103703,72.42
28,100305,73.66
29,103002,55.52
30,104302,60.87
31,101002,74.91
32,103802,60.87
33,102902,55.52
34,100303,77.84
35,103604,62.33
36,101601,68.19
37,100801,72.42
38,102208,68.19
39,101302,72.42
40,104502,57.5
41,104802,67.8
42,102601,72.42
43,104503,57.5
44,101903,68.19
45,100307,76.48
46,103004,55.52
47,102704,60.87
48,102901,55.52
49,101801,68.19
50,103201,57.5
51,100401,72.42
52,100204,72.42
53,103605,62.9
54,104201,62.9
55,100203,72.42
56,100608,57.5
57,101105,76.48
58,102007,68.19
59,101106,76.48
60,100405,72.42
61,101101,65.16
62,100404,72.42
63,104002,67.8
64,102705,60.87
65,103801,60.87
66,101001,74.91
67,103003,55.52
68,103005,55.52
69,100601,57.5
70,102701,57.5
71,102502,55.52
72,101704,72.42
73,102303,67.8
74,101802,72.42
75,101502,68.19
76,102206,68.19
77,103302,72.42
78,100702,72.42
79,100703,72.42
80,100704,72.42
81,103901,72.42
82,100102,68.19
83,102209,68.19
84,100403,72.42
85,104501,72.42
86,102202,68.19
87,100402,72.42
88,100206,72.42
89,101902,68.19
90,102501,68.19
91,101401,72.42
92,103102,72.42
93,103203,73.82
94,101701,72.42
95,102503,68.19
96,102105,69.46
97,101506,68.19
98,104001,67.77
99,104004,71.77
100,103501,67.77
101,100905,73.82
102,103103,73.39
103,102210,68.19
104,102207,68.19
105,100104,72.42
106,103301,72.42
107,102009,68.19
108,100202,72.42
109,102504,68.19
110,101103,65.16
111,100201,72.42
112,101901,68.19
113,101905,68.19
114,101102,65.16
115,102006,68.19
116,104801,67.8
117,100701,72.42
118,100802,72.42
119,100103,68.19
120,103401,57.5
121,101501,68.19
122,101303,72.42
123,102107,67.77
124,102802,72.42
125,101507,68.19
126,101803,72.42
127,101301,72.42
128,102801,72.42
129,100803,72.42
130,100105,68.19
131,100804,72.42
132,100106,72.42
133,103903,72.42
134,103303,72.42
135,102201,68.19
136,101505,68.19
137,103101,67.77
138,103202,73.82
139,103504,67.77
140,102302,71.77
141,101204,73.39
142,102402,67.77
143,103503,67.77
144,102401,73.39
145,104701,73.82
146,101504,68.19
147,101203,73.39
148,101804,72.42
149,101503,68.19
150,102803,72.42
151,103502,68.19
152,104902,67.77
153,104602,74.91
154,104504,57.5
