SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,42.879119873,42.879119873,0.0,42.879119873,0.0,42.879119873
100301,2,1,0.01,42.9003295898,42.9003295898,0.0,42.9003295898,0.0,42.9003295898
103001,3,1,0.01,42.7954788208,42.7954788208,0.0,42.7954788208,0.0,42.7954788208
103902,4,1,0.01,42.0925750732,42.0925750732,0.0,42.0925750732,0.0,42.0925750732
101104,5,1,0.01,40.6496238708,40.6496238708,0.0,40.6496238708,0.0,40.6496238708
101602,6,1,0.01,42.410533905,42.410533905,0.0,42.410533905,0.0,42.410533905
100308,7,1,0.01,40.9024581909,40.9024581909,0.0,40.9024581909,0.0,40.9024581909
103602,8,1,0.01,40.6960830688,40.6960830688,0.0,40.6960830688,0.0,40.6960830688
100304,9,1,0.01,40.6741600037,40.6741600037,0.0,40.6741600037,0.0,40.6741600037
104401,10,1,0.01,42.024307251,42.024307251,0.0,42.024307251,0.0,42.024307251
104003,11,1,0.01,42.8898353577,42.8898353577,0.0,42.8898353577,0.0,42.8898353577
105001,12,1,0.01,45.4570655823,45.4570655823,0.0,45.4570655823,0.0,45.4570655823
104301,13,1,0.01,40.2686920166,40.2686920166,0.0,40.2686920166,0.0,40.2686920166
104901,14,1,0.01,45.4622688293,45.4622688293,0.0,45.4622688293,0.0,45.4622688293
