,addrcode,rainfall
0,801403,4.43
1,801404,0.55
2,800802,0.0
3,801503,0.16
4,801409,1.78
5,801401,1.78
6,801304,10.34
7,800603,2.48
8,800909,18.19
9,801903,3.96
10,802003,5.43
11,801215,0.38
12,801206,13.47
13,801207,0.54
14,801217,0.38
15,802001,5.43
16,801003,15.66
17,801208,0.43
18,801213,0.54
19,802301,35.44
20,801301,10.34
21,800906,9.05
22,801216,0.38
23,801001,16.6
24,801303,3.28
25,801203,0.54
26,801104,15.0
27,801211,0.54
28,800102,0.84
29,801214,0.43
30,800103,0.84
31,800401,35.7
32,800304,10.48
33,800108,0.84
34,800405,31.87
35,800115,0.84
36,800303,2.58
37,801103,36.08
38,800114,5.43
39,802002,5.43
40,800122,3.82
41,801210,0.43
42,801002,23.35
43,801102,33.52
44,800101,0.84
45,800119,3.82
46,800416,35.7
47,800113,5.43
48,801202,0.43
49,810602,8.51
50,800807,4.02
51,800204,8.92
52,800501,22.04
53,800415,22.16
54,800810,4.02
55,810301,29.03
56,800201,4.02
57,800403,18.68
58,801209,0.05
59,800116,2.58
60,801803,44.56
61,800107,1.12
62,800121,1.2
63,801802,31.87
64,800203,4.02
65,800404,32.88
66,800806,0.4
67,802103,1.19
68,800502,44.7
69,800811,0.4
70,800813,0.1
71,800809,1.19
72,800709,29.99
73,801901,29.26
74,801604,25.36
75,800703,47.28
76,801605,10.91
77,801602,0.0
78,801704,26.65
79,801902,29.26
80,800701,114.34
81,801610,10.91
82,800710,65.83
83,800702,114.34
84,800707,42.7
85,810304,34.9
86,810802,27.28
87,810302,31.14
88,810106,12.62
89,810801,36.96
90,810101,36.96
91,810805,38.58
92,810701,27.81
93,810806,39.28
94,810116,32.99
95,810804,36.96
96,810203,21.64
97,810508,14.16
98,810509,16.26
99,810507,13.18
100,810604,12.33
101,800610,0.0
102,800904,7.09
103,800901,7.09
104,800607,2.48
105,800604,2.48
106,801611,0.0
107,800913,21.24
108,800601,2.48
109,801306,3.96
110,800902,7.09
111,800605,2.48
112,800612,23.01
113,801607,0.0
114,801906,29.99
115,800613,99.46
116,801606,8.31
117,800907,28.31
118,801601,8.31
