SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,10.7143383026,10.7143383026,0.0,10.7143383026,0.0,10.7143383026
100301,2,1,0.01,18.3392086029,18.3392086029,0.0,18.3392086029,0.0,18.3392086029
103001,3,1,0.01,12.9455366135,12.9455366135,0.0,12.9455366135,0.0,12.9455366135
103902,4,1,0.01,10.5085363388,10.5085363388,0.0,10.5085363388,0.0,10.5085363388
101104,5,1,0.01,8.72753620148,8.72753620148,0.0,8.72753620148,0.0,8.72753620148
101602,6,1,0.01,13.0963783264,13.0963783264,0.0,13.0963783264,0.0,13.0963783264
100308,7,1,0.01,17.5243930817,17.5243930817,0.0,17.5243930817,0.0,17.5243930817
103602,8,1,0.01,25.6265640259,25.6265640259,0.0,25.6265640259,0.0,25.6265640259
100304,9,1,0.01,40.6430244446,40.6430244446,0.0,40.6430244446,0.0,40.6430244446
104401,10,1,0.01,8.74112033844,8.74112033844,0.0,8.74112033844,0.0,8.74112033844
104003,11,1,0.01,13.3032855988,13.3032855988,0.0,13.3032855988,0.0,13.3032855988
105001,12,1,0.01,9.06782531738,9.06782531738,0.0,9.06782531738,0.0,9.06782531738
104301,13,1,0.01,9.94995498657,9.94995498657,0.0,9.94995498657,0.0,9.94995498657
104901,14,1,0.01,10.4599227905,10.4599227905,0.0,10.4599227905,0.0,10.4599227905
