SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,93.8729095459,93.8729095459,0.0,93.8729095459,0.0,93.8729095459
100301,2,1,0.01,95.19556427,95.19556427,0.0,95.19556427,0.0,95.19556427
103001,3,1,0.01,93.5256118774,93.5256118774,0.0,93.5256118774,0.0,93.5256118774
103902,4,1,0.01,96.9241638184,96.9241638184,0.0,96.9241638184,0.0,96.9241638184
101104,5,1,0.01,99.7195510864,99.7195510864,0.0,99.7195510864,0.0,99.7195510864
101602,6,1,0.01,95.9874267578,95.9874267578,0.0,95.9874267578,0.0,95.9874267578
100308,7,1,0.01,97.7206268311,97.7206268311,0.0,97.7206268311,0.0,97.7206268311
103602,8,1,0.01,82.8374328613,82.8374328613,0.0,82.8374328613,0.0,82.8374328613
100304,9,1,0.01,86.6269760132,86.6269760132,0.0,86.6269760132,0.0,86.6269760132
104401,10,1,0.01,97.0663375854,97.0663375854,0.0,97.0663375854,0.0,97.0663375854
104003,11,1,0.01,95.4868011475,95.4868011475,0.0,95.4868011475,0.0,95.4868011475
105001,12,1,0.01,99.1725158691,99.1725158691,0.0,99.1725158691,0.0,99.1725158691
104301,13,1,0.01,95.1616897583,95.1616897583,0.0,95.1616897583,0.0,95.1616897583
104901,14,1,0.01,95.1499328613,95.1499328613,0.0,95.1499328613,0.0,95.1499328613
