SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,7.29381275177,7.29381275177,0.0,7.29381275177,0.0,7.29381275177
100301,2,1,0.01,3.04939079285,3.04939079285,0.0,3.04939079285,0.0,3.04939079285
103001,3,1,0.01,2.07497382164,2.07497382164,0.0,2.07497382164,0.0,2.07497382164
103902,4,1,0.01,5.38726806641,5.38726806641,0.0,5.38726806641,0.0,5.38726806641
101104,5,1,0.01,2.71271204948,2.71271204948,0.0,2.71271204948,0.0,2.71271204948
101602,6,1,0.01,4.32872343063,4.32872343063,0.0,4.32872343063,0.0,4.32872343063
100308,7,1,0.01,3.49637103081,3.49637103081,0.0,3.49637103081,0.0,3.49637103081
103602,8,1,0.01,7.51503133774,7.51503133774,0.0,7.51503133774,0.0,7.51503133774
100304,9,1,0.01,12.6380176544,12.6380176544,0.0,12.6380176544,0.0,12.6380176544
104401,10,1,0.01,2.5970480442,2.5970480442,0.0,2.5970480442,0.0,2.5970480442
104003,11,1,0.01,4.74612760544,4.74612760544,0.0,4.74612760544,0.0,4.74612760544
105001,12,1,0.01,4.26647901535,4.26647901535,0.0,4.26647901535,0.0,4.26647901535
104301,13,1,0.01,4.34156894684,4.34156894684,0.0,4.34156894684,0.0,4.34156894684
104901,14,1,0.01,5.16091442108,5.16091442108,0.0,5.16091442108,0.0,5.16091442108
