,addrcode,rainfall
0,801904,42.89
1,800905,51.1
2,801701,54.95
3,800611,33.58
4,801204,53.18
5,801101,64.53
6,801302,45.48
7,800305,46.4
8,801105,59.61
9,801212,51.75
10,800302,52.23
11,801205,56.66
12,800911,47.61
13,801107,54.62
14,802302,46.22
15,800912,52.84
16,801218,36.83
17,802304,38.54
18,800407,54.2
19,802203,62.88
20,800118,47.73
21,800112,51.44
22,800106,65.01
23,801801,56.15
24,801106,53.33
25,802202,61.52
26,802004,42.42
27,802201,57.33
28,800301,56.51
29,810601,59.72
30,800120,41.69
31,810603,61.77
32,800205,41.88
33,800410,76.32
34,800406,45.2
35,800505,43.27
36,800504,42.7
37,800202,43.08
38,802101,39.51
39,800803,40.5
40,800503,43.46
41,800801,40.12
42,802104,38.86
43,801408,32.92
44,802102,40.85
45,801407,33.5
46,801405,36.92
47,800804,39.77
48,800409,42.62
49,800704,44.55
50,801702,48.91
51,801703,43.0
52,801603,49.68
53,800910,46.11
54,801905,39.18
55,800908,46.75
56,801501,23.77
57,801502,20.59
58,801406,29.07
59,801402,30.24
60,800705,46.27
61,801609,53.45
62,800708,53.41
63,800711,63.62
64,810405,46.15
65,810803,80.87
66,810403,47.03
67,810305,51.33
68,810303,60.05
69,810404,43.62
70,810115,63.95
71,810406,49.86
72,810702,53.46
73,810703,54.46
74,810117,68.72
75,810704,47.67
76,810402,53.48
77,810401,55.18
78,810118,57.81
79,810807,62.6
80,810204,57.39
81,810201,55.35
82,810111,62.53
83,810506,64.01
84,810501,67.53
85,810202,63.44
86,810502,67.94
87,810505,64.28
88,810504,66.49
89,810105,66.63
90,810407,55.18
91,810103,67.9
92,810206,59.19
93,810808,53.0
94,810503,59.63
95,810205,64.51
96,802303,39.56
97,801608,33.76
98,800606,35.47
99,800903,50.52
100,801305,34.53
101,800706,35.0
