,addrcode,rainfall
0,100508,54.64
1,104604,53.34
2,103704,59.73
3,100108,71.33
4,102005,71.33
5,100101,71.33
6,103701,59.73
7,100112,71.33
8,100110,59.73
9,103702,59.73
10,100109,71.33
11,102004,71.33
12,101702,59.73
13,100805,59.73
14,104601,53.34
15,104203,54.64
16,104202,54.64
17,104101,58.11
18,100302,52.55
19,100502,54.64
20,100306,52.55
21,104102,58.11
22,100111,59.73
23,100107,59.73
24,101904,71.33
25,101907,71.33
26,104603,53.34
27,103703,59.73
28,100305,52.55
29,103002,58.11
30,104302,54.64
31,101002,53.34
32,103802,54.64
33,102902,58.11
34,100303,53.82
35,103604,61.83
36,101601,71.33
37,100801,59.73
38,102208,71.33
39,101302,59.73
40,104502,54.96
41,104802,93.42
42,102601,59.73
43,104503,54.96
44,101903,71.33
45,100307,56.1
46,103004,58.11
47,102704,54.64
48,102901,58.11
49,101801,71.33
50,103201,54.96
51,100401,59.73
52,100204,59.73
53,103605,62.06
54,104201,62.06
55,100203,59.73
56,100608,54.96
57,101105,56.1
58,102007,71.33
59,101106,56.1
60,100405,59.73
61,101101,52.23
62,100404,59.73
63,104002,93.42
64,102705,54.64
65,103801,54.64
66,101001,53.34
67,103003,58.11
68,103005,58.11
69,100601,54.96
70,102701,54.96
71,102502,58.11
72,101704,59.73
73,102303,93.42
74,101802,59.73
75,101502,71.33
76,102206,71.33
77,103302,59.73
78,100702,59.73
79,100703,59.73
80,100704,59.73
81,103901,59.73
82,100102,71.33
83,102209,71.33
84,100403,59.73
85,104501,59.73
86,102202,71.33
87,100402,59.73
88,100206,59.73
89,101902,71.33
90,102501,71.33
91,101401,59.73
92,103102,59.73
93,103203,65.8
94,101701,59.73
95,102503,71.33
96,102105,62.73
97,101506,71.33
98,104001,53.75
99,104004,53.5
100,103501,53.75
101,100905,65.8
102,103103,67.5
103,102210,71.33
104,102207,71.33
105,100104,59.73
106,103301,59.73
107,102009,71.33
108,100202,59.73
109,102504,71.33
110,101103,52.23
111,100201,59.73
112,101901,71.33
113,101905,71.33
114,101102,52.23
115,102006,71.33
116,104801,93.42
117,100701,59.73
118,100802,59.73
119,100103,71.33
120,103401,54.96
121,101501,71.33
122,101303,59.73
123,102107,53.75
124,102802,59.73
125,101507,71.33
126,101803,59.73
127,101301,59.73
128,102801,59.73
129,100803,59.73
130,100105,71.33
131,100804,59.73
132,100106,59.73
133,103903,59.73
134,103303,59.73
135,102201,71.33
136,101505,71.33
137,103101,53.75
138,103202,65.8
139,103504,53.75
140,102302,53.5
141,101204,67.5
142,102402,53.75
143,103503,53.75
144,102401,67.5
145,104701,65.8
146,101504,71.33
147,101203,67.5
148,101804,59.73
149,101503,71.33
150,102803,59.73
151,103502,71.33
152,104902,53.75
153,104602,53.34
154,104504,54.96
