SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,67.7626190186,67.7626190186,0.0,67.7626190186,0.0,67.7626190186
100301,2,1,0.01,66.2445144653,66.2445144653,0.0,66.2445144653,0.0,66.2445144653
103001,3,1,0.01,69.0610275269,69.0610275269,0.0,69.0610275269,0.0,69.0610275269
103902,4,1,0.01,71.8201980591,71.8201980591,0.0,71.8201980591,0.0,71.8201980591
101104,5,1,0.01,70.1547698975,70.1547698975,0.0,70.1547698975,0.0,70.1547698975
101602,6,1,0.01,68.0752258301,68.0752258301,0.0,68.0752258301,0.0,68.0752258301
100308,7,1,0.01,74.7278747559,74.7278747559,0.0,74.7278747559,0.0,74.7278747559
103602,8,1,0.01,65.9669799805,65.9669799805,0.0,65.9669799805,0.0,65.9669799805
100304,9,1,0.01,64.3548278809,64.3548278809,0.0,64.3548278809,0.0,64.3548278809
104401,10,1,0.01,66.2966003418,66.2966003418,0.0,66.2966003418,0.0,66.2966003418
104003,11,1,0.01,82.5786819458,82.5786819458,0.0,82.5786819458,0.0,82.5786819458
105001,12,1,0.01,77.6127548218,77.6127548218,0.0,77.6127548218,0.0,77.6127548218
104301,13,1,0.01,73.0657272339,73.0657272339,0.0,73.0657272339,0.0,73.0657272339
104901,14,1,0.01,75.5150375366,75.5150375366,0.0,75.5150375366,0.0,75.5150375366
