TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,37.0688819885,37.0688819885,0.0,37.0688819885,0.0,37.0688819885
800905,2,2,0.02,38.6440658569,54.2141876221,15.5701217651,46.4291267395,7.78506088257,92.858253479
801701,3,1,0.01,60.6495628357,60.6495628357,0.0,60.6495628357,0.0,60.6495628357
800611,4,1,0.01,19.9679737091,19.9679737091,0.0,19.9679737091,0.0,19.9679737091
801204,5,1,0.01,24.6801586151,24.6801586151,0.0,24.6801586151,0.0,24.6801586151
801101,6,1,0.01,68.9990921021,68.9990921021,0.0,68.9990921021,0.0,68.9990921021
801302,7,1,0.01,35.3814468384,35.3814468384,0.0,35.3814468384,0.0,35.3814468384
800305,8,1,0.01,32.8527030945,32.8527030945,0.0,32.8527030945,0.0,32.8527030945
801105,9,1,0.01,61.3997421265,61.3997421265,0.0,61.3997421265,0.0,61.3997421265
801212,10,1,0.01,20.2392215729,20.2392215729,0.0,20.2392215729,0.0,20.2392215729
800302,11,1,0.01,34.4166984558,34.4166984558,0.0,34.4166984558,0.0,34.4166984558
801205,12,1,0.01,19.6520347595,19.6520347595,0.0,19.6520347595,0.0,19.6520347595
800911,13,2,0.02,37.2572135925,38.8685646057,1.61135101318,38.0628890991,0.805675506592,76.1257781982
801107,14,2,0.02,60.4003257751,71.6582794189,11.2579536438,66.029302597,5.6289768219,132.058605194
802302,15,1,0.01,26.1909618378,26.1909618378,0.0,26.1909618378,0.0,26.1909618378
800912,16,1,0.01,49.6716537476,49.6716537476,0.0,49.6716537476,0.0,49.6716537476
801218,17,1,0.01,18.8837394714,18.8837394714,0.0,18.8837394714,0.0,18.8837394714
802304,18,1,0.01,28.5041561127,28.5041561127,0.0,28.5041561127,0.0,28.5041561127
800407,19,1,0.01,58.5377540588,58.5377540588,0.0,58.5377540588,0.0,58.5377540588
802203,20,1,0.01,36.6814994812,36.6814994812,0.0,36.6814994812,0.0,36.6814994812
800118,21,1,0.01,30.0154705048,30.0154705048,0.0,30.0154705048,0.0,30.0154705048
800112,22,1,0.01,33.4804191589,33.4804191589,0.0,33.4804191589,0.0,33.4804191589
800106,23,1,0.01,35.7961730957,35.7961730957,0.0,35.7961730957,0.0,35.7961730957
801801,24,1,0.01,65.9260482788,65.9260482788,0.0,65.9260482788,0.0,65.9260482788
801106,25,1,0.01,66.2754135132,66.2754135132,0.0,66.2754135132,0.0,66.2754135132
802202,26,1,0.01,48.7544364929,48.7544364929,0.0,48.7544364929,0.0,48.7544364929
802004,27,1,0.01,28.4824371338,28.4824371338,0.0,28.4824371338,0.0,28.4824371338
802201,28,1,0.01,37.9564971924,37.9564971924,0.0,37.9564971924,0.0,37.9564971924
800301,29,1,0.01,43.0396537781,43.0396537781,0.0,43.0396537781,0.0,43.0396537781
810601,30,2,0.02,75.6843032837,76.598815918,0.914512634277,76.1415596008,0.457256317139,152.283119202
800120,31,1,0.01,24.7388744354,24.7388744354,0.0,24.7388744354,0.0,24.7388744354
810603,32,1,0.01,76.2523956299,76.2523956299,0.0,76.2523956299,0.0,76.2523956299
800205,33,1,0.01,29.3385238647,29.3385238647,0.0,29.3385238647,0.0,29.3385238647
800410,34,1,0.01,56.9514923096,56.9514923096,0.0,56.9514923096,0.0,56.9514923096
800406,35,1,0.01,54.2285232544,54.2285232544,0.0,54.2285232544,0.0,54.2285232544
800505,36,1,0.01,37.7595443726,37.7595443726,0.0,37.7595443726,0.0,37.7595443726
800504,37,1,0.01,31.1667671204,31.1667671204,0.0,31.1667671204,0.0,31.1667671204
800202,38,1,0.01,30.0162582397,30.0162582397,0.0,30.0162582397,0.0,30.0162582397
802101,39,1,0.01,24.4046154022,24.4046154022,0.0,24.4046154022,0.0,24.4046154022
800803,40,1,0.01,23.257610321,23.257610321,0.0,23.257610321,0.0,23.257610321
800503,41,3,0.03,27.7859554291,36.9858055115,9.1998500824,32.3498185476,3.75616930498,97.0494556427
800801,42,1,0.01,21.1183853149,21.1183853149,0.0,21.1183853149,0.0,21.1183853149
802104,43,1,0.01,26.3935108185,26.3935108185,0.0,26.3935108185,0.0,26.3935108185
801408,44,2,0.02,25.3575382233,27.4323368073,2.07479858398,26.3949375153,1.03739929199,52.7898750305
802102,45,3,0.03,27.447353363,34.619682312,7.17232894897,30.1222496033,3.1991462426,90.3667488098
801407,46,1,0.01,25.5697994232,25.5697994232,0.0,25.5697994232,0.0,25.5697994232
801405,47,1,0.01,25.2835464478,25.2835464478,0.0,25.2835464478,0.0,25.2835464478
800804,48,1,0.01,24.2920799255,24.2920799255,0.0,24.2920799255,0.0,24.2920799255
800409,49,1,0.01,45.9807662964,45.9807662964,0.0,45.9807662964,0.0,45.9807662964
800704,50,2,0.02,31.8408374786,47.5027351379,15.6618976593,39.6717863083,7.83094882965,79.3435726166
801702,51,2,0.02,67.3120498657,82.2443161011,14.9322662354,74.7781829834,7.46613311768,149.556365967
801703,52,1,0.01,57.1214523315,57.1214523315,0.0,57.1214523315,0.0,57.1214523315
801603,53,1,0.01,26.9166507721,26.9166507721,0.0,26.9166507721,0.0,26.9166507721
800910,54,2,0.02,47.4087677002,75.1012268066,27.6924591064,61.2549972534,13.8462295532,122.509994507
801905,55,1,0.01,49.7704696655,49.7704696655,0.0,49.7704696655,0.0,49.7704696655
800908,56,1,0.01,50.6428337097,50.6428337097,0.0,50.6428337097,0.0,50.6428337097
801501,57,2,0.02,23.9002609253,25.5758743286,1.67561340332,24.738067627,0.83780670166,49.4761352539
801502,58,2,0.02,23.8550701141,25.7549915314,1.89992141724,24.8050308228,0.949960708618,49.6100616455
801406,59,2,0.02,24.9840888977,26.6965045929,1.71241569519,25.8402967453,0.856207847595,51.6805934906
801402,60,1,0.01,24.6668510437,24.6668510437,0.0,24.6668510437,0.0,24.6668510437
800705,61,1,0.01,73.0863113403,73.0863113403,0.0,73.0863113403,0.0,73.0863113403
801609,62,2,0.02,39.8921089172,47.0886001587,7.19649124146,43.490354538,3.59824562073,86.9807090759
800708,63,1,0.01,67.8986968994,67.8986968994,0.0,67.8986968994,0.0,67.8986968994
800711,64,1,0.01,59.4043769836,59.4043769836,0.0,59.4043769836,0.0,59.4043769836
810405,65,1,0.01,87.8689193726,87.8689193726,0.0,87.8689193726,0.0,87.8689193726
810803,66,1,0.01,92.3523483276,92.3523483276,0.0,92.3523483276,0.0,92.3523483276
810403,67,2,0.02,84.3246917725,89.6591491699,5.33445739746,86.9919204712,2.66722869873,173.983840942
810305,68,1,0.01,88.2889709473,88.2889709473,0.0,88.2889709473,0.0,88.2889709473
810303,69,1,0.01,95.021484375,95.021484375,0.0,95.021484375,0.0,95.021484375
810404,70,1,0.01,89.5569915771,89.5569915771,0.0,89.5569915771,0.0,89.5569915771
810115,71,1,0.01,95.5297698975,95.5297698975,0.0,95.5297698975,0.0,95.5297698975
810406,72,1,0.01,81.8534622192,81.8534622192,0.0,81.8534622192,0.0,81.8534622192
