SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,12.2211112976,12.2211112976,0.0,12.2211112976,0.0,12.2211112976
100301,2,1,0.01,12.0565567017,12.0565567017,0.0,12.0565567017,0.0,12.0565567017
103001,3,1,0.01,17.1874885559,17.1874885559,0.0,17.1874885559,0.0,17.1874885559
103902,4,1,0.01,17.8320903778,17.8320903778,0.0,17.8320903778,0.0,17.8320903778
101104,5,1,0.01,13.1908750534,13.1908750534,0.0,13.1908750534,0.0,13.1908750534
101602,6,1,0.01,24.884311676,24.884311676,0.0,24.884311676,0.0,24.884311676
100308,7,1,0.01,13.8243751526,13.8243751526,0.0,13.8243751526,0.0,13.8243751526
103602,8,1,0.01,15.162320137,15.162320137,0.0,15.162320137,0.0,15.162320137
100304,9,1,0.01,10.2005157471,10.2005157471,0.0,10.2005157471,0.0,10.2005157471
104401,10,1,0.01,13.6221160889,13.6221160889,0.0,13.6221160889,0.0,13.6221160889
104003,11,1,0.01,29.5976696014,29.5976696014,0.0,29.5976696014,0.0,29.5976696014
105001,12,1,0.01,31.6372623444,31.6372623444,0.0,31.6372623444,0.0,31.6372623444
104301,13,1,0.01,13.2805309296,13.2805309296,0.0,13.2805309296,0.0,13.2805309296
104901,14,1,0.01,26.7620277405,26.7620277405,0.0,26.7620277405,0.0,26.7620277405
