SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,60.44764328,60.44764328,0.0,60.44764328,0.0,60.44764328
100301,2,1,0.01,63.1536560059,63.1536560059,0.0,63.1536560059,0.0,63.1536560059
103001,3,1,0.01,63.0690956116,63.0690956116,0.0,63.0690956116,0.0,63.0690956116
103902,4,1,0.01,67.4019393921,67.4019393921,0.0,67.4019393921,0.0,67.4019393921
101104,5,1,0.01,62.2034416199,62.2034416199,0.0,62.2034416199,0.0,62.2034416199
101602,6,1,0.01,46.2450485229,46.2450485229,0.0,46.2450485229,0.0,46.2450485229
100308,7,1,0.01,59.1832504272,59.1832504272,0.0,59.1832504272,0.0,59.1832504272
103602,8,1,0.01,47.6295547485,47.6295547485,0.0,47.6295547485,0.0,47.6295547485
100304,9,1,0.01,63.4018516541,63.4018516541,0.0,63.4018516541,0.0,63.4018516541
104401,10,1,0.01,66.8121261597,66.8121261597,0.0,66.8121261597,0.0,66.8121261597
104003,11,1,0.01,38.7139129639,38.7139129639,0.0,38.7139129639,0.0,38.7139129639
105001,12,1,0.01,42.6919441223,42.6919441223,0.0,42.6919441223,0.0,42.6919441223
104301,13,1,0.01,66.1217041016,66.1217041016,0.0,66.1217041016,0.0,66.1217041016
104901,14,1,0.01,53.0765037537,53.0765037537,0.0,53.0765037537,0.0,53.0765037537
