SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,16.3065109253,16.3065109253,0.0,16.3065109253,0.0,16.3065109253
100301,2,1,0.01,16.7016277313,16.7016277313,0.0,16.7016277313,0.0,16.7016277313
103001,3,1,0.01,15.2759943008,15.2759943008,0.0,15.2759943008,0.0,15.2759943008
103902,4,1,0.01,13.8840808868,13.8840808868,0.0,13.8840808868,0.0,13.8840808868
101104,5,1,0.01,14.9008436203,14.9008436203,0.0,14.9008436203,0.0,14.9008436203
101602,6,1,0.01,14.2932062149,14.2932062149,0.0,14.2932062149,0.0,14.2932062149
100308,7,1,0.01,16.1239910126,16.1239910126,0.0,16.1239910126,0.0,16.1239910126
103602,8,1,0.01,18.9687175751,18.9687175751,0.0,18.9687175751,0.0,18.9687175751
100304,9,1,0.01,19.801940918,19.801940918,0.0,19.801940918,0.0,19.801940918
104401,10,1,0.01,17.1639385223,17.1639385223,0.0,17.1639385223,0.0,17.1639385223
104003,11,1,0.01,11.1871023178,11.1871023178,0.0,11.1871023178,0.0,11.1871023178
105001,12,1,0.01,19.8229732513,19.8229732513,0.0,19.8229732513,0.0,19.8229732513
104301,13,1,0.01,16.3731956482,16.3731956482,0.0,16.3731956482,0.0,16.3731956482
104901,14,1,0.01,13.7969741821,13.7969741821,0.0,13.7969741821,0.0,13.7969741821
