,addrcode,rainfall
0,801904,27.68
1,800905,40.07
2,801701,61.49
3,800611,16.66
4,801204,30.33
5,801101,66.12
6,801302,30.69
7,800305,35.44
8,801105,61.08
9,801212,21.23
10,800302,35.4
11,801205,22.38
12,800911,29.22
13,801107,62.3
14,802302,26.64
15,800912,53.12
16,801218,16.8
17,802304,26.72
18,800407,67.95
19,802203,36.98
20,800118,25.37
21,800112,32.44
22,800106,26.88
23,801801,68.32
24,801106,68.54
25,802202,43.4
26,802004,24.11
27,802201,43.46
28,800301,36.55
29,810601,159.49
30,800120,18.23
31,810603,159.47
32,800205,31.7
33,800410,46.32
34,800406,66.8
35,800505,49.32
36,800504,32.08
37,800202,29.96
38,802101,19.36
39,800803,19.77
40,800503,34.24
41,800801,17.93
42,802104,20.57
43,801408,18.92
44,802102,27.17
45,801407,20.82
46,801405,20.13
47,800804,20.92
48,800409,49.41
49,800704,37.06
50,801702,71.21
51,801703,53.67
52,801603,23.77
53,800910,43.8
54,801905,39.33
55,800908,43.59
56,801501,16.34
57,801502,16.74
58,801406,18.11
59,801402,18.24
60,800705,45.57
61,801609,32.61
62,800708,42.0
63,800711,36.71
64,810405,86.55
65,810803,85.61
66,810403,84.25
67,810305,88.7
68,810303,88.65
69,810404,81.42
70,810115,115.33
71,810406,72.02
72,810702,69.34
73,810703,70.0
74,810117,109.68
75,810704,69.38
76,810402,76.17
77,810401,79.02
78,810118,115.0
79,810807,85.1
80,810204,70.23
81,810201,80.47
82,810111,116.66
83,810506,132.65
84,810501,129.94
85,810202,83.38
86,810502,120.55
87,810505,117.9
88,810504,114.82
89,810105,112.68
90,810407,73.69
91,810103,106.67
92,810206,65.37
93,810808,79.91
94,810503,157.61
95,810205,122.78
96,802303,21.35
97,801608,15.01
98,800606,19.63
99,800903,34.05
100,801305,24.72
101,800706,35.22
