POINT_NAKH,X,Y,P_RAIN28_2
63,99.7843495738,8.8989502351,36.8091316223
64,99.8909272668,8.89301842195,39.5110435486
65,99.9019268233,8.81222649824,40.9010467529
78,99.8143726422,9.2798847122,47.9704551697
79,99.8606315579,9.07186117749,44.1155891418
80,99.877872103,9.0103030219,44.1155891418
0,99.8996068804,8.14044207504,42.4832077026
1,100.164679943,8.14045025554,46.2313461304
2,99.669483254,8.09858317981,43.6142921448
3,99.9349454428,8.1033900504,42.8614196777
4,99.9085303272,8.30200519156,40.6423072815
5,100.227060223,8.29377852123,45.0349159241
6,100.089070524,8.2806622455,44.7222137451
7,100.149546132,8.27814400986,46.368057251
8,100.212688964,8.24609469583,45.0349159241
9,99.9109471056,8.3352212058,40.6423072815
10,99.5279660229,8.28190587835,45.4486846924
11,100.183975352,8.31398186234,43.7802238464
12,100.15291921,8.23165166418,46.368057251
13,100.081289313,8.17690248172,44.6613311768
14,99.8247355255,8.1747320445,42.4832077026
15,99.7012766744,8.24311992405,42.762096405
16,100.256136117,8.26258513634,45.0349159241
17,99.6118643628,8.25096723769,43.771446228
18,99.9236238606,8.25220182276,41.7101707458
19,100.120488081,8.2442530761,46.368057251
20,99.3366319744,8.19378919478,49.1979904175
21,100.184946737,8.24597145074,46.368057251
22,99.9613538546,8.44909131242,42.1549873352
23,100.199619741,8.39705975156,43.7802238464
24,99.9663605763,8.43429046869,42.1549873352
25,99.504279774,8.39090578517,43.4270820618
26,99.7537186387,8.45446834779,47.6761779785
27,99.9139319362,8.47207797774,42.1549873352
28,99.4767986823,8.45834931128,41.9497833252
29,99.9193831928,8.45227063334,42.1549873352
30,99.8192094507,8.41408752564,41.6401634216
31,99.4286045433,8.36558987907,45.3447113037
32,99.9526069244,8.39847622667,40.6423072815
33,99.9179446213,8.37122022425,40.6423072815
34,100.012341183,8.32542449041,43.1967163086
35,100.165284197,8.35981667475,43.7802238464
36,99.4867736403,8.25516819972,47.1559410095
37,99.3418470359,8.37159772906,47.546749115
38,99.9718522757,8.40750469109,42.1549873352
39,100.060596466,8.37636567618,43.1967163086
40,99.5538554519,8.39048935092,43.4270820618
41,99.9124551563,8.39946723757,40.6423072815
42,100.108299318,8.35824060298,43.7802238464
43,98.8033636451,8.56315513198,57.1646003723
44,99.8847252548,8.58896321248,38.7695808411
45,99.7760535351,8.58009546134,35.8925094604
46,99.651809934,8.55782449393,35.3635559082
47,99.5004771487,8.5326942602,36.4875946045
48,99.8839685712,8.56156767713,38.7695808411
49,99.0757645856,7.52460805864,47.3596343994
50,99.8009469059,8.5042021206,38.7695808411
51,99.6336246089,8.46582419442,44.2829780579
52,100.181310671,8.47360584005,45.5449409485
53,99.8611364533,8.46637636276,41.6401634216
54,99.347331262,8.46566447827,43.3373031616
55,100.012307606,8.44320042718,48.4842987061
56,100.032335522,8.51013125978,42.435585022
57,99.4185800948,8.49096825319,41.9497833252
58,99.8997571016,8.53924920914,38.7695808411
59,99.5206528024,8.48570708807,42.4867401123
60,99.8707747056,8.74996642616,36.7652702332
61,99.8273253692,8.6658061913,37.299331665
62,99.525144591,8.63294436894,38.7475738525
66,99.8213932423,8.78321411643,36.7652702332
67,99.9217687009,8.61672251233,37.751159668
68,99.8792246733,8.664989458,37.299331665
69,99.8849907525,8.00915259593,44.391204834
70,99.909545107,8.0351190874,44.9977989197
71,100.191794957,7.96951729775,38.4991416931
72,99.960160418,7.97349415485,47.2051467896
73,100.269118333,7.97575087416,39.1640968323
74,100.322345555,7.96735643975,37.9943580627
75,99.5065049615,7.93253162187,48.7460098267
76,99.9329972975,8.05849977339,44.9977989197
77,100.019807461,7.99577336717,45.0762710571
81,100.291003946,7.93304909085,39.1640968323
82,99.8799145896,7.98022837458,47.13879776
83,100.000747472,7.94576096896,45.0762710571
84,100.039714184,7.87278518799,36.8443145752
85,99.0885545737,7.80693614332,49.0203704834
86,98.962972508,7.83620064015,46.9677429199
87,99.086515273,7.64591919012,48.5495376587
88,98.7424482523,8.14079930827,51.4229354858
89,98.9914739031,8.08126192991,51.8498535156
90,98.9064480901,8.0894902489,51.8498535156
91,99.0867384798,8.08954257043,49.4403419495
92,99.3023073467,8.09252650575,48.727104187
93,98.9712323424,7.96699749899,51.5897483826
94,98.8320582422,8.05226076674,52.6919517517
95,98.9761965864,8.03557493048,51.8498535156
96,99.2494736688,8.27514123302,50.6393585205
97,98.8913764556,8.38768797665,52.1710586548
98,98.7951249215,8.35878430825,55.3777236938
99,98.7192835818,8.45918267644,55.7318115234
100,98.8308684698,8.45050342365,54.1949501038
101,100.222057406,8.15728437627,46.2777252197
102,99.6322271047,8.149180586,41.9270401001
103,99.6885189229,8.16828189335,41.9270401001
104,100.116993764,8.14678872809,46.2313461304
105,100.197168301,8.15574993602,46.2313461304
106,100.291367362,8.11167234402,46.2777252197
107,99.500257118,8.17297578656,44.1087684631
108,100.116932532,8.19868236912,46.2313461304
109,99.9192016424,8.18264107046,42.8614196777
110,99.6726335781,8.14759861008,41.9270401001
111,100.193124146,8.18449327508,46.2313461304
112,100.190528385,8.08368048865,41.9704780579
113,100.246572214,8.10654372602,46.2777252197
114,99.8427351932,8.06783688099,44.391204834
115,100.094136161,8.07477686129,42.8454170227
116,100.243786276,8.0824587503,44.1110496521
117,99.5936293786,8.04748477069,45.2229957581
118,100.286330758,8.0367649157,44.1110496521
