SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,17.6715755463,17.6715755463,0.0,17.6715755463,0.0,17.6715755463
100301,2,1,0.01,20.572719574,20.572719574,0.0,20.572719574,0.0,20.572719574
103001,3,1,0.01,13.8348093033,13.8348093033,0.0,13.8348093033,0.0,13.8348093033
103902,4,1,0.01,14.7400884628,14.7400884628,0.0,14.7400884628,0.0,14.7400884628
101104,5,1,0.01,18.8307514191,18.8307514191,0.0,18.8307514191,0.0,18.8307514191
101602,6,1,0.01,10.584526062,10.584526062,0.0,10.584526062,0.0,10.584526062
100308,7,1,0.01,27.7042598724,27.7042598724,0.0,27.7042598724,0.0,27.7042598724
103602,8,1,0.01,28.4666576385,28.4666576385,0.0,28.4666576385,0.0,28.4666576385
100304,9,1,0.01,17.7643432617,17.7643432617,0.0,17.7643432617,0.0,17.7643432617
104401,10,1,0.01,17.1456012726,17.1456012726,0.0,17.1456012726,0.0,17.1456012726
104003,11,1,0.01,9.75158977509,9.75158977509,0.0,9.75158977509,0.0,9.75158977509
105001,12,1,0.01,9.29839801788,9.29839801788,0.0,9.29839801788,0.0,9.29839801788
104301,13,1,0.01,14.9745063782,14.9745063782,0.0,14.9745063782,0.0,14.9745063782
104901,14,1,0.01,9.99824142456,9.99824142456,0.0,9.99824142456,0.0,9.99824142456
