SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,20.8446502686,20.8446502686,0.0,20.8446502686,0.0,20.8446502686
100301,2,1,0.01,15.6734342575,15.6734342575,0.0,15.6734342575,0.0,15.6734342575
103001,3,1,0.01,19.1298656464,19.1298656464,0.0,19.1298656464,0.0,19.1298656464
103902,4,1,0.01,20.0301475525,20.0301475525,0.0,20.0301475525,0.0,20.0301475525
101104,5,1,0.01,19.8217048645,19.8217048645,0.0,19.8217048645,0.0,19.8217048645
101602,6,1,0.01,12.9350452423,12.9350452423,0.0,12.9350452423,0.0,12.9350452423
100308,7,1,0.01,16.2607040405,16.2607040405,0.0,16.2607040405,0.0,16.2607040405
103602,8,1,0.01,33.0867767334,33.0867767334,0.0,33.0867767334,0.0,33.0867767334
100304,9,1,0.01,40.8516197205,40.8516197205,0.0,40.8516197205,0.0,40.8516197205
104401,10,1,0.01,25.5177021027,25.5177021027,0.0,25.5177021027,0.0,25.5177021027
104003,11,1,0.01,15.47610569,15.47610569,0.0,15.47610569,0.0,15.47610569
105001,12,1,0.01,13.0283784866,13.0283784866,0.0,13.0283784866,0.0,13.0283784866
104301,13,1,0.01,20.8815765381,20.8815765381,0.0,20.8815765381,0.0,20.8815765381
104901,14,1,0.01,12.1471805573,12.1471805573,0.0,12.1471805573,0.0,12.1471805573
