,addrcode,rainfall
0,801904,7.09
1,800905,8.28
2,801701,10.19
3,800611,5.37
4,801204,5.25
5,801101,11.83
6,801302,7.73
7,800305,6.34
8,801105,10.98
9,801212,4.12
10,800302,6.28
11,801205,4.47
12,800911,7.45
13,801107,10.79
14,802302,5.59
15,800912,8.44
16,801218,4.41
17,802304,6.98
18,800407,10.19
19,802203,8.96
20,800118,6.73
21,800112,6.37
22,800106,6.49
23,801801,12.76
24,801106,17.35
25,802202,8.03
26,802004,6.9
27,802201,7.6
28,800301,8.54
29,810601,18.86
30,800120,5.15
31,810603,17.11
32,800205,5.16
33,800410,11.27
34,800406,9.07
35,800505,7.76
36,800504,5.7
37,800202,5.63
38,802101,5.35
39,800803,4.74
40,800503,6.38
41,800801,4.9
42,802104,5.25
43,801408,4.14
44,802102,5.37
45,801407,5.12
46,801405,6.14
47,800804,4.51
48,800409,6.77
49,800704,5.55
50,801702,11.71
51,801703,8.95
52,801603,4.82
53,800910,10.33
54,801905,8.51
55,800908,7.39
56,801501,8.34
57,801502,8.97
58,801406,6.79
59,801402,4.65
60,800705,9.58
61,801609,5.86
62,800708,8.72
63,800711,6.16
64,810405,13.73
65,810803,15.85
66,810403,12.54
67,810305,8.38
68,810303,12.35
69,810404,9.78
70,810115,14.61
71,810406,13.85
72,810702,11.06
73,810703,11.79
74,810117,13.36
75,810704,14.19
76,810402,13.03
77,810401,11.72
78,810118,21.31
79,810807,18.06
80,810204,11.49
81,810201,13.82
82,810111,14.72
83,810506,14.71
84,810501,20.49
85,810202,13.84
86,810502,18.45
87,810505,15.35
88,810504,15.05
89,810105,16.63
90,810407,13.86
91,810103,14.81
92,810206,11.46
93,810808,13.23
94,810503,20.75
95,810205,15.24
96,802303,7.37
97,801608,5.65
98,800606,4.55
99,800903,7.6
100,801305,7.5
101,800706,8.15
