TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,58.9829063416,58.9829063416,0.0,58.9829063416,0.0,58.9829063416
800905,2,2,0.02,99.2907714844,148.534469604,49.2436981201,123.912620544,24.6218490601,247.825241089
801701,3,1,0.01,126.18951416,126.18951416,0.0,126.18951416,0.0,126.18951416
800611,4,1,0.01,61.5414657593,61.5414657593,0.0,61.5414657593,0.0,61.5414657593
801204,5,1,0.01,67.1257476807,67.1257476807,0.0,67.1257476807,0.0,67.1257476807
801101,6,1,0.01,134.088516235,134.088516235,0.0,134.088516235,0.0,134.088516235
801302,7,1,0.01,79.1932449341,79.1932449341,0.0,79.1932449341,0.0,79.1932449341
800305,8,1,0.01,78.6900177002,78.6900177002,0.0,78.6900177002,0.0,78.6900177002
801105,9,1,0.01,123.469696045,123.469696045,0.0,123.469696045,0.0,123.469696045
801212,10,1,0.01,63.1014404297,63.1014404297,0.0,63.1014404297,0.0,63.1014404297
800302,11,1,0.01,84.2138824463,84.2138824463,0.0,84.2138824463,0.0,84.2138824463
801205,12,1,0.01,61.3188819885,61.3188819885,0.0,61.3188819885,0.0,61.3188819885
800911,13,2,0.02,80.7883300781,82.5744094849,1.78607940674,81.6813697815,0.893039703369,163.362739563
801107,14,2,0.02,117.976921082,139.45980835,21.4828872681,128.718364716,10.741443634,257.436729431
802302,15,1,0.01,111.027587891,111.027587891,0.0,111.027587891,0.0,111.027587891
800912,16,1,0.01,197.955383301,197.955383301,0.0,197.955383301,0.0,197.955383301
801218,17,1,0.01,64.9591217041,64.9591217041,0.0,64.9591217041,0.0,64.9591217041
802304,18,1,0.01,67.4296340942,67.4296340942,0.0,67.4296340942,0.0,67.4296340942
800407,19,1,0.01,116.601402283,116.601402283,0.0,116.601402283,0.0,116.601402283
802203,20,1,0.01,126.203086853,126.203086853,0.0,126.203086853,0.0,126.203086853
800118,21,1,0.01,62.3264656067,62.3264656067,0.0,62.3264656067,0.0,62.3264656067
800112,22,1,0.01,68.9208450317,68.9208450317,0.0,68.9208450317,0.0,68.9208450317
800106,23,1,0.01,105.248519897,105.248519897,0.0,105.248519897,0.0,105.248519897
801801,24,1,0.01,122.70149231,122.70149231,0.0,122.70149231,0.0,122.70149231
801106,25,1,0.01,142.746826172,142.746826172,0.0,142.746826172,0.0,142.746826172
802202,26,1,0.01,160.906982422,160.906982422,0.0,160.906982422,0.0,160.906982422
802004,27,1,0.01,66.0797195435,66.0797195435,0.0,66.0797195435,0.0,66.0797195435
802201,28,1,0.01,110.009140015,110.009140015,0.0,110.009140015,0.0,110.009140015
800301,29,1,0.01,94.9766693115,94.9766693115,0.0,94.9766693115,0.0,94.9766693115
810601,30,2,0.02,173.760910034,179.509979248,5.74906921387,176.635444641,2.87453460693,353.270889282
800120,31,1,0.01,57.5011978149,57.5011978149,0.0,57.5011978149,0.0,57.5011978149
810603,32,1,0.01,199.343078613,199.343078613,0.0,199.343078613,0.0,199.343078613
800205,33,1,0.01,53.1977539063,53.1977539063,0.0,53.1977539063,0.0,53.1977539063
800410,34,1,0.01,136.128036499,136.128036499,0.0,136.128036499,0.0,136.128036499
800406,35,1,0.01,100.17074585,100.17074585,0.0,100.17074585,0.0,100.17074585
800505,36,1,0.01,140.340332031,140.340332031,0.0,140.340332031,0.0,140.340332031
800504,37,1,0.01,121.702507019,121.702507019,0.0,121.702507019,0.0,121.702507019
800202,38,1,0.01,59.9615249634,59.9615249634,0.0,59.9615249634,0.0,59.9615249634
802101,39,1,0.01,64.2767028809,64.2767028809,0.0,64.2767028809,0.0,64.2767028809
800803,40,1,0.01,55.6152458191,55.6152458191,0.0,55.6152458191,0.0,55.6152458191
800503,41,3,0.03,70.2698669434,103.500808716,33.2309417725,87.1180165609,13.5704652572,261.354049683
800801,42,1,0.01,47.8903121948,47.8903121948,0.0,47.8903121948,0.0,47.8903121948
802104,43,1,0.01,63.4888916016,63.4888916016,0.0,63.4888916016,0.0,63.4888916016
801408,44,2,0.02,68.2387924194,74.7412796021,6.50248718262,71.4900360107,3.25124359131,142.980072021
802102,45,3,0.03,65.251991272,92.9980392456,27.7460479736,74.7551422119,12.9034405199,224.265426636
801407,46,1,0.01,50.6633071899,50.6633071899,0.0,50.6633071899,0.0,50.6633071899
801405,47,1,0.01,48.2027626038,48.2027626038,0.0,48.2027626038,0.0,48.2027626038
800804,48,1,0.01,46.7817497253,46.7817497253,0.0,46.7817497253,0.0,46.7817497253
800409,49,1,0.01,90.9927749634,90.9927749634,0.0,90.9927749634,0.0,90.9927749634
800704,50,2,0.02,65.9238128662,67.3669967651,1.44318389893,66.6454048157,0.721591949463,133.290809631
801702,51,2,0.02,135.006011963,136.867324829,1.86131286621,135.936668396,0.930656433105,271.873336792
801703,52,1,0.01,190.055984497,190.055984497,0.0,190.055984497,0.0,190.055984497
801603,53,1,0.01,99.6405410767,99.6405410767,0.0,99.6405410767,0.0,99.6405410767
800910,54,2,0.02,103.537132263,105.838508606,2.30137634277,104.687820435,1.15068817139,209.375640869
801905,55,1,0.01,93.3993530273,93.3993530273,0.0,93.3993530273,0.0,93.3993530273
800908,56,1,0.01,122.763534546,122.763534546,0.0,122.763534546,0.0,122.763534546
801501,57,2,0.02,36.0181617737,43.3240127563,7.30585098267,39.671087265,3.65292549133,79.34217453
801502,58,2,0.02,40.0405235291,51.1153335571,11.0748100281,45.5779285431,5.53740501404,91.1558570862
801406,59,2,0.02,61.3066864014,63.9634590149,2.65677261353,62.6350727081,1.32838630676,125.270145416
801402,60,1,0.01,62.3558044434,62.3558044434,0.0,62.3558044434,0.0,62.3558044434
800705,61,1,0.01,89.7317276001,89.7317276001,0.0,89.7317276001,0.0,89.7317276001
801609,62,2,0.02,69.7490539551,140.940383911,71.1913299561,105.344718933,35.595664978,210.689437866
800708,63,1,0.01,81.665802002,81.665802002,0.0,81.665802002,0.0,81.665802002
800711,64,1,0.01,117.48274231,117.48274231,0.0,117.48274231,0.0,117.48274231
810405,65,1,0.01,188.073471069,188.073471069,0.0,188.073471069,0.0,188.073471069
810803,66,1,0.01,179.883407593,179.883407593,0.0,179.883407593,0.0,179.883407593
810403,67,2,0.02,172.513015747,176.185791016,3.67277526855,174.349403381,1.83638763428,348.698806763
810305,68,1,0.01,155.363922119,155.363922119,0.0,155.363922119,0.0,155.363922119
810303,69,1,0.01,176.253326416,176.253326416,0.0,176.253326416,0.0,176.253326416
810404,70,1,0.01,160.327285767,160.327285767,0.0,160.327285767,0.0,160.327285767
810115,71,1,0.01,179.255203247,179.255203247,0.0,179.255203247,0.0,179.255203247
810406,72,1,0.01,172.206359863,172.206359863,0.0,172.206359863,0.0,172.206359863
810702,73,1,0.01,144.212112427,144.212112427,0.0,144.212112427,0.0,144.212112427
810703,74,1,0.01,172.117492676,172.117492676,0.0,172.117492676,0.0,172.117492676
810117,75,1,0.01,182.114028931,182.114028931,0.0,182.114028931,0.0,182.114028931
810704,76,1,0.01,153.423278809,153.423278809,0.0,153.423278809,0.0,153.423278809
810402,77,1,0.01,165.587402344,165.587402344,0.0,165.587402344,0.0,165.587402344
810401,78,1,0.01,182.942932129,182.942932129,0.0,182.942932129,0.0,182.942932129
810118,79,1,0.01,159.821731567,159.821731567,0.0,159.821731567,0.0,159.821731567
810807,80,1,0.01,177.659408569,177.659408569,0.0,177.659408569,0.0,177.659408569
