,addrcode,rainfall
0,100508,13.28
1,104604,12.98
2,103704,14.94
3,100108,16.1
4,102005,16.1
5,100101,16.1
6,103701,14.94
7,100112,16.1
8,100110,14.94
9,103702,14.94
10,100109,16.1
11,102004,16.1
12,101702,14.94
13,100805,14.94
14,104601,12.98
15,104203,13.28
16,104202,13.28
17,104101,20.38
18,100302,11.32
19,100502,13.28
20,100306,11.32
21,104102,20.38
22,100111,14.94
23,100107,14.94
24,101904,16.1
25,101907,16.1
26,104603,12.98
27,103703,14.94
28,100305,11.32
29,103002,20.38
30,104302,13.28
31,101002,12.98
32,103802,13.28
33,102902,20.38
34,100303,13.56
35,103604,36.65
36,101601,16.1
37,100801,14.94
38,102208,16.1
39,101302,14.94
40,104502,13.07
41,104802,17.39
42,102601,14.94
43,104503,13.07
44,101903,16.1
45,100307,13.83
46,103004,20.38
47,102704,13.28
48,102901,20.38
49,101801,16.1
50,103201,13.07
51,100401,14.94
52,100204,14.94
53,103605,20.51
54,104201,20.51
55,100203,14.94
56,100608,13.07
57,101105,13.83
58,102007,16.1
59,101106,13.83
60,100405,14.94
61,101101,14.87
62,100404,14.94
63,104002,17.39
64,102705,13.28
65,103801,13.28
66,101001,12.98
67,103003,20.38
68,103005,20.38
69,100601,13.07
70,102701,13.07
71,102502,20.38
72,101704,14.94
73,102303,17.39
74,101802,14.94
75,101502,16.1
76,102206,16.1
77,103302,14.94
78,100702,14.94
79,100703,14.94
80,100704,14.94
81,103901,14.94
82,100102,16.1
83,102209,16.1
84,100403,14.94
85,104501,14.94
86,102202,16.1
87,100402,14.94
88,100206,14.94
89,101902,16.1
90,102501,16.1
91,101401,14.94
92,103102,14.94
93,103203,10.04
94,101701,14.94
95,102503,16.1
96,102105,25.03
97,101506,16.1
98,104001,20.25
99,104004,15.48
100,103501,20.25
101,100905,10.04
102,103103,11.06
103,102210,16.1
104,102207,16.1
105,100104,14.94
106,103301,14.94
107,102009,16.1
108,100202,14.94
109,102504,16.1
110,101103,14.87
111,100201,14.94
112,101901,16.1
113,101905,16.1
114,101102,14.87
115,102006,16.1
116,104801,17.39
117,100701,14.94
118,100802,14.94
119,100103,16.1
120,103401,13.07
121,101501,16.1
122,101303,14.94
123,102107,20.25
124,102802,14.94
125,101507,16.1
126,101803,14.94
127,101301,14.94
128,102801,14.94
129,100803,14.94
130,100105,16.1
131,100804,14.94
132,100106,14.94
133,103903,14.94
134,103303,14.94
135,102201,16.1
136,101505,16.1
137,103101,20.25
138,103202,10.04
139,103504,20.25
140,102302,15.48
141,101204,11.06
142,102402,20.25
143,103503,20.25
144,102401,11.06
145,104701,10.04
146,101504,16.1
147,101203,11.06
148,101804,14.94
149,101503,16.1
150,102803,14.94
151,103502,16.1
152,104902,20.25
153,104602,12.98
154,104504,13.07
