POINT_BANG,X,Y,P_RAIN26_2
0,100.650034127,13.865927928,12.5908060074
1,100.745101685,13.8529962881,11.5906848907
2,100.547002765,13.7545254811,13.4623165131
3,100.497556366,13.7595788722,7.31976366043
4,100.475634063,13.7521615498,7.31976366043
5,100.492151394,13.7512280636,7.31976366043
6,100.529770716,13.7630430098,13.4623165131
7,100.499228357,13.7679029825,7.31976366043
8,100.503045965,13.761822636,13.4623165131
9,100.538408182,13.7573163195,13.4623165131
10,100.494662802,13.761895874,7.31976366043
11,100.481251675,13.7588328289,7.31976366043
12,100.585996523,13.7515581026,13.4623165131
13,100.510667602,13.7588747831,13.4623165131
14,100.708169637,13.8911411594,11.5906848907
15,100.629576885,13.8976550732,12.5908060074
16,100.672300751,13.8963130805,12.5908060074
17,100.563893467,13.8827841602,10.3415002823
18,100.872021917,13.8720997756,11.1468906403
19,100.605776678,13.8678984281,12.5908060074
20,100.811679778,13.8732427011,11.1468906403
21,100.5800601,13.8714663258,10.3415002823
22,100.505483589,13.764769074,13.4623165131
23,100.501439816,13.757277497,13.4623165131
24,100.441472717,13.7522748199,7.31976366043
25,100.418633297,13.7506263367,7.31976366043
26,100.706384042,13.8442969932,11.5906848907
27,100.527961506,13.7522245241,13.4623165131
28,100.828575304,13.8388436557,11.1468906403
29,100.583669608,13.8421016037,10.3415002823
30,100.668300128,13.8243118787,12.5908060074
31,100.774460621,13.8122749002,11.5906848907
32,100.60812621,13.8392281244,12.5908060074
33,100.526686536,13.829422278,10.3415002823
34,100.822299625,13.9135716162,12.042506218
35,100.579764321,13.9169673853,12.5830602646
36,100.486477187,13.7427943514,7.31976366043
37,100.511837693,13.7437205042,13.4623165131
38,100.423065678,13.7380094564,7.31976366043
39,100.510977362,13.7382068339,13.4623165131
40,100.600737579,13.7934808191,12.3030605316
41,100.372648064,13.7856977068,7.05018377304
42,100.563266751,13.775071483,13.4623165131
43,100.620595798,13.7881933823,12.3030605316
44,100.428539617,13.7861848561,7.31976366043
45,100.836667625,13.7977538507,10.9753780365
46,100.565745619,13.8085226659,10.3415002823
47,100.638646785,13.8112652613,12.5908060074
48,100.53021961,13.8106105983,10.3415002823
49,100.498881145,13.7327783523,7.31976366043
50,100.679827921,13.7174530162,12.3030605316
51,100.520240658,13.7336035808,13.4623165131
52,100.517383748,13.7574561632,13.4623165131
53,100.609121981,13.9200704078,13.5056476593
54,100.652272341,13.9214167064,13.5056476593
55,100.520598024,13.767802731,13.4623165131
56,100.643832442,13.7551040065,12.3030605316
57,100.82440238,13.7237646609,10.9753780365
58,100.463129537,13.7598434125,7.31976366043
59,100.853805065,13.7274620425,10.9753780365
60,100.523239584,13.7294329607,13.4623165131
61,100.749717361,13.722808283,11.3569135666
62,100.514435465,13.7246085607,13.4623165131
63,100.397434355,13.7199086637,7.05018377304
64,100.645313807,13.8287250195,12.5908060074
65,100.600568279,13.8138021185,12.5908060074
66,100.723055462,13.8022867906,11.5906848907
67,100.581233511,13.8193746013,10.3415002823
68,100.552654141,13.8152995128,10.3415002823
69,100.635093523,13.7884470736,12.3030605316
70,100.660654297,13.7936094857,12.3030605316
71,100.508703275,13.8001458031,10.3415002823
72,100.585425012,13.7846089658,13.4623165131
73,100.351082261,13.7141059285,7.05018377304
74,100.505093404,13.731164719,13.4623165131
75,100.489966851,13.7305525625,7.31976366043
76,100.451837222,13.7285695496,7.31976366043
77,100.570753548,13.7228534241,13.4623165131
78,100.526549121,13.7417642048,13.4623165131
79,100.534862613,13.7403758155,13.4623165131
80,100.545509766,13.7362756101,13.4623165131
81,100.56093748,13.7429474334,13.4623165131
82,100.499016059,13.7439699805,7.31976366043
83,100.463278732,13.7217532981,7.31976366043
84,100.52542642,13.7266989228,13.4623165131
85,100.598853998,13.7797838931,13.4623165131
86,100.435247983,13.7235128788,7.31976366043
87,100.529100155,13.7239195509,13.4623165131
88,100.522621746,13.7890724785,13.4623165131
89,100.451589916,13.7908873626,7.31976366043
90,100.492534843,13.790006204,7.31976366043
91,100.544958214,13.7818865454,13.4623165131
92,100.508032368,13.7053301913,13.4623165131
93,100.689161824,13.6808165465,14.1466312408
94,100.576834796,13.7686950314,13.4623165131
95,100.481059963,13.7833887915,7.31976366043
96,100.437753208,13.5734451418,14.6212387085
97,100.484048614,13.7004388412,7.31976366043
98,100.416504326,13.6964336911,7.43785572052
99,100.393565878,13.6919475895,7.49796295166
100,100.449475682,13.6974544868,7.43785572052
101,100.611847331,13.695262471,14.1466312408
102,100.515160712,13.6939969888,12.4702472687
103,100.459862079,13.733080791,7.31976366043
104,100.445116934,13.7365795311,7.31976366043
105,100.503377964,13.7511174599,13.4623165131
106,100.560189609,13.7219170128,13.4623165131
107,100.477539303,13.7721640218,7.31976366043
108,100.504814581,13.7781125777,13.4623165131
109,100.492479855,13.7743228027,7.31976366043
110,100.754458628,13.7523418891,11.3569135666
111,100.512323168,13.772860755,13.4623165131
112,100.455598012,13.7596681038,7.31976366043
113,100.428371726,13.7671510721,7.31976366043
114,100.724758346,13.7517055582,11.3569135666
115,100.466588454,13.7726659787,7.31976366043
116,100.348442514,13.7581884755,7.05018377304
117,100.519718068,13.7445387648,13.4623165131
118,100.512103222,13.7485519185,13.4623165131
119,100.499158189,13.7499474665,7.31976366043
120,100.628077493,13.7261563316,12.3030605316
121,100.493059194,13.7369182668,7.31976366043
122,100.513536164,13.7343560975,13.4623165131
123,100.412962354,13.6213077751,7.43785572052
124,100.514451544,13.7144691647,13.4623165131
125,100.491742507,13.7090301874,7.31976366043
126,100.500844526,13.7143803429,13.4623165131
127,100.504445335,13.7406006938,13.4623165131
128,100.526141963,13.7085286401,13.4623165131
129,100.513553471,13.7533301066,13.4623165131
130,100.497081401,13.7539650076,7.31976366043
131,100.506767949,13.751658507,13.4623165131
132,100.500224236,13.7534157783,13.4623165131
133,100.596319806,13.7191208366,13.4623165131
134,100.595281362,13.7070053136,13.4623165131
135,100.442999315,13.7140386452,7.31976366043
136,100.473382695,13.7150621001,7.31976366043
137,100.497435806,13.6959963973,7.43785572052
138,100.65581988,13.6868617778,14.1466312408
139,100.467796476,13.6929143136,7.43785572052
140,100.358747568,13.679635857,7.49796295166
141,100.533442629,13.6791546693,12.4702472687
142,100.492041031,13.6749132553,7.43785572052
143,100.468010078,13.6710579613,7.43785572052
144,100.510128893,13.6715444821,12.4702472687
145,100.618442305,13.6677005684,14.1466312408
146,100.484612424,13.7135228111,7.31976366043
147,100.544139651,13.6970352359,12.4702472687
148,100.50462847,13.7235647686,13.4623165131
149,100.486129323,13.7226820305,7.31976366043
150,100.541358231,13.7175890517,13.4623165131
151,100.462095424,13.7092817056,7.31976366043
152,100.497607731,13.6175571855,7.43785572052
153,100.760118563,13.8988193704,11.5906848907
154,100.613777112,13.7685481626,12.3030605316
