SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,31.2618770599,31.2618770599,0.0,31.2618770599,0.0,31.2618770599
100301,2,1,0.01,37.9383888245,37.9383888245,0.0,37.9383888245,0.0,37.9383888245
103001,3,1,0.01,30.3766689301,30.3766689301,0.0,30.3766689301,0.0,30.3766689301
103902,4,1,0.01,27.205947876,27.205947876,0.0,27.205947876,0.0,27.205947876
101104,5,1,0.01,26.7487068176,26.7487068176,0.0,26.7487068176,0.0,26.7487068176
101602,6,1,0.01,24.3857421875,24.3857421875,0.0,24.3857421875,0.0,24.3857421875
100308,7,1,0.01,27.6374912262,27.6374912262,0.0,27.6374912262,0.0,27.6374912262
103602,8,1,0.01,49.8781776428,49.8781776428,0.0,49.8781776428,0.0,49.8781776428
100304,9,1,0.01,90.1296920776,90.1296920776,0.0,90.1296920776,0.0,90.1296920776
104401,10,1,0.01,26.245223999,26.245223999,0.0,26.245223999,0.0,26.245223999
104003,11,1,0.01,21.3878097534,21.3878097534,0.0,21.3878097534,0.0,21.3878097534
105001,12,1,0.01,21.18800354,21.18800354,0.0,21.18800354,0.0,21.18800354
104301,13,1,0.01,31.8248023987,31.8248023987,0.0,31.8248023987,0.0,31.8248023987
104901,14,1,0.01,24.3667602539,24.3667602539,0.0,24.3667602539,0.0,24.3667602539
