,addrcode,rainfall
0,801403,0.36
1,801404,0.29
2,800802,0.34
3,801503,0.0
4,801409,0.54
5,801401,0.54
6,801304,2.56
7,800603,1.51
8,800909,6.58
9,801903,2.41
10,802003,3.04
11,801215,1.55
12,801206,2.06
13,801207,1.33
14,801217,1.55
15,802001,3.04
16,801003,42.82
17,801208,0.96
18,801213,1.33
19,802301,2.25
20,801301,2.56
21,800906,3.07
22,801216,1.55
23,801001,20.88
24,801303,1.86
25,801203,1.33
26,801104,19.72
27,801211,1.33
28,800102,3.22
29,801214,0.96
30,800103,3.22
31,800401,6.25
32,800304,2.27
33,800108,3.22
34,800405,7.07
35,800115,3.22
36,800303,4.46
37,801103,7.45
38,800114,3.04
39,802002,3.04
40,800122,1.9
41,801210,0.96
42,801002,8.27
43,801102,13.5
44,800101,3.22
45,800119,1.9
46,800416,6.25
47,800113,3.04
48,801202,0.96
49,810602,24.74
50,800807,1.05
51,800204,0.93
52,800501,1.98
53,800415,66.16
54,800810,1.05
55,810301,46.98
56,800201,1.05
57,800403,2.65
58,801209,0.78
59,800116,4.46
60,801803,11.87
61,800107,1.34
62,800121,1.52
63,801802,7.07
64,800203,1.05
65,800404,8.13
66,800806,0.19
67,802103,0.41
68,800502,1.78
69,800811,0.19
70,800813,0.38
71,800809,0.41
72,800709,4.85
73,801901,3.63
74,801604,2.89
75,800703,5.68
76,801605,2.31
77,801602,2.99
78,801704,26.75
79,801902,3.63
80,800701,3.84
81,801610,2.31
82,800710,5.63
83,800702,3.84
84,800707,4.02
85,810304,24.54
86,810802,26.07
87,810302,36.66
88,810106,37.03
89,810801,36.51
90,810101,36.51
91,810805,33.95
92,810701,25.58
93,810806,27.97
94,810116,25.11
95,810804,36.51
96,810203,14.9
97,810508,24.37
98,810509,22.68
99,810507,25.98
100,810604,23.53
101,800610,1.35
102,800904,21.22
103,800901,21.22
104,800607,1.51
105,800604,1.51
106,801611,1.35
107,800913,45.67
108,800601,1.51
109,801306,2.41
110,800902,21.22
111,800605,1.51
112,800612,2.56
113,801607,1.35
114,801906,4.85
115,800613,5.4
116,801606,2.57
117,800907,11.84
118,801601,2.57
