SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,17.6692333221,17.6692333221,0.0,17.6692333221,0.0,17.6692333221
100301,2,1,0.01,15.1243009567,15.1243009567,0.0,15.1243009567,0.0,15.1243009567
103001,3,1,0.01,17.3368167877,17.3368167877,0.0,17.3368167877,0.0,17.3368167877
103902,4,1,0.01,13.9417104721,13.9417104721,0.0,13.9417104721,0.0,13.9417104721
101104,5,1,0.01,14.4106435776,14.4106435776,0.0,14.4106435776,0.0,14.4106435776
101602,6,1,0.01,16.4386520386,16.4386520386,0.0,16.4386520386,0.0,16.4386520386
100308,7,1,0.01,15.0056781769,15.0056781769,0.0,15.0056781769,0.0,15.0056781769
103602,8,1,0.01,11.195098877,11.195098877,0.0,11.195098877,0.0,11.195098877
100304,9,1,0.01,16.084236145,16.084236145,0.0,16.084236145,0.0,16.084236145
104401,10,1,0.01,14.1863565445,14.1863565445,0.0,14.1863565445,0.0,14.1863565445
104003,11,1,0.01,13.4685335159,13.4685335159,0.0,13.4685335159,0.0,13.4685335159
105001,12,1,0.01,14.0697374344,14.0697374344,0.0,14.0697374344,0.0,14.0697374344
104301,13,1,0.01,26.4530410767,26.4530410767,0.0,26.4530410767,0.0,26.4530410767
104901,14,1,0.01,16.3858222961,16.3858222961,0.0,16.3858222961,0.0,16.3858222961
