,addrcode,rainfall
0,801904,42.5
1,800905,47.74
2,801701,39.84
3,800611,42.5
4,801204,51.54
5,801101,39.9
6,801302,48.85
7,800305,42.62
8,801105,42.51
9,801212,33.82
10,800302,46.7
11,801205,40.0
12,800911,47.11
13,801107,41.05
14,802302,52.21
15,800912,64.32
16,801218,37.63
17,802304,41.02
18,800407,52.87
19,802203,62.16
20,800118,48.03
21,800112,41.72
22,800106,64.23
23,801801,53.74
24,801106,45.7
25,802202,77.17
26,802004,46.88
27,802201,55.95
28,800301,48.28
29,810601,82.21
30,800120,44.82
31,810603,83.44
32,800205,50.08
33,800410,59.71
34,800406,53.81
35,800505,61.73
36,800504,61.22
37,800202,54.87
38,802101,56.06
39,800803,55.27
40,800503,66.22
41,800801,56.62
42,802104,58.6
43,801408,66.2
44,802102,71.88
45,801407,54.62
46,801405,54.78
47,800804,59.14
48,800409,58.52
49,800704,72.22
50,801702,33.4
51,801703,49.53
52,801603,43.48
53,800910,54.72
54,801905,43.09
55,800908,61.1
56,801501,43.64
57,801502,50.02
58,801406,56.1
59,801402,49.87
60,800705,41.34
61,801609,55.71
62,800708,72.83
63,800711,75.24
64,810405,45.09
65,810803,74.83
66,810403,40.02
67,810305,47.03
68,810303,50.5
69,810404,31.96
70,810115,68.11
71,810406,44.62
72,810702,33.35
73,810703,35.97
74,810117,72.98
75,810704,33.73
76,810402,43.2
77,810401,36.77
78,810118,51.38
79,810807,67.03
80,810204,46.82
81,810201,62.65
82,810111,82.19
83,810506,65.62
84,810501,67.76
85,810202,67.94
86,810502,67.16
87,810505,57.19
88,810504,64.9
89,810105,84.53
90,810407,45.54
91,810103,57.23
92,810206,33.54
93,810808,55.12
94,810503,81.14
95,810205,62.83
96,802303,51.0
97,801608,30.02
98,800606,39.5
99,800903,47.9
100,801305,40.32
101,800706,36.48
