,addrcode,rainfall
0,801403,201.43
1,801404,181.9
2,800802,184.67
3,801503,143.88
4,801409,177.89
5,801401,177.89
6,801304,142.9
7,800603,165.82
8,800909,118.05
9,801903,138.15
10,802003,144.72
11,801215,144.41
12,801206,199.97
13,801207,153.92
14,801217,144.41
15,802001,144.72
16,801003,140.56
17,801208,149.89
18,801213,153.92
19,802301,180.43
20,801301,142.9
21,800906,146.46
22,801216,144.41
23,801001,148.39
24,801303,143.42
25,801203,153.92
26,801104,75.52
27,801211,153.92
28,800102,197.7
29,801214,149.89
30,800103,197.7
31,800401,146.77
32,800304,172.4
33,800108,197.7
34,800405,144.93
35,800115,197.7
36,800303,151.01
37,801103,94.41
38,800114,144.72
39,802002,144.72
40,800122,182.76
41,801210,149.89
42,801002,92.72
43,801102,84.67
44,800101,197.7
45,800119,182.76
46,800416,146.77
47,800113,144.72
48,801202,149.89
49,810602,150.11
50,800807,167.86
51,800204,166.59
52,800501,193.39
53,800415,184.91
54,800810,167.86
55,810301,21.9
56,800201,167.86
57,800403,189.43
58,801209,198.68
59,800116,151.01
60,801803,109.04
61,800107,238.57
62,800121,234.6
63,801802,144.93
64,800203,167.86
65,800404,153.18
66,800806,201.2
67,802103,170.07
68,800502,203.73
69,800811,201.2
70,800813,173.82
71,800809,170.07
72,800709,113.69
73,801901,127.47
74,801604,104.05
75,800703,75.96
76,801605,89.84
77,801602,78.22
78,801704,66.61
79,801902,127.47
80,800701,99.08
81,801610,89.84
82,800710,68.15
83,800702,99.08
84,800707,75.48
85,810304,31.04
86,810802,30.95
87,810302,32.66
88,810106,51.51
89,810801,49.78
90,810101,49.78
91,810805,62.46
92,810701,98.76
93,810806,46.26
94,810116,97.41
95,810804,49.78
96,810203,78.3
97,810508,70.15
98,810509,74.88
99,810507,70.36
100,810604,62.56
101,800610,150.67
102,800904,148.23
103,800901,148.23
104,800607,165.82
105,800604,165.82
106,801611,150.67
107,800913,129.13
108,800601,165.82
109,801306,138.15
110,800902,148.23
111,800605,165.82
112,800612,145.21
113,801607,150.67
114,801906,113.69
115,800613,138.09
116,801606,162.75
117,800907,103.85
118,801601,162.75
