SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,57.5438766479,57.5438766479,0.0,57.5438766479,0.0,57.5438766479
100301,2,1,0.01,56.9673843384,56.9673843384,0.0,56.9673843384,0.0,56.9673843384
103001,3,1,0.01,51.2402610779,51.2402610779,0.0,51.2402610779,0.0,51.2402610779
103902,4,1,0.01,53.6070709229,53.6070709229,0.0,53.6070709229,0.0,53.6070709229
101104,5,1,0.01,59.3971939087,59.3971939087,0.0,59.3971939087,0.0,59.3971939087
101602,6,1,0.01,46.1697235107,46.1697235107,0.0,46.1697235107,0.0,46.1697235107
100308,7,1,0.01,53.5642929077,53.5642929077,0.0,53.5642929077,0.0,53.5642929077
103602,8,1,0.01,44.5971488953,44.5971488953,0.0,44.5971488953,0.0,44.5971488953
100304,9,1,0.01,51.0833892822,51.0833892822,0.0,51.0833892822,0.0,51.0833892822
104401,10,1,0.01,59.0264472961,59.0264472961,0.0,59.0264472961,0.0,59.0264472961
104003,11,1,0.01,47.8293380737,47.8293380737,0.0,47.8293380737,0.0,47.8293380737
105001,12,1,0.01,45.9034957886,45.9034957886,0.0,45.9034957886,0.0,45.9034957886
104301,13,1,0.01,58.7664451599,58.7664451599,0.0,58.7664451599,0.0,58.7664451599
104901,14,1,0.01,46.0494651794,46.0494651794,0.0,46.0494651794,0.0,46.0494651794
