SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,45.500579834,45.500579834,0.0,45.500579834,0.0,45.500579834
100301,2,1,0.01,36.0835533142,36.0835533142,0.0,36.0835533142,0.0,36.0835533142
103001,3,1,0.01,63.5165023804,63.5165023804,0.0,63.5165023804,0.0,63.5165023804
103902,4,1,0.01,60.3570327759,60.3570327759,0.0,60.3570327759,0.0,60.3570327759
101104,5,1,0.01,44.0555152893,44.0555152893,0.0,44.0555152893,0.0,44.0555152893
101602,6,1,0.01,45.4778938293,45.4778938293,0.0,45.4778938293,0.0,45.4778938293
100308,7,1,0.01,38.7304267883,38.7304267883,0.0,38.7304267883,0.0,38.7304267883
103602,8,1,0.01,96.9036026001,96.9036026001,0.0,96.9036026001,0.0,96.9036026001
100304,9,1,0.01,49.3798561096,49.3798561096,0.0,49.3798561096,0.0,49.3798561096
104401,10,1,0.01,53.4833679199,53.4833679199,0.0,53.4833679199,0.0,53.4833679199
104003,11,1,0.01,53.0980606079,53.0980606079,0.0,53.0980606079,0.0,53.0980606079
105001,12,1,0.01,41.9567489624,41.9567489624,0.0,41.9567489624,0.0,41.9567489624
104301,13,1,0.01,73.2034759521,73.2034759521,0.0,73.2034759521,0.0,73.2034759521
104901,14,1,0.01,121.713027954,121.713027954,0.0,121.713027954,0.0,121.713027954
