SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,0.243272200227,0.243272200227,0.0,0.243272200227,0.0,0.243272200227
100301,2,1,0.01,0.529524683952,0.529524683952,0.0,0.529524683952,0.0,0.529524683952
103001,3,1,0.01,0.185059323907,0.185059323907,0.0,0.185059323907,0.0,0.185059323907
103902,4,1,0.01,0.190571457148,0.190571457148,0.0,0.190571457148,0.0,0.190571457148
101104,5,1,0.01,0.274677544832,0.274677544832,0.0,0.274677544832,0.0,0.274677544832
101602,6,1,0.01,0.102156691253,0.102156691253,0.0,0.102156691253,0.0,0.102156691253
100308,7,1,0.01,0.357400178909,0.357400178909,0.0,0.357400178909,0.0,0.357400178909
103602,8,1,0.01,0.210637897253,0.210637897253,0.0,0.210637897253,0.0,0.210637897253
100304,9,1,0.01,0.373224079609,0.373224079609,0.0,0.373224079609,0.0,0.373224079609
104401,10,1,0.01,1.08505272865,1.08505272865,0.0,1.08505272865,0.0,1.08505272865
104003,11,1,0.01,1.00231420994,1.00231420994,0.0,1.00231420994,0.0,1.00231420994
105001,12,1,0.01,0.160900846124,0.160900846124,0.0,0.160900846124,0.0,0.160900846124
104301,13,1,0.01,0.268502950668,0.268502950668,0.0,0.268502950668,0.0,0.268502950668
104901,14,1,0.01,0.382394492626,0.382394492626,0.0,0.382394492626,0.0,0.382394492626
