POINT_BANG,X,Y,P_RAIN40_2
0,100.650034127,13.865927928,95.6055908203
1,100.745101685,13.8529962881,94.349571228
2,100.547002765,13.7545254811,90.7270812988
3,100.497556366,13.7595788722,99.7761077881
4,100.475634063,13.7521615498,99.7761077881
5,100.492151394,13.7512280636,99.7761077881
6,100.529770716,13.7630430098,90.7270812988
7,100.499228357,13.7679029825,99.7761077881
8,100.503045965,13.761822636,90.7270812988
9,100.538408182,13.7573163195,90.7270812988
10,100.494662802,13.761895874,99.7761077881
11,100.481251675,13.7588328289,99.7761077881
12,100.585996523,13.7515581026,90.7270812988
13,100.510667602,13.7588747831,90.7270812988
14,100.708169637,13.8911411594,94.349571228
15,100.629576885,13.8976550732,95.6055908203
16,100.672300751,13.8963130805,95.6055908203
17,100.563893467,13.8827841602,96.6326751709
18,100.872021917,13.8720997756,90.5390930176
19,100.605776678,13.8678984281,95.6055908203
20,100.811679778,13.8732427011,90.5390930176
21,100.5800601,13.8714663258,96.6326751709
22,100.505483589,13.764769074,90.7270812988
23,100.501439816,13.757277497,90.7270812988
24,100.441472717,13.7522748199,99.7761077881
25,100.418633297,13.7506263367,99.7761077881
26,100.706384042,13.8442969932,94.349571228
27,100.527961506,13.7522245241,90.7270812988
28,100.828575304,13.8388436557,90.5390930176
29,100.583669608,13.8421016037,96.6326751709
30,100.668300128,13.8243118787,95.6055908203
31,100.774460621,13.8122749002,94.349571228
32,100.60812621,13.8392281244,95.6055908203
33,100.526686536,13.829422278,96.6326751709
34,100.822299625,13.9135716162,98.8082962036
35,100.579764321,13.9169673853,99.954460144
36,100.486477187,13.7427943514,99.7761077881
37,100.511837693,13.7437205042,90.7270812988
38,100.423065678,13.7380094564,99.7761077881
39,100.510977362,13.7382068339,90.7270812988
40,100.600737579,13.7934808191,88.4496688843
41,100.372648064,13.7856977068,100.264373779
42,100.563266751,13.775071483,90.7270812988
43,100.620595798,13.7881933823,88.4496688843
44,100.428539617,13.7861848561,99.7761077881
45,100.836667625,13.7977538507,86.6584243774
46,100.565745619,13.8085226659,96.6326751709
47,100.638646785,13.8112652613,95.6055908203
48,100.53021961,13.8106105983,96.6326751709
49,100.498881145,13.7327783523,99.7761077881
50,100.679827921,13.7174530162,88.4496688843
51,100.520240658,13.7336035808,90.7270812988
52,100.517383748,13.7574561632,90.7270812988
53,100.609121981,13.9200704078,98.8708877563
54,100.652272341,13.9214167064,98.8708877563
55,100.520598024,13.767802731,90.7270812988
56,100.643832442,13.7551040065,88.4496688843
57,100.82440238,13.7237646609,86.6584243774
58,100.463129537,13.7598434125,99.7761077881
