,addrcode,rainfall
0,801904,19.88
1,800905,21.17
2,801701,12.14
3,800611,14.2
4,801204,45.99
5,801101,15.42
6,801302,23.95
7,800305,34.96
8,801105,20.19
9,801212,41.04
10,800302,41.0
11,801205,49.97
12,800911,24.8
13,801107,14.32
14,802302,26.89
15,800912,25.41
16,801218,11.3
17,802304,25.73
18,800407,19.61
19,802203,32.15
20,800118,49.46
21,800112,56.07
22,800106,81.63
23,801801,26.23
24,801106,25.56
25,802202,30.2
26,802004,37.14
27,802201,32.13
28,800301,82.13
29,810601,8.96
30,800120,29.1
31,810603,5.54
32,800205,27.77
33,800410,31.02
34,800406,23.45
35,800505,19.35
36,800504,20.09
37,800202,27.1
38,802101,48.74
39,800803,36.24
40,800503,24.05
41,800801,52.79
42,802104,32.11
43,801408,43.79
44,802102,33.99
45,801407,46.95
46,801405,45.78
47,800804,29.53
48,800409,25.12
49,800704,42.12
50,801702,22.52
51,801703,10.99
52,801603,5.79
53,800910,26.81
54,801905,12.47
55,800908,14.99
56,801501,28.01
57,801502,28.26
58,801406,47.98
59,801402,55.05
60,800705,20.96
61,801609,12.79
62,800708,21.28
63,800711,27.53
64,810405,2.98
65,810803,5.71
66,810403,2.01
67,810305,2.27
68,810303,1.77
69,810404,2.33
70,810115,6.08
71,810406,5.44
72,810702,7.9
73,810703,8.35
74,810117,3.05
75,810704,5.78
76,810402,7.29
77,810401,5.76
78,810118,1.96
79,810807,2.63
80,810204,11.88
81,810201,15.63
82,810111,7.02
83,810506,17.39
84,810501,5.84
85,810202,12.97
86,810502,8.02
87,810505,4.49
88,810504,7.74
89,810105,3.94
90,810407,4.86
91,810103,6.58
92,810206,10.65
93,810808,6.73
94,810503,8.7
95,810205,12.22
96,802303,43.26
97,801608,10.96
98,800606,19.91
99,800903,26.54
100,801305,15.18
101,800706,9.14
