TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,53.7077827454,53.7077827454,0.0,53.7077827454,0.0,53.7077827454
800905,2,2,0.02,59.1749076843,65.7074584961,6.53255081177,62.4411830902,3.26627540588,124.88236618
801701,3,1,0.01,61.6989402771,61.6989402771,0.0,61.6989402771,0.0,61.6989402771
800611,4,1,0.01,66.0190429688,66.0190429688,0.0,66.0190429688,0.0,66.0190429688
801204,5,1,0.01,82.947052002,82.947052002,0.0,82.947052002,0.0,82.947052002
801101,6,1,0.01,54.8909034729,54.8909034729,0.0,54.8909034729,0.0,54.8909034729
801302,7,1,0.01,48.4748268127,48.4748268127,0.0,48.4748268127,0.0,48.4748268127
800305,8,1,0.01,56.0678977966,56.0678977966,0.0,56.0678977966,0.0,56.0678977966
801105,9,1,0.01,57.9688644409,57.9688644409,0.0,57.9688644409,0.0,57.9688644409
801212,10,1,0.01,57.6086578369,57.6086578369,0.0,57.6086578369,0.0,57.6086578369
800302,11,1,0.01,61.1705055237,61.1705055237,0.0,61.1705055237,0.0,61.1705055237
801205,12,1,0.01,71.2709503174,71.2709503174,0.0,71.2709503174,0.0,71.2709503174
800911,13,2,0.02,52.7076873779,55.2884140015,2.58072662354,53.9980506897,1.29036331177,107.996101379
801107,14,2,0.02,54.093421936,54.494354248,0.400932312012,54.293888092,0.200466156006,108.587776184
802302,15,1,0.01,75.6675415039,75.6675415039,0.0,75.6675415039,0.0,75.6675415039
800912,16,1,0.01,74.3964920044,74.3964920044,0.0,74.3964920044,0.0,74.3964920044
801218,17,1,0.01,57.0602149963,57.0602149963,0.0,57.0602149963,0.0,57.0602149963
802304,18,1,0.01,56.9749259949,56.9749259949,0.0,56.9749259949,0.0,56.9749259949
800407,19,1,0.01,137.105743408,137.105743408,0.0,137.105743408,0.0,137.105743408
802203,20,1,0.01,80.1356430054,80.1356430054,0.0,80.1356430054,0.0,80.1356430054
800118,21,1,0.01,63.9164848328,63.9164848328,0.0,63.9164848328,0.0,63.9164848328
800112,22,1,0.01,60.5286979675,60.5286979675,0.0,60.5286979675,0.0,60.5286979675
800106,23,1,0.01,87.3780288696,87.3780288696,0.0,87.3780288696,0.0,87.3780288696
801801,24,1,0.01,85.4392776489,85.4392776489,0.0,85.4392776489,0.0,85.4392776489
801106,25,1,0.01,91.1970977783,91.1970977783,0.0,91.1970977783,0.0,91.1970977783
802202,26,1,0.01,65.7928924561,65.7928924561,0.0,65.7928924561,0.0,65.7928924561
802004,27,1,0.01,61.1939926147,61.1939926147,0.0,61.1939926147,0.0,61.1939926147
802201,28,1,0.01,66.1365890503,66.1365890503,0.0,66.1365890503,0.0,66.1365890503
800301,29,1,0.01,69.1930770874,69.1930770874,0.0,69.1930770874,0.0,69.1930770874
810601,30,2,0.02,92.2121658325,92.400177002,0.188011169434,92.3061714172,0.0940055847168,184.612342834
800120,31,1,0.01,50.1015777588,50.1015777588,0.0,50.1015777588,0.0,50.1015777588
810603,32,1,0.01,87.2994613647,87.2994613647,0.0,87.2994613647,0.0,87.2994613647
800205,33,1,0.01,49.8498306274,49.8498306274,0.0,49.8498306274,0.0,49.8498306274
800410,34,1,0.01,84.4281921387,84.4281921387,0.0,84.4281921387,0.0,84.4281921387
800406,35,1,0.01,49.8611907959,49.8611907959,0.0,49.8611907959,0.0,49.8611907959
800505,36,1,0.01,53.7669487,53.7669487,0.0,53.7669487,0.0,53.7669487
800504,37,1,0.01,58.6130943298,58.6130943298,0.0,58.6130943298,0.0,58.6130943298
800202,38,1,0.01,47.4867172241,47.4867172241,0.0,47.4867172241,0.0,47.4867172241
802101,39,1,0.01,52.3457221985,52.3457221985,0.0,52.3457221985,0.0,52.3457221985
800803,40,1,0.01,50.6586227417,50.6586227417,0.0,50.6586227417,0.0,50.6586227417
800503,41,3,0.03,47.1093101501,53.3442230225,6.23491287231,50.4090385437,2.55841146426,151.227115631
800801,42,1,0.01,47.1174659729,47.1174659729,0.0,47.1174659729,0.0,47.1174659729
802104,43,1,0.01,47.7844276428,47.7844276428,0.0,47.7844276428,0.0,47.7844276428
801408,44,2,0.02,44.2920036316,45.1114425659,0.819438934326,44.7017230988,0.409719467163,89.4034461975
802102,45,3,0.03,46.4681549072,58.6448936462,12.176738739,54.0612564087,5.40745768647,162.183769226
801407,46,1,0.01,53.6223449707,53.6223449707,0.0,53.6223449707,0.0,53.6223449707
801405,47,1,0.01,69.5771865845,69.5771865845,0.0,69.5771865845,0.0,69.5771865845
800804,48,1,0.01,44.9595184326,44.9595184326,0.0,44.9595184326,0.0,44.9595184326
800409,49,1,0.01,53.1017074585,53.1017074585,0.0,53.1017074585,0.0,53.1017074585
800704,50,2,0.02,59.2719345093,60.1810188293,0.909084320068,59.7264766693,0.454542160034,119.452953339
801702,51,2,0.02,83.4779052734,96.6938400269,13.2159347534,90.0858726501,6.60796737671,180.1717453
801703,52,1,0.01,94.5495910645,94.5495910645,0.0,94.5495910645,0.0,94.5495910645
801603,53,1,0.01,60.9939994812,60.9939994812,0.0,60.9939994812,0.0,60.9939994812
800910,54,2,0.02,52.3780441284,70.7961349487,18.4180908203,61.5870895386,9.20904541016,123.174179077
801905,55,1,0.01,55.664680481,55.664680481,0.0,55.664680481,0.0,55.664680481
800908,56,1,0.01,67.8327789307,67.8327789307,0.0,67.8327789307,0.0,67.8327789307
801501,57,2,0.02,32.783405304,36.3710670471,3.58766174316,34.5772361755,1.79383087158,69.1544723511
801502,58,2,0.02,31.5717945099,34.373790741,2.80199623108,32.9727926254,1.40099811554,65.9455852509
801406,59,2,0.02,46.2372093201,51.9036903381,5.66648101807,49.0704498291,2.83324050903,98.1408996582
801402,60,1,0.01,51.2481231689,51.2481231689,0.0,51.2481231689,0.0,51.2481231689
800705,61,1,0.01,67.2202606201,67.2202606201,0.0,67.2202606201,0.0,67.2202606201
801609,62,2,0.02,70.1475906372,81.9100189209,11.7624282837,76.0288047791,5.88121414185,152.057609558
800708,63,1,0.01,66.6516494751,66.6516494751,0.0,66.6516494751,0.0,66.6516494751
800711,64,1,0.01,82.32006073,82.32006073,0.0,82.32006073,0.0,82.32006073
810405,65,1,0.01,109.180397034,109.180397034,0.0,109.180397034,0.0,109.180397034
810803,66,1,0.01,91.5585632324,91.5585632324,0.0,91.5585632324,0.0,91.5585632324
810403,67,2,0.02,104.046485901,114.329956055,10.2834701538,109.188220978,5.1417350769,218.376441956
810305,68,1,0.01,97.1731338501,97.1731338501,0.0,97.1731338501,0.0,97.1731338501
810303,69,1,0.01,107.667175293,107.667175293,0.0,107.667175293,0.0,107.667175293
810404,70,1,0.01,105.990608215,105.990608215,0.0,105.990608215,0.0,105.990608215
810115,71,1,0.01,82.1437835693,82.1437835693,0.0,82.1437835693,0.0,82.1437835693
810406,72,1,0.01,83.3195419312,83.3195419312,0.0,83.3195419312,0.0,83.3195419312
810702,73,1,0.01,67.7449111938,67.7449111938,0.0,67.7449111938,0.0,67.7449111938
810703,74,1,0.01,66.9520111084,66.9520111084,0.0,66.9520111084,0.0,66.9520111084
810117,75,1,0.01,74.3873977661,74.3873977661,0.0,74.3873977661,0.0,74.3873977661
810704,76,1,0.01,87.1440353394,87.1440353394,0.0,87.1440353394,0.0,87.1440353394
810402,77,1,0.01,101.06401825,101.06401825,0.0,101.06401825,0.0,101.06401825
